time	V(N008,N005)	V(N009,N004)	V(n001)	V(n002)	V(n003)	V(n004)	V(n005)	V(n006)	V(n007)	V(n008)	V(n009)	V(nc_01)	V(nc_02)	V(nc_03)	V(nc_04)	V(nc_05)	V(nc_06)	V(nc_07)	V(nc_08)	I(C1)	I(C2)	I(C3)	I(C4)	I(R1)	I(R2)	I(R3)	I(R4)	I(R5)	I(R6)	I(R7)	I(R8)	I(V1)	I(V2)	I(V3)	I(V4)	I(V5)	I(V6)	I(V7)
2.653950000000134e-002	-6.945741e-002	-7.054293e-002	2.500000e+000	1.268636e+000	1.231364e+000	1.250543e+000	1.249457e+000	1.250000e+000	1.250000e+000	1.180000e+000	1.180000e+000	2.500000e+000	0.000000e+000	2.500000e+000	0.000000e+000	-7.000000e-002	0.000000e+000	2.500000e+000	0.000000e+000	-4.036236e-012	4.043561e-012	1.155860e-005	-1.155860e-005	1.357512e-012	-1.356430e-012	2.681189e-012	-3.618588e-005	3.618588e-005	-3.618588e-005	2.462729e-005	-2.462729e-005	-1.348037e-012	1.368287e-012	-3.618588e-005	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
2.656321428571565e-002	-6.947243e-002	-7.052800e-002	2.500000e+000	1.268121e+000	1.231879e+000	1.250528e+000	1.249472e+000	1.250000e+000	1.250000e+000	1.180000e+000	1.180000e+000	2.500000e+000	0.000000e+000	2.500000e+000	0.000000e+000	-7.000000e-002	0.000000e+000	2.500000e+000	0.000000e+000	-3.683574e-012	3.690705e-012	1.054931e-005	-1.054931e-005	1.320084e-012	-1.318933e-012	2.366187e-012	-3.518689e-005	3.518689e-005	-3.518689e-005	2.463758e-005	-2.463758e-005	-1.311045e-012	1.328407e-012	-3.518689e-005	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
2.658692857142996e-002	-6.948636e-002	-7.051415e-002	2.500000e+000	1.267644e+000	1.232356e+000	1.250514e+000	1.249486e+000	1.250000e+000	1.250000e+000	1.180000e+000	1.180000e+000	2.500000e+000	0.000000e+000	2.500000e+000	0.000000e+000	-7.000000e-002	0.000000e+000	2.500000e+000	0.000000e+000	-3.356400e-012	3.363379e-012	9.613013e-006	-9.613013e-006	1.285365e-012	-1.284145e-012	2.073712e-012	-3.426014e-005	3.426013e-005	-3.426013e-005	2.464712e-005	-2.464712e-005	-1.277321e-012	1.292079e-012	-3.426013e-005	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
2.661064285714427e-002	-6.949920e-002	-7.050136e-002	2.500000e+000	1.267204e+000	1.232796e+000	1.250501e+000	1.249499e+000	1.250000e+000	1.250000e+000	1.180000e+000	1.180000e+000	2.500000e+000	0.000000e+000	2.500000e+000	0.000000e+000	-7.000000e-002	0.000000e+000	2.500000e+000	0.000000e+000	-3.054712e-012	3.061583e-012	8.749698e-006	-8.749698e-006	1.253355e-012	-1.252067e-012	1.803764e-012	-3.340562e-005	3.340562e-005	-3.340562e-005	2.465592e-005	-2.465592e-005	-1.246866e-012	1.259304e-012	-3.340562e-005	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
2.663435714285857e-002	-6.951095e-002	-7.048964e-002	2.500000e+000	1.266801e+000	1.233199e+000	1.250489e+000	1.249511e+000	1.250000e+000	1.250000e+000	1.180000e+000	1.180000e+000	2.500000e+000	0.000000e+000	2.500000e+000	0.000000e+000	-7.000000e-002	0.000000e+000	2.500000e+000	0.000000e+000	-2.778511e-012	2.785319e-012	7.959366e-006	-7.959366e-006	1.224054e-012	-1.222697e-012	1.556342e-012	-3.262335e-005	3.262335e-005	-3.262335e-005	2.466398e-005	-2.466398e-005	-1.219680e-012	1.230082e-012	-3.262335e-005	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
2.665807142857288e-002	-6.952161e-002	-7.047900e-002	2.500000e+000	1.266435e+000	1.233565e+000	1.250479e+000	1.249521e+000	1.250000e+000	1.250000e+000	1.180000e+000	1.180000e+000	2.500000e+000	0.000000e+000	2.500000e+000	0.000000e+000	-7.000000e-002	0.000000e+000	2.500000e+000	0.000000e+000	-2.527797e-012	2.534585e-012	7.242017e-006	-7.242017e-006	1.197461e-012	-1.196037e-012	1.331448e-012	-3.191331e-005	3.191331e-005	-3.191331e-005	2.467129e-005	-2.467129e-005	-1.195762e-012	1.204411e-012	-3.191331e-005	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
2.668178571428719e-002	-6.953119e-002	-7.046942e-002	2.500000e+000	1.266107e+000	1.233893e+000	1.250469e+000	1.249531e+000	1.250000e+000	1.250000e+000	1.180000e+000	1.180000e+000	2.500000e+000	0.000000e+000	2.500000e+000	0.000000e+000	-7.000000e-002	0.000000e+000	2.500000e+000	0.000000e+000	-2.302569e-012	2.309383e-012	6.597652e-006	-6.597652e-006	1.173577e-012	-1.172087e-012	1.129081e-012	-3.127551e-005	3.127551e-005	-3.127551e-005	2.467786e-005	-2.467786e-005	-1.175113e-012	1.182294e-012	-3.127551e-005	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
2.670550000000150e-002	-6.953967e-002	-7.046092e-002	2.500000e+000	1.265816e+000	1.234184e+000	1.250461e+000	1.249539e+000	1.250000e+000	1.250000e+000	1.180000e+000	1.180000e+000	2.500000e+000	0.000000e+000	2.500000e+000	0.000000e+000	-7.000000e-002	0.000000e+000	2.500000e+000	0.000000e+000	-2.102829e-012	2.109711e-012	6.026271e-006	-6.026271e-006	1.152402e-012	-1.150845e-012	9.492407e-013	-3.070996e-005	3.070996e-005	-3.070996e-005	2.468369e-005	-2.468369e-005	-1.157732e-012	1.163728e-012	-3.070996e-005	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
2.672964285714439e-002	-6.954766e-002	-7.045301e-002	2.500000e+000	1.265543e+000	1.234457e+000	1.250453e+000	1.249547e+000	1.250000e+000	1.250000e+000	1.180000e+000	1.180000e+000	2.500000e+000	0.000000e+000	2.500000e+000	0.000000e+000	-7.000000e-002	0.000000e+000	2.500000e+000	0.000000e+000	-1.915949e-012	1.922630e-012	5.491299e-006	-5.491299e-006	1.132579e-012	-1.130954e-012	7.847015e-013	-3.018044e-005	3.018044e-005	-3.018044e-005	2.468914e-005	-2.468914e-005	-1.131397e-012	1.140951e-012	-3.018044e-005	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
2.675378571428726e-002	-6.955507e-002	-7.044568e-002	2.500000e+000	1.265290e+000	1.234710e+000	1.250445e+000	1.249555e+000	1.250000e+000	1.250000e+000	1.180000e+000	1.180000e+000	2.500000e+000	0.000000e+000	2.500000e+000	0.000000e+000	-7.000000e-002	0.000000e+000	2.500000e+000	0.000000e+000	-1.742755e-012	1.749281e-012	4.995550e-006	-4.995550e-006	1.114211e-012	-1.112520e-012	6.316571e-013	-2.968975e-005	2.968975e-005	-2.968975e-005	2.469420e-005	-2.469420e-005	-1.108431e-012	1.120184e-012	-2.968975e-005	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
2.677792857143015e-002	-6.956188e-002	-7.043893e-002	2.500000e+000	1.265057e+000	1.234943e+000	1.250439e+000	1.249561e+000	1.250000e+000	1.250000e+000	1.180000e+000	1.180000e+000	2.500000e+000	0.000000e+000	2.500000e+000	0.000000e+000	-7.000000e-002	0.000000e+000	2.500000e+000	0.000000e+000	-1.583247e-012	1.589664e-012	4.539023e-006	-4.539023e-006	1.097298e-012	-1.095542e-012	4.901076e-013	-2.923787e-005	2.923787e-005	-2.923787e-005	2.469885e-005	-2.469885e-005	-1.088832e-012	1.101429e-012	-2.923787e-005	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
2.680207142857303e-002	-6.956809e-002	-7.043274e-002	2.500000e+000	1.264845e+000	1.235155e+000	1.250432e+000	1.249568e+000	1.250000e+000	1.250000e+000	1.180000e+000	1.180000e+000	2.500000e+000	0.000000e+000	2.500000e+000	0.000000e+000	-7.000000e-002	0.000000e+000	2.500000e+000	0.000000e+000	-1.437424e-012	1.443778e-012	4.121718e-006	-4.121718e-006	1.081841e-012	-1.080020e-012	3.600529e-013	-2.882482e-005	2.882482e-005	-2.882482e-005	2.470310e-005	-2.470310e-005	-1.072601e-012	1.084684e-012	-2.882482e-005	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
2.682621428571591e-002	-6.957371e-002	-7.042714e-002	2.500000e+000	1.264652e+000	1.235348e+000	1.250427e+000	1.249573e+000	1.250000e+000	1.250000e+000	1.180000e+000	1.180000e+000	2.500000e+000	0.000000e+000	2.500000e+000	0.000000e+000	-7.000000e-002	0.000000e+000	2.500000e+000	0.000000e+000	-1.305287e-012	1.311623e-012	3.743634e-006	-3.743634e-006	1.067840e-012	-1.065955e-012	2.414930e-013	-2.845059e-005	2.845059e-005	-2.845059e-005	2.470696e-005	-2.470696e-005	-1.059738e-012	1.069950e-012	-2.845059e-005	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
2.685035714285879e-002	-6.957874e-002	-7.042210e-002	2.500000e+000	1.264479e+000	1.235521e+000	1.250422e+000	1.249578e+000	1.250000e+000	1.250000e+000	1.180000e+000	1.180000e+000	2.500000e+000	0.000000e+000	2.500000e+000	0.000000e+000	-7.000000e-002	0.000000e+000	2.500000e+000	0.000000e+000	-1.186836e-012	1.193200e-012	3.404773e-006	-3.404773e-006	1.055294e-012	-1.053345e-012	1.344280e-013	-2.811519e-005	2.811519e-005	-2.811519e-005	2.471041e-005	-2.471041e-005	-1.050243e-012	1.057228e-012	-2.811519e-005	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
2.687450000000167e-002	-6.958318e-002	-7.041764e-002	2.500000e+000	1.264327e+000	1.235673e+000	1.250417e+000	1.249583e+000	1.250000e+000	1.250000e+000	1.180000e+000	1.180000e+000	2.500000e+000	0.000000e+000	2.500000e+000	0.000000e+000	-7.000000e-002	0.000000e+000	2.500000e+000	0.000000e+000	-1.082071e-012	1.088509e-012	3.105134e-006	-3.105134e-006	1.044203e-012	-1.042192e-012	3.885781e-014	-2.781860e-005	2.781860e-005	-2.781860e-005	2.471347e-005	-2.471347e-005	-1.044115e-012	1.046516e-012	-2.781860e-005	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
2.689935714285884e-002	-6.958732e-002	-7.041347e-002	2.500000e+000	1.264182e+000	1.235818e+000	1.250413e+000	1.249587e+000	1.250000e+000	1.250000e+000	1.180000e+000	1.180000e+000	2.500000e+000	0.000000e+000	2.500000e+000	0.000000e+000	-7.000000e-002	0.000000e+000	2.500000e+000	0.000000e+000	-9.831822e-013	9.894701e-013	2.821988e-006	-2.821988e-006	1.033726e-012	-1.031650e-012	-4.861676e-014	-2.753834e-005	2.753834e-005	-2.753834e-005	2.471636e-005	-2.471636e-005	-1.031788e-012	1.037965e-012	-2.753834e-005	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
2.692421428571601e-002	-6.959118e-002	-7.040961e-002	2.500000e+000	1.264049e+000	1.235951e+000	1.250409e+000	1.249591e+000	1.250000e+000	1.250000e+000	1.180000e+000	1.180000e+000	2.500000e+000	0.000000e+000	2.500000e+000	0.000000e+000	-7.000000e-002	0.000000e+000	2.500000e+000	0.000000e+000	-8.917038e-013	8.978599e-013	2.560069e-006	-2.560069e-006	1.024036e-012	-1.021896e-012	-1.299306e-013	-2.727909e-005	2.727909e-005	-2.727909e-005	2.471903e-005	-2.471903e-005	-1.020712e-012	1.029742e-012	-2.727909e-005	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
2.694907142857318e-002	-6.959474e-002	-7.040607e-002	2.500000e+000	1.263926e+000	1.236074e+000	1.250406e+000	1.249594e+000	1.250000e+000	1.250000e+000	1.180000e+000	1.180000e+000	2.500000e+000	0.000000e+000	2.500000e+000	0.000000e+000	-7.000000e-002	0.000000e+000	2.500000e+000	0.000000e+000	-8.076354e-013	8.136781e-013	2.319378e-006	-2.319378e-006	1.015133e-012	-1.012931e-012	-2.050838e-013	-2.704086e-005	2.704086e-005	-2.704086e-005	2.472148e-005	-2.472148e-005	-1.010887e-012	1.021848e-012	-2.704086e-005	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
2.697392857143034e-002	-6.959801e-002	-7.040283e-002	2.500000e+000	1.263814e+000	1.236186e+000	1.250402e+000	1.249598e+000	1.250000e+000	1.250000e+000	1.180000e+000	1.180000e+000	2.500000e+000	0.000000e+000	2.500000e+000	0.000000e+000	-7.000000e-002	0.000000e+000	2.500000e+000	0.000000e+000	-7.309773e-013	7.369248e-013	2.099915e-006	-2.099915e-006	1.007018e-012	-1.004754e-012	-2.740762e-013	-2.682363e-005	2.682363e-005	-2.682363e-005	2.472372e-005	-2.472372e-005	-1.002312e-012	1.014282e-012	-2.682363e-005	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
2.699878571428751e-002	-6.960099e-002	-7.039991e-002	2.500000e+000	1.263713e+000	1.236287e+000	1.250399e+000	1.249601e+000	1.250000e+000	1.250000e+000	1.180000e+000	1.180000e+000	2.500000e+000	0.000000e+000	2.500000e+000	0.000000e+000	-7.000000e-002	0.000000e+000	2.500000e+000	0.000000e+000	-6.617293e-013	6.676000e-013	1.901679e-006	-1.901679e-006	9.996912e-013	-9.973650e-013	-3.369079e-013	-2.662742e-005	2.662742e-005	-2.662742e-005	2.472574e-005	-2.472574e-005	-9.949875e-013	1.007044e-012	-2.662742e-005	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
2.702364285714468e-002	-6.960367e-002	-7.039729e-002	2.500000e+000	1.263623e+000	1.236377e+000	1.250397e+000	1.249603e+000	1.250000e+000	1.250000e+000	1.180000e+000	1.180000e+000	2.500000e+000	0.000000e+000	2.500000e+000	0.000000e+000	-7.000000e-002	0.000000e+000	2.500000e+000	0.000000e+000	-5.998914e-013	6.057036e-013	1.724670e-006	-1.724670e-006	9.931515e-013	-9.907644e-013	-3.935789e-013	-2.645221e-005	2.645221e-005	-2.645221e-005	2.472754e-005	-2.472754e-005	-9.889140e-013	1.000135e-012	-2.645221e-005	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
2.704850000000185e-002	-6.960607e-002	-7.039499e-002	2.500000e+000	1.263543e+000	1.236457e+000	1.250394e+000	1.249606e+000	1.250000e+000	1.250000e+000	1.179999e+000	1.179999e+000	2.500000e+000	0.000000e+000	2.500000e+000	0.000000e+000	-7.000000e-002	0.000000e+000	2.500000e+000	0.000000e+000	-5.454637e-013	5.512357e-013	1.568889e-006	-1.568889e-006	9.873994e-013	-9.849519e-013	-4.440892e-013	-2.629802e-005	2.629802e-005	-2.629802e-005	2.472913e-005	-2.472913e-005	-9.840911e-013	9.935541e-013	-2.629802e-005	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
2.707464285714473e-002	-6.960829e-002	-7.039276e-002	2.500000e+000	1.263467e+000	1.236533e+000	1.250392e+000	1.249608e+000	1.250000e+000	1.250000e+000	1.179999e+000	1.179999e+000	2.500000e+000	0.000000e+000	2.500000e+000	0.000000e+000	-7.000000e-002	0.000000e+000	2.500000e+000	0.000000e+000	-4.931289e-013	4.988398e-013	1.419066e-006	-1.419066e-006	9.818697e-013	-9.793595e-013	-4.894192e-013	-2.614972e-005	2.614972e-005	-2.614972e-005	2.473066e-005	-2.473066e-005	-9.783310e-013	9.882694e-013	-2.614972e-005	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
2.710078571428761e-002	-6.961035e-002	-7.039071e-002	2.500000e+000	1.263397e+000	1.236603e+000	1.250390e+000	1.249610e+000	1.250000e+000	1.250000e+000	1.179999e+000	1.179999e+000	2.500000e+000	0.000000e+000	2.500000e+000	0.000000e+000	-7.000000e-002	0.000000e+000	2.500000e+000	0.000000e+000	-4.448732e-013	4.505221e-013	1.280912e-006	-1.280912e-006	9.767727e-013	-9.742006e-013	-5.312701e-013	-2.601298e-005	2.601298e-005	-2.601298e-005	2.473207e-005	-2.473207e-005	-9.729270e-013	9.831801e-013	-2.601298e-005	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
2.712692857143050e-002	-6.961223e-002	-7.038883e-002	2.500000e+000	1.263332e+000	1.236668e+000	1.250388e+000	1.249612e+000	1.250000e+000	1.250000e+000	1.179999e+000	1.179999e+000	2.500000e+000	0.000000e+000	2.500000e+000	0.000000e+000	-7.000000e-002	0.000000e+000	2.500000e+000	0.000000e+000	-4.006966e-013	4.062828e-013	1.154429e-006	-1.154429e-006	9.721085e-013	-9.694752e-013	-5.696419e-013	-2.588778e-005	2.588778e-005	-2.588778e-005	2.473336e-005	-2.473336e-005	-9.678790e-013	9.782861e-013	-2.588778e-005	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
2.715307142857338e-002	-6.961393e-002	-7.038713e-002	2.500000e+000	1.263274e+000	1.236726e+000	1.250387e+000	1.249613e+000	1.250000e+000	1.250000e+000	1.179999e+000	1.179999e+000	2.500000e+000	0.000000e+000	2.500000e+000	0.000000e+000	-7.000000e-002	0.000000e+000	2.500000e+000	0.000000e+000	-3.605990e-013	3.661218e-013	1.039614e-006	-1.039614e-006	9.678772e-013	-9.651833e-013	-6.045346e-013	-2.577414e-005	2.577414e-005	-2.577414e-005	2.473453e-005	-2.473453e-005	-9.631869e-013	9.735875e-013	-2.577414e-005	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
2.717921428571626e-002	-6.961546e-002	-7.038560e-002	2.500000e+000	1.263221e+000	1.236779e+000	1.250385e+000	1.249615e+000	1.249999e+000	1.249999e+000	1.179999e+000	1.179999e+000	2.500000e+000	0.000000e+000	2.500000e+000	0.000000e+000	-7.000000e-002	0.000000e+000	2.500000e+000	0.000000e+000	-3.245805e-013	3.300391e-013	9.364695e-007	-9.364694e-007	9.640786e-013	-9.613249e-013	-6.359483e-013	-2.567205e-005	2.567205e-005	-2.567205e-005	2.473558e-005	-2.473558e-005	-9.588508e-013	9.690843e-013	-2.567205e-005	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
2.720535714285914e-002	-6.961681e-002	-7.038425e-002	2.500000e+000	1.263174e+000	1.236826e+000	1.250384e+000	1.249616e+000	1.249999e+000	1.249999e+000	1.179999e+000	1.179999e+000	2.500000e+000	0.000000e+000	2.500000e+000	0.000000e+000	-7.000000e-002	0.000000e+000	2.500000e+000	0.000000e+000	-2.926411e-013	2.980347e-013	8.449943e-007	-8.449943e-007	9.607128e-013	-9.579001e-013	-6.638828e-013	-2.558150e-005	2.558151e-005	-2.558151e-005	2.473651e-005	-2.473651e-005	-9.548708e-013	9.647764e-013	-2.558151e-005	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
2.723150000000203e-002	-6.961799e-002	-7.038307e-002	2.500000e+000	1.263134e+000	1.236866e+000	1.250383e+000	1.249617e+000	1.249999e+000	1.249999e+000	1.179999e+000	1.179999e+000	2.500000e+000	0.000000e+000	2.500000e+000	0.000000e+000	-7.000000e-002	0.000000e+000	2.500000e+000	0.000000e+000	-2.647807e-013	2.701087e-013	7.651888e-007	-7.651887e-007	9.577798e-013	-9.549087e-013	-6.883383e-013	-2.550251e-005	2.550251e-005	-2.550251e-005	2.473732e-005	-2.473732e-005	-9.512467e-013	9.606638e-013	-2.550251e-005	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
2.726035714285920e-002	-6.961921e-002	-7.038194e-002	2.500000e+000	1.263093e+000	1.236907e+000	1.250381e+000	1.249619e+000	1.249999e+000	1.249999e+000	1.179999e+000	1.179999e+000	2.500000e+000	0.000000e+000	2.500000e+000	0.000000e+000	-7.000000e-002	0.000000e+000	2.500000e+000	0.000000e+000	-2.368692e-013	2.421505e-013	6.852641e-007	-6.852640e-007	9.548451e-013	-9.519101e-013	-7.141626e-013	-2.542340e-005	2.542340e-005	-2.542340e-005	2.473814e-005	-2.473814e-005	-9.486568e-013	9.591235e-013	-2.542340e-005	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
2.728921428571637e-002	-6.962033e-002	-7.038090e-002	2.500000e+000	1.263056e+000	1.236944e+000	1.250380e+000	1.249620e+000	1.249999e+000	1.249999e+000	1.179999e+000	1.179999e+000	2.500000e+000	0.000000e+000	2.500000e+000	0.000000e+000	-7.000000e-002	0.000000e+000	2.500000e+000	0.000000e+000	-2.113018e-013	2.165310e-013	6.120383e-007	-6.120383e-007	9.521587e-013	-9.491606e-013	-7.377229e-013	-2.535092e-005	2.535092e-005	-2.535092e-005	2.473889e-005	-2.473889e-005	-9.462803e-013	9.574442e-013	-2.535092e-005	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
2.731807142857354e-002	-6.962134e-002	-7.037994e-002	2.500000e+000	1.263022e+000	1.236978e+000	1.250379e+000	1.249621e+000	1.249999e+000	1.249999e+000	1.179999e+000	1.179999e+000	2.500000e+000	0.000000e+000	2.500000e+000	0.000000e+000	-7.000000e-002	0.000000e+000	2.500000e+000	0.000000e+000	-1.880786e-013	1.932500e-013	5.455115e-007	-5.455115e-007	9.497206e-013	-9.466601e-013	-7.590193e-013	-2.528507e-005	2.528508e-005	-2.528508e-005	2.473956e-005	-2.473956e-005	-9.441172e-013	9.556261e-013	-2.528508e-005	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
2.734692857143072e-002	-6.962224e-002	-7.037907e-002	2.500000e+000	1.262991e+000	1.237009e+000	1.250378e+000	1.249622e+000	1.249999e+000	1.249999e+000	1.179999e+000	1.179999e+000	2.500000e+000	0.000000e+000	2.500000e+000	0.000000e+000	-7.000000e-002	0.000000e+000	2.500000e+000	0.000000e+000	-1.671996e-013	1.723075e-013	4.856836e-007	-4.856836e-007	9.475307e-013	-9.444086e-013	-7.780517e-013	-2.522586e-005	2.522586e-005	-2.522586e-005	2.474017e-005	-2.474017e-005	-9.421673e-013	9.536691e-013	-2.522586e-005	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
2.737578571428789e-002	-6.962303e-002	-7.037829e-002	2.500000e+000	1.262964e+000	1.237036e+000	1.250378e+000	1.249622e+000	1.249999e+000	1.249999e+000	1.179999e+000	1.179999e+000	2.500000e+000	0.000000e+000	2.500000e+000	0.000000e+000	-7.000000e-002	0.000000e+000	2.500000e+000	0.000000e+000	-1.486647e-013	1.537037e-013	4.325547e-007	-4.325547e-007	9.455890e-013	-9.424062e-013	-7.948201e-013	-2.517327e-005	2.517327e-005	-2.517327e-005	2.474071e-005	-2.474071e-005	-9.404309e-013	9.515731e-013	-2.517327e-005	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
2.740464285714506e-002	-6.962372e-002	-7.037760e-002	2.500000e+000	1.262941e+000	1.237059e+000	1.250377e+000	1.249623e+000	1.249999e+000	1.249999e+000	1.179999e+000	1.179999e+000	2.500000e+000	0.000000e+000	2.500000e+000	0.000000e+000	-7.000000e-002	0.000000e+000	2.500000e+000	0.000000e+000	-1.324741e-013	1.374384e-013	3.861246e-007	-3.861246e-007	9.438955e-013	-9.406529e-013	-8.093246e-013	-2.512731e-005	2.512731e-005	-2.512731e-005	2.474119e-005	-2.474119e-005	-9.389077e-013	9.493383e-013	-2.512731e-005	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
2.743350000000223e-002	-6.962430e-002	-7.037699e-002	2.500000e+000	1.262920e+000	1.237080e+000	1.250376e+000	1.249624e+000	1.249999e+000	1.249999e+000	1.179999e+000	1.179999e+000	2.500000e+000	0.000000e+000	2.500000e+000	0.000000e+000	-7.000000e-002	0.000000e+000	2.500000e+000	0.000000e+000	-1.186276e-013	1.235116e-013	3.463935e-007	-3.463935e-007	9.424503e-013	-9.391486e-013	-8.215650e-013	-2.508799e-005	2.508799e-005	-2.508799e-005	2.474159e-005	-2.474159e-005	-9.375979e-013	9.469646e-013	-2.508799e-005	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
2.745192857143082e-002	-6.962467e-002	-7.037660e-002	2.500000e+000	1.262908e+000	1.237092e+000	1.250376e+000	1.249624e+000	1.249999e+000	1.249999e+000	1.179999e+000	1.179999e+000	2.500000e+000	0.000000e+000	2.500000e+000	0.000000e+000	-7.000000e-002	0.000000e+000	2.500000e+000	0.000000e+000	-1.102974e-013	1.151364e-013	3.224954e-007	-3.224954e-007	9.415824e-013	-9.382424e-013	-8.290538e-013	-2.506433e-005	2.506433e-005	-2.506433e-005	2.474184e-005	-2.474184e-005	-9.377569e-013	9.456261e-013	-2.506433e-005	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
2.747035714285941e-002	-6.962502e-002	-7.037625e-002	2.500000e+000	1.262897e+000	1.237103e+000	1.250376e+000	1.249624e+000	1.249999e+000	1.249999e+000	1.179999e+000	1.179999e+000	2.500000e+000	0.000000e+000	2.500000e+000	0.000000e+000	-7.000000e-002	0.000000e+000	2.500000e+000	0.000000e+000	-1.024540e-013	1.072631e-013	3.000120e-007	-3.000119e-007	9.407668e-013	-9.373890e-013	-8.358966e-013	-2.504208e-005	2.504208e-005	-2.504208e-005	2.474207e-005	-2.474207e-005	-9.372668e-013	9.444744e-013	-2.504208e-005	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
2.748878571428800e-002	-6.962534e-002	-7.037594e-002	2.500000e+000	1.262886e+000	1.237114e+000	1.250375e+000	1.249625e+000	1.249999e+000	1.249999e+000	1.179999e+000	1.179999e+000	2.500000e+000	0.000000e+000	2.500000e+000	0.000000e+000	-7.000000e-002	0.000000e+000	2.500000e+000	0.000000e+000	-9.509765e-014	9.989177e-014	2.789431e-007	-2.789431e-007	9.400034e-013	-9.365883e-013	-8.420936e-013	-2.502122e-005	2.502122e-005	-2.502122e-005	2.474228e-005	-2.474228e-005	-9.361276e-013	9.435095e-013	-2.502122e-005	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
2.750721428571659e-002	-6.962565e-002	-7.037567e-002	2.500000e+000	1.262876e+000	1.237124e+000	1.250375e+000	1.249625e+000	1.249999e+000	1.249999e+000	1.179999e+000	1.179999e+000	2.500000e+000	0.000000e+000	2.500000e+000	0.000000e+000	-7.000000e-002	0.000000e+000	2.500000e+000	0.000000e+000	-8.822822e-014	9.302233e-014	2.592889e-007	-2.592889e-007	9.392924e-013	-9.358403e-013	-8.476447e-013	-2.500177e-005	2.500177e-005	-2.500177e-005	2.474248e-005	-2.474248e-005	-9.343393e-013	9.427315e-013	-2.500177e-005	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
2.752564285714518e-002	-6.962593e-002	-7.037544e-002	2.500000e+000	1.262867e+000	1.237133e+000	1.250375e+000	1.249625e+000	1.249999e+000	1.249999e+000	1.179999e+000	1.179999e+000	2.500000e+000	0.000000e+000	2.500000e+000	0.000000e+000	-7.000000e-002	0.000000e+000	2.500000e+000	0.000000e+000	-8.184573e-014	8.665481e-014	2.410493e-007	-2.410493e-007	9.386336e-013	-9.351450e-013	-8.525500e-013	-2.498372e-005	2.498372e-005	-2.498372e-005	2.474267e-005	-2.474267e-005	-9.319019e-013	9.421403e-013	-2.498372e-005	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
2.754407142857377e-002	-6.962620e-002	-7.037524e-002	2.500000e+000	1.262858e+000	1.237142e+000	1.250375e+000	1.249625e+000	1.249999e+000	1.249999e+000	1.179999e+000	1.179999e+000	2.500000e+000	0.000000e+000	2.500000e+000	0.000000e+000	-7.000000e-002	0.000000e+000	2.500000e+000	0.000000e+000	-7.595018e-014	8.078922e-014	2.242243e-007	-2.242243e-007	9.380272e-013	-9.345025e-013	-8.568094e-013	-2.496706e-005	2.496706e-005	-2.496706e-005	2.474284e-005	-2.474284e-005	-9.288154e-013	9.417359e-013	-2.496706e-005	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
