time,"V(N008,N005)"
Step Information: X=500 Y=500  (Run: 1/361),
4.500010000000000e-002,-0.06966519
4.500411600000003e-002,-0.07016325
4.502011600000005e-002,-0.07214254
4.502811600000006e-002,-0.0731259
4.504000000000000e-002,-0.07458031
4.510000000000000e-002,-0.07442605
4.532250000000022e-002,-0.07389793
4.554150000000044e-002,-0.07343969
4.575650000000066e-002,-0.07304226
4.596650000000087e-002,-0.07269844
4.601050000000091e-002,-0.07263149
4.621450000000112e-002,-0.07234211
4.641250000000131e-002,-0.07209172
4.660350000000151e-002,-0.07187559
4.678750000000169e-002,-0.07168853
4.696350000000187e-002,-0.07152708
4.703450000000194e-002,-0.07146642
4.719650000000210e-002,-0.07133685
4.734850000000225e-002,-0.07122573
4.748950000000239e-002,-0.07113092
4.761850000000252e-002,-0.07105062
4.773350000000264e-002,-0.07098385
4.783450000000274e-002,-0.07092873
4.792150000000282e-002,-0.07088373
4.799250000000289e-002,-0.07084862
4.805550000000296e-002,-0.07081864
4.805850000000296e-002,-0.07081724
4.814050000000304e-002,-0.07077986
4.824250000000314e-002,-0.07073575
4.836550000000327e-002,-0.07068586
4.851150000000341e-002,-0.07063101
4.868250000000358e-002,-0.07057234
4.888050000000378e-002,-0.07051117
4.908250000000398e-002,-0.07045551
4.933150000000423e-002,-0.07039517
4.958050000000448e-002,-0.07034283
4.982950000000473e-002,-0.07029742
4.999950000000490e-002,-0.07026993
5.000000000000000e-002,-0.07026986
Step Information: X=500 Y=2.75K  (Run: 172/361),
0.000000000000000e+000,-0.07
1.005310719994778e-003,-0.07000007
2.029310719994708e-003,-0.07000013
3.053310719994844e-003,-0.07000017
4.077310719994979e-003,-0.07000017
5.000000000000000e-003,-0.07000017
5.000044307348389e-003,-0.07001281
5.000100000000000e-003,-0.07002873
5.001153616271743e-003,-0.07033304
5.002153616271743e-003,-0.07062132
5.003153616271744e-003,-0.07090622
5.004153616271744e-003,-0.07119077
5.005153616271744e-003,-0.07147497
5.006153616271744e-003,-0.07175881
5.007153616271744e-003,-0.07204232
5.008153616271744e-003,-0.07232547
5.009153616271744e-003,-0.07260826
5.010153616271744e-003,-0.07289076
5.011153616271745e-003,-0.07317287
5.012153616271745e-003,-0.07345468
5.013153616271745e-003,-0.07373607
5.015153616271745e-003,-0.07429796
5.017153616271745e-003,-0.07485843
5.019153616271746e-003,-0.07541752
5.021153616271746e-003,-0.07597542
5.023153616271746e-003,-0.07653177
5.026153616271747e-003,-0.07736373
5.029153616271747e-003,-0.07819271
5.032153616271747e-003,-0.07901883
5.035153616271748e-003,-0.07984185
5.039153616271748e-003,-0.08093357
5.040000000000000e-003,-0.08115888
5.040700000000000e-003,-0.08114934
5.063500000000003e-003,-0.08084369
5.085500000000006e-003,-0.08055711
5.100100000000001e-003,-0.08037186
5.141500000000005e-003,-0.07986283
5.191500000000012e-003,-0.079283
5.251500000000020e-003,-0.0786339
5.322500000000030e-003,-0.07792628
5.404500000000040e-003,-0.07718408
5.499500000000053e-003,-0.07641482
5.609500000000068e-003,-0.07563174
5.721500000000082e-003,-0.07493842
5.833500000000097e-003,-0.07433629
5.945500000000112e-003,-0.07381344
6.057500000000127e-003,-0.07335949
6.106500000000134e-003,-0.07318008
6.218500000000148e-003,-0.07280922
6.330500000000163e-003,-0.07248735
6.442500000000178e-003,-0.07220793
6.554500000000193e-003,-0.07196498
6.666500000000208e-003,-0.0717541
6.778500000000223e-003,-0.07157087
6.890500000000238e-003,-0.07141197
7.002500000000252e-003,-0.0712738
7.114500000000267e-003,-0.07115388
7.130500000000269e-003,-0.07113814
7.242500000000284e-003,-0.0710361
7.354500000000299e-003,-0.07094741
7.466500000000314e-003,-0.0708704
7.578500000000329e-003,-0.07080352
7.691500000000344e-003,-0.07074499
7.804500000000359e-003,-0.07069421
7.917500000000282e-003,-0.0706501
8.030500000000199e-003,-0.07061195
8.143500000000116e-003,-0.07057869
8.154500000000108e-003,-0.07057583
8.267500000000025e-003,-0.07054746
8.381499999999941e-003,-0.07052267
8.495499999999857e-003,-0.07050121
8.609499999999774e-003,-0.07048249
8.724499999999689e-003,-0.07046628
8.839499999999605e-003,-0.07045221
8.955499999999519e-003,-0.07043993
9.071499999999434e-003,-0.07042944
9.178499999999356e-003,-0.07042098
9.296499999999269e-003,-0.07041276
9.414499999999182e-003,-0.07040572
9.534499999999094e-003,-0.07039964
9.655499999999005e-003,-0.0703944
9.777499999998916e-003,-0.07038963
9.901499999998824e-003,-0.07038569
1.002749999999873e-002,-0.07038224
1.015549999999864e-002,-0.07037926
1.020249999999860e-002,-0.07037818
1.033449999999851e-002,-0.0703758
1.046949999999841e-002,-0.07037354
1.060849999999831e-002,-0.07037175
1.075249999999820e-002,-0.07037008
1.090249999999809e-002,-0.07036877
1.105849999999797e-002,-0.07036757
1.122349999999785e-002,-0.0703665
1.122649999999785e-002,-0.0703665
1.140149999999772e-002,-0.07036567
1.158949999999758e-002,-0.07036483
1.179449999999743e-002,-0.07036412
1.202049999999727e-002,-0.07036364
1.225049999999710e-002,-0.07036328
1.253949999999689e-002,-0.07036281
1.288349999999663e-002,-0.07036257
1.327449999999635e-002,-0.07036233
