time	V(N008,N005)	V(N009,N004)	V(n001)	V(n002)	V(n003)	V(n004)	V(n005)	V(n006)	V(n007)	V(n008)	V(n009)	V(nc_01)	V(nc_02)	V(nc_03)	V(nc_04)	V(nc_05)	V(nc_06)	I(C1)	I(C2)	I(C3)	I(C4)	I(R1)	I(R2)	I(R3)	I(R4)	I(R5)	I(R6)	I(R7)	I(R8)	I(V1)	I(V2)	I(V3)	I(V4)	I(V5)	I(V6)
5.028873191621304e-003	-9.486014e-002	-4.513997e-002	-1.804574e+000	-1.755819e+000	-4.875505e-002	-9.271473e-001	-8.774272e-001	-9.022873e-001	-9.022873e-001	-9.722873e-001	-9.722873e-001	-7.218298e-001	0.000000e+000	-2.500000e+000	0.000000e+000	-7.000000e-002	0.000000e+000	-4.882243e-009	4.882240e-009	-1.656369e-003	1.656369e-003	-6.215001e-011	6.215044e-011	4.944406e-009	1.657339e-003	-1.657344e-003	1.657344e-003	-9.751009e-007	9.751009e-007	6.216339e-011	-6.216832e-011	1.657344e-003	0.000000e+000	0.000000e+000	0.000000e+000
5.031873191621304e-003	-9.728712e-002	-4.271305e-002	-1.992074e+000	-1.932896e+000	-5.917887e-002	-1.023324e+000	-9.687502e-001	-9.960373e-001	-9.960373e-001	-1.066037e+000	-1.066037e+000	-7.968298e-001	0.000000e+000	-2.500000e+000	0.000000e+000	-7.000000e-002	0.000000e+000	-4.825766e-009	4.825761e-009	-1.817959e-003	1.817959e-003	-6.821745e-011	6.821788e-011	4.893985e-009	1.819138e-003	-1.819143e-003	1.819143e-003	-1.183578e-006	1.183578e-006	6.821409e-011	-6.822470e-011	1.819143e-003	0.000000e+000	0.000000e+000	0.000000e+000
5.034873191621304e-003	-9.968603e-002	-4.031408e-002	-2.179574e+000	-2.109008e+000	-7.056656e-002	-1.119473e+000	-1.060101e+000	-1.089787e+000	-1.089787e+000	-1.159787e+000	-1.159787e+000	-8.718298e-001	0.000000e+000	-2.500000e+000	0.000000e+000	-7.000000e-002	0.000000e+000	-4.769948e-009	4.769944e-009	-1.977658e-003	1.977658e-003	-7.421470e-011	7.421513e-011	4.844158e-009	1.979065e-003	-1.979069e-003	1.979069e-003	-1.411331e-006	1.411331e-006	7.421116e-011	-7.422035e-011	1.979069e-003	0.000000e+000	0.000000e+000	0.000000e+000
5.037873191621305e-003	-1.020572e-001	-3.794301e-002	-2.367074e+000	-2.284168e+000	-8.290683e-002	-1.215594e+000	-1.151480e+000	-1.183537e+000	-1.183537e+000	-1.253537e+000	-1.253537e+000	-9.468298e-001	0.000000e+000	-2.500000e+000	0.000000e+000	-7.000000e-002	0.000000e+000	-4.714785e-009	4.714779e-009	-2.135488e-003	2.135488e-003	-8.014261e-011	8.014303e-011	4.794925e-009	2.137142e-003	-2.137147e-003	2.137147e-003	-1.658137e-006	1.658137e-006	8.014543e-011	-8.014609e-011	2.137147e-003	0.000000e+000	0.000000e+000	0.000000e+000
5.040000000000000e-003	-1.037223e-001	-3.627777e-002	-2.500000e+000	-2.407800e+000	-9.220029e-002	-1.283722e+000	-1.216278e+000	-1.250000e+000	-1.250000e+000	-1.320000e+000	-1.320000e+000	-1.000000e+000	0.000000e+000	-2.500000e+000	0.000000e+000	-7.000000e-002	0.000000e+000	-4.681609e-009	4.681616e-009	-2.246311e-003	2.246311e-003	-8.430542e-011	8.430584e-011	4.765921e-009	2.248150e-003	-2.248155e-003	2.248155e-003	-1.844006e-006	1.844006e-006	8.433112e-011	-8.430982e-011	2.248155e-003	0.000000e+000	0.000000e+000	0.000000e+000
5.040100000000001e-003	-1.037093e-001	-3.629076e-002	-2.500000e+000	-2.407351e+000	-9.264932e-002	-1.283709e+000	-1.216291e+000	-1.250000e+000	-1.250000e+000	-1.320000e+000	-1.320000e+000	-1.002500e+000	0.000000e+000	-2.500000e+000	0.000000e+000	-7.000000e-002	0.000000e+000	-1.039028e-009	1.039024e-009	-2.245430e-003	2.245430e-003	-8.427286e-011	8.427328e-011	1.123294e-009	2.247282e-003	-2.247283e-003	2.247283e-003	-1.852986e-006	1.852986e-006	8.427229e-011	-8.427140e-011	2.247283e-003	0.000000e+000	0.000000e+000	0.000000e+000
5.040300000000000e-003	-1.036831e-001	-3.631699e-002	-2.500000e+000	-2.406453e+000	-9.354685e-002	-1.283683e+000	-1.216317e+000	-1.250000e+000	-1.250000e+000	-1.320000e+000	-1.320000e+000	-1.007500e+000	0.000000e+000	-2.500000e+000	0.000000e+000	-7.000000e-002	0.000000e+000	7.841909e-010	-7.841955e-010	-2.243669e-003	2.243669e-003	-8.420757e-011	8.420799e-011	-6.999845e-010	2.245541e-003	-2.245540e-003	2.245540e-003	-1.870937e-006	1.870937e-006	8.420414e-011	-8.421510e-011	2.245540e-003	0.000000e+000	0.000000e+000	0.000000e+000
5.046185714285716e-003	-1.029237e-001	-3.707644e-002	-2.500000e+000	-2.380379e+000	-1.196209e-001	-1.282924e+000	-1.217076e+000	-1.250000e+000	-1.250000e+000	-1.320000e+000	-1.320000e+000	-1.154643e+000	0.000000e+000	-2.500000e+000	0.000000e+000	-7.000000e-002	0.000000e+000	7.663137e-010	-7.663187e-010	-2.192518e-003	2.192518e-003	-8.230898e-011	8.230938e-011	-6.840047e-010	2.194911e-003	-2.194911e-003	2.194911e-003	-2.392418e-006	2.392418e-006	8.230514e-011	-8.231721e-011	2.194911e-003	0.000000e+000	0.000000e+000	0.000000e+000
5.052071428571430e-003	-1.021806e-001	-3.781950e-002	-2.500000e+000	-2.354868e+000	-1.451325e-001	-1.282181e+000	-1.217819e+000	-1.250000e+000	-1.250000e+000	-1.320000e+000	-1.320000e+000	-1.301786e+000	0.000000e+000	-2.500000e+000	0.000000e+000	-7.000000e-002	0.000000e+000	7.488220e-010	-7.488274e-010	-2.142471e-003	2.142471e-003	-8.045135e-011	8.045174e-011	-6.683705e-010	2.145374e-003	-2.145374e-003	2.145374e-003	-2.902649e-006	2.902649e-006	8.044673e-011	-8.045960e-011	2.145374e-003	0.000000e+000	0.000000e+000	0.000000e+000
5.057957142857146e-003	-1.014539e-001	-3.854617e-002	-2.500000e+000	-2.329918e+000	-1.700815e-001	-1.281454e+000	-1.218546e+000	-1.250000e+000	-1.250000e+000	-1.320000e+000	-1.320000e+000	-1.448929e+000	0.000000e+000	-2.500000e+000	0.000000e+000	-7.000000e-002	0.000000e+000	7.317157e-010	-7.317215e-010	-2.093527e-003	2.093527e-003	-7.863468e-011	7.863505e-011	-6.530820e-010	2.096930e-003	-2.096929e-003	2.096929e-003	-3.401631e-006	3.401631e-006	7.862893e-011	-7.864225e-011	2.096929e-003	0.000000e+000	0.000000e+000	0.000000e+000
