time	V(N012,N005)	V(N013,N007)
1.634549999999534e-002	-7.026243e-002	-7.009590e-002
1.634649999999534e-002	-7.026243e-002	-7.009590e-002
1.737049999999637e-002	-7.026231e-002	-7.009578e-002
1.839449999999739e-002	-7.026231e-002	-7.009590e-002
1.941849999999841e-002	-7.026231e-002	-7.009578e-002
2.044249999999944e-002	-7.026231e-002	-7.009578e-002
2.146650000000046e-002	-7.026231e-002	-7.009578e-002
2.249050000000149e-002	-7.026231e-002	-7.009578e-002
2.351450000000251e-002	-7.026231e-002	-7.009578e-002
2.453850000000353e-002	-7.026231e-002	-7.009578e-002
2.500000000000000e-002	-7.026231e-002	-7.009578e-002
2.500006000000000e-002	-7.024205e-002	-7.008827e-002
2.500020000000000e-002	-7.019448e-002	-7.007086e-002
2.500588571428572e-002	-6.826521e-002	-6.936072e-002
2.501157142857143e-002	-6.634903e-002	-6.865550e-002
2.501725714285714e-002	-6.444596e-002	-6.795520e-002
2.502294285714286e-002	-6.255598e-002	-6.725982e-002
2.502862857142857e-002	-6.067910e-002	-6.656936e-002
2.503431428571428e-002	-5.881532e-002	-6.588381e-002
2.504000000000000e-002	-5.696464e-002	-6.520319e-002
2.504030000000000e-002	-5.696869e-002	-6.520474e-002
2.506311428571428e-002	-5.726501e-002	-6.531376e-002
2.508592857142857e-002	-5.755474e-002	-6.542036e-002
2.510874285714286e-002	-5.783787e-002	-6.552454e-002
2.513155714285714e-002	-5.811440e-002	-6.562629e-002
2.515437142857143e-002	-5.838434e-002	-6.572562e-002
2.517718571428572e-002	-5.864767e-002	-6.582253e-002
2.520000000000000e-002	-5.890441e-002	-6.591702e-002
2.524950000000005e-002	-5.943969e-002	-6.611405e-002
2.529900000000010e-002	-5.995132e-002	-6.630237e-002
2.534850000000015e-002	-6.043930e-002	-6.648196e-002
2.539800000000020e-002	-6.090364e-002	-6.665284e-002
2.544750000000024e-002	-6.134433e-002	-6.681500e-002
2.549700000000029e-002	-6.176137e-002	-6.696844e-002
2.554650000000034e-002	-6.215477e-002	-6.711316e-002
2.554750000000034e-002	-6.216264e-002	-6.711602e-002
2.556892857142894e-002	-6.232761e-002	-6.717679e-002
2.559035714285753e-002	-6.248921e-002	-6.723630e-002
2.561178571428612e-002	-6.264745e-002	-6.729455e-002
2.563321428571472e-002	-6.280232e-002	-6.735155e-002
2.565464285714331e-002	-6.295382e-002	-6.740729e-002
2.567607142857190e-002	-6.310196e-002	-6.746178e-002
2.569750000000049e-002	-6.324673e-002	-6.751502e-002
2.573121428571482e-002	-6.346752e-002	-6.759627e-002
2.576492857142913e-002	-6.368138e-002	-6.767497e-002
2.579864285714345e-002	-6.388830e-002	-6.775112e-002
2.583235714285777e-002	-6.408829e-002	-6.782473e-002
2.586607142857209e-002	-6.428133e-002	-6.789578e-002
2.589978571428641e-002	-6.446743e-002	-6.796428e-002
2.593350000000073e-002	-6.464660e-002	-6.803024e-002
2.600735714285795e-002	-6.501491e-002	-6.816580e-002
2.608121428571517e-002	-6.536050e-002	-6.829299e-002
2.615507142857238e-002	-6.568339e-002	-6.841182e-002
2.622892857142960e-002	-6.598356e-002	-6.852228e-002
2.630278571428681e-002	-6.626101e-002	-6.862436e-002
2.637664285714403e-002	-6.651575e-002	-6.871808e-002
2.645050000000125e-002	-6.674778e-002	-6.880343e-002
2.657150000000137e-002	-6.709802e-002	-6.893241e-002
2.666050000000146e-002	-6.732527e-002	-6.901603e-002
2.674950000000155e-002	-6.753628e-002	-6.909368e-002
2.683850000000164e-002	-6.773104e-002	-6.916536e-002
2.692750000000172e-002	-6.790957e-002	-6.923108e-002
2.701650000000181e-002	-6.807185e-002	-6.929083e-002
2.710550000000190e-002	-6.821789e-002	-6.934462e-002
2.719450000000199e-002	-6.834769e-002	-6.939244e-002
2.725164285714491e-002	-6.842652e-002	-6.942141e-002
2.730878571428782e-002	-6.850141e-002	-6.944895e-002
2.736592857143073e-002	-6.857237e-002	-6.947505e-002
2.742307142857365e-002	-6.863940e-002	-6.949973e-002
2.748021428571656e-002	-6.870250e-002	-6.952298e-002
2.753735714285948e-002	-6.876166e-002	-6.954479e-002
2.759450000000239e-002	-6.881690e-002	-6.956518e-002
2.759550000000239e-002	-6.881785e-002	-6.956553e-002
2.768464285714534e-002	-6.889719e-002	-6.959475e-002
2.777378571428828e-002	-6.897085e-002	-6.962187e-002
2.786292857143123e-002	-6.903883e-002	-6.964691e-002
2.795207142857418e-002	-6.910114e-002	-6.966985e-002
2.804121428571713e-002	-6.915778e-002	-6.969069e-002
2.813035714286007e-002	-6.920875e-002	-6.970945e-002
2.821950000000302e-002	-6.925404e-002	-6.972611e-002
2.827650000000307e-002	-6.928137e-002	-6.973621e-002
2.833350000000313e-002	-6.930735e-002	-6.974581e-002
2.839050000000319e-002	-6.933199e-002	-6.975489e-002
2.844750000000324e-002	-6.935529e-002	-6.976348e-002
2.850450000000330e-002	-6.937724e-002	-6.977156e-002
2.856150000000336e-002	-6.939785e-002	-6.977913e-002
2.861850000000342e-002	-6.941712e-002	-6.978619e-002
2.861950000000342e-002	-6.941736e-002	-6.978631e-002
2.870907142857494e-002	-6.944511e-002	-6.979652e-002
2.879864285714645e-002	-6.947088e-002	-6.980600e-002
2.888821428571797e-002	-6.949466e-002	-6.981475e-002
2.897778571428949e-002	-6.951646e-002	-6.982277e-002
