time	V(N012,N005)	V(N013,N007)
2.504022430616944e-002	-7.698655e-003	-7.698655e-003
2.504720962398056e-002	-1.097356e-002	-1.097356e-002
2.505419494179168e-002	-1.409539e-002	-1.409539e-002
2.506118025960280e-002	-1.706416e-002	-1.706416e-002
2.506816557741392e-002	-1.987987e-002	-1.987987e-002
2.507515089522504e-002	-2.254251e-002	-2.254251e-002
2.508213621303616e-002	-2.505209e-002	-2.505209e-002
2.508912153084728e-002	-2.740860e-002	-2.740860e-002
2.509197867370442e-002	-2.834289e-002	-2.834289e-002
2.509483581656157e-002	-2.925764e-002	-2.925764e-002
2.509769295941871e-002	-3.015287e-002	-3.015287e-002
2.510055010227586e-002	-3.102856e-002	-3.102856e-002
2.510340724513300e-002	-3.188473e-002	-3.188473e-002
2.510626438799015e-002	-3.272136e-002	-3.272136e-002
2.510912153084730e-002	-3.353846e-002	-3.353846e-002
2.511012153084730e-002	-3.382063e-002	-3.382063e-002
2.511212153084730e-002	-3.437817e-002	-3.437817e-002
2.511512153084730e-002	-3.519845e-002	-3.519845e-002
2.512126438799017e-002	-3.681099e-002	-3.681099e-002
2.512740724513303e-002	-3.835606e-002	-3.835606e-002
2.513355010227589e-002	-3.983364e-002	-3.983364e-002
2.513969295941875e-002	-4.124375e-002	-4.124375e-002
2.514583581656162e-002	-4.258638e-002	-4.258638e-002
2.515197867370448e-002	-4.386154e-002	-4.386154e-002
2.515812153084734e-002	-4.506922e-002	-4.506922e-002
2.516411845501201e-002	-4.619540e-002	-4.619540e-002
2.517011537917667e-002	-4.727546e-002	-4.727546e-002
2.517611230334134e-002	-4.830938e-002	-4.830938e-002
2.518210922750601e-002	-4.929719e-002	-4.929719e-002
2.518810615167067e-002	-5.023886e-002	-5.023886e-002
2.519410307583533e-002	-5.113441e-002	-5.113441e-002
2.520010000000000e-002	-5.198383e-002	-5.198383e-002
2.521172857142858e-002	-5.350553e-002	-5.350553e-002
2.522335714285717e-002	-5.491929e-002	-5.491929e-002
2.523498571428575e-002	-5.622512e-002	-5.622512e-002
2.524661428571433e-002	-5.742302e-002	-5.742302e-002
2.525824285714291e-002	-5.851299e-002	-5.851299e-002
2.526987142857150e-002	-5.949503e-002	-5.949503e-002
2.528150000000008e-002	-6.036913e-002	-6.036913e-002
2.529321428571438e-002	-6.118066e-002	-6.118066e-002
2.530492857142867e-002	-6.193430e-002	-6.193430e-002
2.531664285714297e-002	-6.263005e-002	-6.263005e-002
2.532835714285727e-002	-6.326790e-002	-6.326790e-002
2.534007142857157e-002	-6.384787e-002	-6.384787e-002
2.535178571428586e-002	-6.436994e-002	-6.436994e-002
2.536350000000016e-002	-6.483412e-002	-6.483412e-002
2.537521428571446e-002	-6.526199e-002	-6.526199e-002
2.538692857142876e-002	-6.565933e-002	-6.565933e-002
2.539864285714305e-002	-6.602615e-002	-6.602615e-002
2.541035714285735e-002	-6.636244e-002	-6.636244e-002
