time	V(N004,N009)	V(N005,N008)	V(n001)	V(n002)	V(n003)	V(n004)	V(n005)	V(n006)	V(n007)	V(n008)	V(n009)	I(C1)	I(C2)	I(C3)	I(C4)	I(R1)	I(R2)	I(R3)	I(R4)	I(R5)	I(R6)	I(R7)	I(R8)	I(V1)	I(V2)	I(V3)
0.000000000000000e+000	7.000000e-002	7.000000e-002	0.000000e+000	-2.100000e-020	-2.100000e-020	-2.101260e-020	-2.101260e-020	-2.101260e-020	-2.101260e-020	-7.000000e-002	-7.000000e-002	4.200000e-025	4.200000e-025	2.100000e-038	2.100000e-038	-6.329539e-036	-6.329539e-036	0.000000e+000	0.000000e+000	4.200000e-025	4.200000e-025	4.200000e-025	4.200000e-025	0.000000e+000	-1.261169e-043	-4.200000e-025
1.000000000000000e-003	7.000000e-002	7.000000e-002	0.000000e+000	-7.917548e-017	-7.917548e-017	-8.438557e-016	-8.438557e-016	-9.565152e-012	-9.565152e-012	-7.000000e-002	-7.000000e-002	2.546562e-017	2.546562e-017	2.548797e-017	2.548797e-017	2.391077e-020	2.391077e-020	0.000000e+000	-2.553233e-032	2.548934e-017	2.548934e-017	1.583510e-021	1.583510e-021	-2.391077e-020	-2.391077e-020	-2.548955e-017
1.000000100000000e-003	1.781450e-001	-3.814505e-002	5.000000e-001	4.999984e-001	1.601627e-006	3.586796e-001	1.413204e-001	2.505346e-001	2.494654e-001	1.794654e-001	1.805346e-001	4.710626e-003	-4.710626e-003	1.185344e-002	-1.185344e-002	2.705214e-010	-2.705214e-010	-4.710626e-003	-7.142812e-003	4.710626e-003	-4.710626e-003	3.203253e-011	-3.203253e-011	-2.705212e-010	2.705214e-010	-1.185344e-002
1.000000300000000e-003	4.905953e-001	-3.505954e-001	1.500000e+000	1.499993e+000	6.867223e-006	1.171818e+000	3.281820e-001	7.512227e-001	7.487773e-001	6.787773e-001	6.812227e-001	1.093917e-002	-1.093917e-002	3.236755e-002	-3.236755e-002	1.051810e-009	-1.051810e-009	-1.093917e-002	-2.142837e-002	1.093917e-002	-1.093917e-002	1.373445e-010	-1.373445e-010	-1.051810e-009	1.051811e-009	-3.236755e-002
1.000000516015473e-003	9.404790e-001	-8.004792e-001	2.580077e+000	2.580061e+000	1.584624e-005	2.161948e+000	4.181293e-001	1.291469e+000	1.288608e+000	1.218608e+000	1.221469e+000	1.393711e-002	-1.393711e-002	5.079491e-002	-5.079491e-002	2.176289e-009	-2.176289e-009	-1.393711e-002	-3.685779e-002	1.393711e-002	-1.393711e-002	3.169247e-010	-3.169247e-010	-2.176288e-009	2.176289e-009	-5.079491e-002
1.000000712101981e-003	1.407520e+000	-1.267520e+000	3.560510e+000	3.560483e+000	2.716740e-005	3.119254e+000	4.412561e-001	1.781734e+000	1.778776e+000	1.708776e+000	1.711734e+000	1.470763e-002	-1.470763e-002	6.557128e-002	-6.557128e-002	3.343820e-009	-3.343820e-009	-1.470763e-002	-5.086365e-002	1.470763e-002	-1.470763e-002	5.433479e-010	-5.433479e-010	-3.343819e-009	3.343820e-009	-6.557128e-002
1.000000904867497e-003	1.882981e+000	-1.742981e+000	4.524337e+000	4.524297e+000	4.080444e-005	4.076643e+000	4.476942e-001	2.263662e+000	2.260675e+000	2.190675e+000	2.193662e+000	1.492177e-002	-1.492177e-002	7.955401e-002	-7.955401e-002	4.532456e-009	-4.532456e-009	-1.492178e-002	-6.463223e-002	1.492178e-002	-1.492178e-002	8.160888e-010	-8.160888e-010	-4.532456e-009	4.532457e-009	-7.955401e-002
1.000001000000000e-003	2.119568e+000	-1.979568e+000	5.000000e+000	4.999952e+000	4.836833e-005	4.551064e+000	4.489362e-001	2.501496e+000	2.498504e+000	2.428504e+000	2.431496e+000	1.496292e-002	-1.496292e-002	8.639012e-002	-8.639012e-002	5.123919e-009	-5.123919e-009	-1.496293e-002	-7.142719e-002	1.496293e-002	-1.496293e-002	9.673665e-010	-9.673665e-010	-5.123919e-009	5.123919e-009	-8.639012e-002
1.000001032706992e-003	2.185108e+000	-2.045108e+000	5.000000e+000	4.999949e+000	5.109766e-005	4.616374e+000	3.836254e-001	2.501267e+000	2.498733e+000	2.428733e+000	2.431267e+000	1.278581e-002	-1.278581e-002	8.421292e-002	-8.421292e-002	5.287740e-009	-5.287740e-009	-1.278581e-002	-7.142711e-002	1.278581e-002	-1.278581e-002	1.021953e-009	-1.021953e-009	-5.287739e-009	5.287740e-009	-8.421292e-002
1.000001098120977e-003	2.290068e+000	-2.150068e+000	5.000000e+000	4.999944e+000	5.639951e-005	4.720946e+000	2.790536e-001	2.500878e+000	2.499122e+000	2.429122e+000	2.430878e+000	9.299902e-003	-9.299902e-003	8.072686e-002	-8.072686e-002	5.550041e-009	-5.550041e-009	-9.299908e-003	-7.142696e-002	9.299908e-003	-9.299908e-003	1.127990e-009	-1.127990e-009	-5.550041e-009	5.550042e-009	-8.072687e-002
1.000001228948947e-003	2.424380e+000	-2.284380e+000	5.000000e+000	4.999934e+000	6.654987e-005	4.854791e+000	1.452088e-001	2.500411e+000	2.499589e+000	2.429589e+000	2.430411e+000	4.838069e-003	-4.838069e-003	7.626475e-002	-7.626475e-002	5.885768e-009	-5.885768e-009	-4.838075e-003	-7.142667e-002	4.838075e-003	-4.838075e-003	1.330997e-009	-1.330997e-009	-5.885769e-009	5.885769e-009	-7.626475e-002
1.000001391821033e-003	2.509440e+000	-2.369440e+000	5.000000e+000	4.999921e+000	7.869377e-005	4.939596e+000	6.040416e-002	2.500156e+000	2.499844e+000	2.429844e+000	2.430156e+000	2.010843e-003	-2.010843e-003	7.343717e-002	-7.343717e-002	6.098487e-009	-6.098487e-009	-2.010849e-003	-7.142632e-002	2.010849e-003	-2.010849e-003	1.573875e-009	-1.573875e-009	-6.098487e-009	6.098487e-009	-7.343717e-002
1.000001591416761e-003	2.549727e+000	-2.409728e+000	5.000000e+000	4.999907e+000	9.319198e-005	4.979772e+000	2.022769e-002	2.500045e+000	2.499955e+000	2.429955e+000	2.430045e+000	6.711438e-004	-6.711438e-004	7.209706e-002	-7.209706e-002	6.199263e-009	-6.199263e-009	-6.711499e-004	-7.142591e-002	6.711499e-004	-6.711499e-004	1.863840e-009	-1.863840e-009	-6.199262e-009	6.199263e-009	-7.209706e-002
1.000001834957193e-003	2.564579e+000	-2.424579e+000	5.000000e+000	4.999889e+000	1.106762e-004	4.994588e+000	5.412206e-003	2.500009e+000	2.499991e+000	2.429991e+000	2.430009e+000	1.767114e-004	-1.767114e-004	7.160213e-002	-7.160213e-002	6.236426e-009	-6.236426e-009	-1.767177e-004	-7.142541e-002	1.767177e-004	-1.767177e-004	2.213524e-009	-2.213524e-009	-6.236425e-009	6.236425e-009	-7.160213e-002
1.000002192759409e-003	2.569077e+000	-2.429077e+000	5.000000e+000	4.999864e+000	1.362592e-004	4.999077e+000	9.234148e-004	2.500000e+000	2.500000e+000	2.430000e+000	2.430000e+000	2.623227e-005	-2.623227e-005	7.145091e-002	-7.145091e-002	6.247685e-009	-6.247685e-009	-2.623852e-005	-7.142468e-002	2.623852e-005	-2.623852e-005	2.725184e-009	-2.725184e-009	-6.247685e-009	6.247685e-009	-7.145092e-002
1.000002744804521e-003	2.569834e+000	-2.429834e+000	5.000000e+000	4.999825e+000	1.756929e-004	4.999834e+000	1.660161e-004	2.500000e+000	2.500000e+000	2.430000e+000	2.430000e+000	-3.288102e-007	3.288102e-007	7.142323e-002	-7.142323e-002	6.249585e-009	-6.249585e-009	3.225606e-007	-7.142355e-002	-3.225606e-007	3.225606e-007	3.513858e-009	-3.513858e-009	-6.249585e-009	6.249585e-009	-7.142323e-002
1.000003806025537e-003	2.569762e+000	-2.429762e+000	5.000000e+000	4.999749e+000	2.514866e-004	4.999762e+000	2.384425e-004	2.500000e+000	2.500000e+000	2.430000e+000	2.430000e+000	-4.410521e-007	4.410521e-007	7.142095e-002	-7.142095e-002	6.249404e-009	-6.249404e-009	4.348027e-007	-7.142138e-002	-4.348027e-007	4.348027e-007	5.029733e-009	-5.029733e-009	-6.249404e-009	6.249404e-009	-7.142095e-002
1.000005928467569e-003	2.569609e+000	-2.429610e+000	5.000000e+000	4.999597e+000	4.030654e-004	4.999609e+000	3.904975e-004	2.500000e+000	2.500000e+000	2.430000e+000	2.430000e+000	-4.251785e-007	4.251785e-007	7.141663e-002	-7.141663e-002	6.249024e-009	-6.249024e-009	4.189295e-007	-7.141706e-002	-4.189295e-007	4.189295e-007	8.061308e-009	-8.061308e-009	-6.249024e-009	6.249026e-009	-7.141663e-002
1.000010173351633e-003	2.569307e+000	-2.429307e+000	5.000000e+000	4.999294e+000	7.061885e-004	4.999307e+000	6.934857e-004	2.500000e+000	2.500000e+000	2.430000e+000	2.430000e+000	-4.296764e-007	4.296764e-007	7.140796e-002	-7.140796e-002	6.248266e-009	-6.248266e-009	4.234282e-007	-7.140839e-002	-4.234282e-007	4.234282e-007	1.412377e-008	-1.412377e-008	-6.248265e-009	6.248268e-009	-7.140797e-002
1.000307059144810e-003	2.548255e+000	-2.408255e+000	5.000000e+000	4.978242e+000	2.175759e-002	4.978255e+000	2.174502e-002	2.500000e+000	2.500000e+000	2.430000e+000	2.430000e+000	-4.252953e-007	4.252953e-007	7.080608e-002	-7.080608e-002	6.195638e-009	-6.195638e-009	4.190996e-007	-7.080692e-002	-4.190996e-007	4.190996e-007	4.351519e-007	-4.351519e-007	-6.195636e-009	6.195638e-009	-7.080650e-002
1.000603944937986e-003	2.527382e+000	-2.387382e+000	5.000000e+000	4.957370e+000	4.263004e-002	4.957382e+000	4.261758e-002	2.500000e+000	2.500000e+000	2.430000e+000	2.430000e+000	-4.211430e-007	4.211430e-007	7.020931e-002	-7.020931e-002	6.143456e-009	-6.143456e-009	4.149995e-007	-7.021057e-002	-4.149995e-007	4.149995e-007	8.526008e-007	-8.526008e-007	-6.143455e-009	6.143456e-009	-7.021015e-002
1.000900830731163e-003	2.506688e+000	-2.366689e+000	5.000000e+000	4.936676e+000	6.332352e-002	4.936688e+000	6.331118e-002	2.500000e+000	2.500000e+000	2.430000e+000	2.430000e+000	-4.172196e-007	4.172196e-007	6.961766e-002	-6.961766e-002	6.091722e-009	-6.091722e-009	4.111279e-007	-6.961933e-002	-4.111279e-007	4.111279e-007	1.266470e-006	-1.266470e-006	-6.091721e-009	6.091721e-009	-6.961891e-002
1.001197716524339e-003	2.486174e+000	-2.346174e+000	5.000000e+000	4.916162e+000	8.383804e-002	4.916174e+000	8.382581e-002	2.500000e+000	2.500000e+000	2.430000e+000	2.430000e+000	-4.135252e-007	4.135252e-007	6.903112e-002	-6.903112e-002	6.040436e-009	-6.040436e-009	4.074847e-007	-6.903320e-002	-4.074847e-007	4.074847e-007	1.676761e-006	-1.676761e-006	-6.040434e-009	6.040434e-009	-6.903279e-002
1.001494602317516e-003	2.465838e+000	-2.325839e+000	5.000000e+000	4.895826e+000	1.041736e-001	4.895838e+000	1.041615e-001	2.500000e+000	2.500000e+000	2.430000e+000	2.430000e+000	-4.100597e-007	4.100597e-007	6.844970e-002	-6.844970e-002	5.989597e-009	-5.989597e-009	4.040700e-007	-6.845218e-002	-4.040700e-007	4.040700e-007	2.083472e-006	-2.083472e-006	-5.989595e-009	5.989595e-009	-6.845177e-002
1.001791488110692e-003	2.445681e+000	-2.305682e+000	5.000000e+000	4.875670e+000	1.243302e-001	4.875681e+000	1.243182e-001	2.500000e+000	2.500000e+000	2.430000e+000	2.430000e+000	-4.068230e-007	4.068230e-007	6.787339e-002	-6.787339e-002	5.939205e-009	-5.939205e-009	4.008838e-007	-6.787628e-002	-4.008838e-007	4.008838e-007	2.486604e-006	-2.486604e-006	-5.939204e-009	5.939203e-009	-6.787588e-002
1.002088373903869e-003	2.425704e+000	-2.285704e+000	5.000000e+000	4.855692e+000	1.443078e-001	4.855704e+000	1.442959e-001	2.500000e+000	2.500000e+000	2.430000e+000	2.430000e+000	-4.038153e-007	4.038153e-007	6.730220e-002	-6.730220e-002	5.889261e-009	-5.889261e-009	3.979260e-007	-6.730549e-002	-3.979260e-007	3.979260e-007	2.886156e-006	-2.886156e-006	-5.889261e-009	5.889260e-009	-6.730510e-002
1.003088373903869e-003	2.359350e+000	-2.219350e+000	5.000000e+000	4.789339e+000	2.106615e-001	4.789350e+000	2.106498e-001	2.500000e+000	2.500000e+000	2.430000e+000	2.430000e+000	-3.924324e-007	3.924324e-007	6.540507e-002	-6.540507e-002	5.723376e-009	-5.723376e-009	3.867090e-007	-6.540968e-002	-3.867091e-007	3.867090e-007	4.213229e-006	-4.213229e-006	-5.723376e-009	5.723375e-009	-6.540929e-002
1.004088373903869e-003	2.294866e+000	-2.154867e+000	5.000000e+000	4.724855e+000	2.751447e-001	4.724866e+000	2.751334e-001	2.500000e+000	2.500000e+000	2.430000e+000	2.430000e+000	-3.813705e-007	3.813705e-007	6.356142e-002	-6.356142e-002	5.562167e-009	-5.562167e-009	3.758083e-007	-6.356730e-002	-3.758083e-007	3.758083e-007	5.502894e-006	-5.502894e-006	-5.562168e-009	5.562166e-009	-6.356692e-002
1.005088373903869e-003	2.232201e+000	-2.092201e+000	5.000000e+000	4.662190e+000	3.378103e-001	4.662201e+000	3.377993e-001	2.500000e+000	2.500000e+000	2.430000e+000	2.430000e+000	-3.706203e-007	3.706203e-007	6.176973e-002	-6.176973e-002	5.405502e-009	-5.405502e-009	3.652148e-007	-6.177685e-002	-3.652148e-007	3.652148e-007	6.756205e-006	-6.756205e-006	-5.405504e-009	5.405503e-009	-6.177649e-002
1.007088373903869e-003	2.112118e+000	-1.972118e+000	5.000000e+000	4.542108e+000	4.578919e-001	4.542119e+000	4.578816e-001	2.500000e+000	2.500000e+000	2.430000e+000	2.430000e+000	-3.500204e-007	3.500204e-007	5.833644e-002	-5.833644e-002	5.105296e-009	-5.105296e-009	3.449152e-007	-5.834594e-002	-3.449152e-007	3.449152e-007	9.157839e-006	-9.157839e-006	-5.105295e-009	5.105297e-009	-5.834560e-002
1.009088373903868e-003	1.998711e+000	-1.858711e+000	5.000000e+000	4.428701e+000	5.712991e-001	4.428711e+000	5.712894e-001	2.500000e+000	2.500000e+000	2.430000e+000	2.430000e+000	-3.305656e-007	3.305656e-007	5.509399e-002	-5.509399e-002	4.821777e-009	-4.821777e-009	3.257438e-007	-5.510574e-002	-3.257438e-007	3.257438e-007	1.142598e-005	-1.142598e-005	-4.821778e-009	4.821779e-009	-5.510541e-002
1.012088373903868e-003	1.840307e+000	-1.700308e+000	5.000000e+000	4.270298e+000	7.297014e-001	4.270308e+000	7.296925e-001	2.500000e+000	2.500000e+000	2.430000e+000	2.430000e+000	-3.033919e-007	3.033919e-007	5.056506e-002	-5.056506e-002	4.425769e-009	-4.425769e-009	2.989662e-007	-5.057996e-002	-2.989662e-007	2.989662e-007	1.459403e-005	-1.459403e-005	-4.425768e-009	4.425770e-009	-5.057966e-002
1.015088373903868e-003	1.694926e+000	-1.554926e+000	5.000000e+000	4.124918e+000	8.750825e-001	4.124926e+000	8.750742e-001	2.500000e+000	2.500000e+000	2.430000e+000	2.430000e+000	-2.784520e-007	2.784520e-007	4.640844e-002	-4.640844e-002	4.062314e-009	-4.062314e-009	2.743897e-007	-4.642621e-002	-2.743897e-007	2.743897e-007	1.750165e-005	-1.750165e-005	-4.062315e-009	4.062315e-009	-4.642594e-002
1.018088373903868e-003	1.561495e+000	-1.421495e+000	5.000000e+000	3.991487e+000	1.008513e+000	3.991495e+000	1.008505e+000	2.500000e+000	2.500000e+000	2.430000e+000	2.430000e+000	-2.555623e-007	2.555623e-007	4.259350e-002	-4.259350e-002	3.728737e-009	-3.728737e-009	2.518336e-007	-4.261392e-002	-2.518336e-007	2.518336e-007	2.017025e-005	-2.017025e-005	-3.728738e-009	3.728738e-009	-4.261367e-002
1.021231231046725e-003	1.435527e+000	-1.295527e+000	5.000000e+000	3.865520e+000	1.134480e+000	3.865527e+000	1.134473e+000	2.500000e+000	2.500000e+000	2.430000e+000	2.430000e+000	-2.339529e-007	2.339529e-007	3.899195e-002	-3.899195e-002	3.413818e-009	-3.413818e-009	2.305391e-007	-3.901487e-002	-2.305391e-007	2.305391e-007	2.268959e-005	-2.268959e-005	-3.413820e-009	3.413819e-009	-3.901464e-002
1.024374088189581e-003	1.318427e+000	-1.178427e+000	5.000000e+000	3.748420e+000	1.251580e+000	3.748427e+000	1.251573e+000	2.500000e+000	2.500000e+000	2.430000e+000	2.430000e+000	-2.138646e-007	2.138646e-007	3.564391e-002	-3.564391e-002	3.121067e-009	-3.121067e-009	2.107435e-007	-3.566915e-002	-2.107435e-007	2.107435e-007	2.503159e-005	-2.503159e-005	-3.121068e-009	3.121067e-009	-3.566894e-002
1.027516945332438e-003	1.210193e+000	-1.070193e+000	5.000000e+000	3.640187e+000	1.359813e+000	3.640193e+000	1.359807e+000	2.500000e+000	2.500000e+000	2.430000e+000	2.430000e+000	-1.952974e-007	1.952974e-007	3.254939e-002	-3.254939e-002	2.850483e-009	-2.850483e-009	1.924469e-007	-3.257678e-002	-1.924469e-007	1.924469e-007	2.719625e-005	-2.719625e-005	-2.850484e-009	2.850484e-009	-3.257659e-002
1.030659802475295e-003	1.110827e+000	-9.708266e-001	5.000000e+000	3.540821e+000	1.459179e+000	3.540827e+000	1.459173e+000	2.500000e+000	2.500000e+000	2.430000e+000	2.430000e+000	-1.782513e-007	1.782513e-007	2.970839e-002	-2.970839e-002	2.602067e-009	-2.602067e-009	1.756492e-007	-2.973775e-002	-1.756492e-007	1.756492e-007	2.918357e-005	-2.918357e-005	-2.602068e-009	2.602067e-009	-2.973758e-002
1.033802659618152e-003	1.020327e+000	-8.803271e-001	5.000000e+000	3.450322e+000	1.549678e+000	3.450327e+000	1.549673e+000	2.500000e+000	2.500000e+000	2.430000e+000	2.430000e+000	-1.627263e-007	1.627263e-007	2.712091e-002	-2.712091e-002	2.375818e-009	-2.375818e-009	1.603505e-007	-2.715206e-002	-1.603505e-007	1.603505e-007	3.099356e-005	-3.099356e-005	-2.375818e-009	2.375818e-009	-2.715191e-002
1.036945516761009e-003	9.386944e-001	-7.986946e-001	5.000000e+000	3.368690e+000	1.631310e+000	3.368694e+000	1.631306e+000	2.500000e+000	2.500000e+000	2.430000e+000	2.430000e+000	-1.487224e-007	1.487224e-007	2.478694e-002	-2.478694e-002	2.171736e-009	-2.171736e-009	1.465507e-007	-2.481972e-002	-1.465507e-007	1.465507e-007	3.262620e-005	-3.262620e-005	-2.171736e-009	2.171736e-009	-2.481957e-002
1.040088373903866e-003	8.659289e-001	-7.259290e-001	5.000000e+000	3.295925e+000	1.704075e+000	3.295929e+000	1.704071e+000	2.500000e+000	2.500000e+000	2.430000e+000	2.430000e+000	-1.362397e-007	1.362397e-007	2.270650e-002	-2.270650e-002	1.989823e-009	-1.989823e-009	1.342499e-007	-2.274071e-002	-1.342499e-007	1.342499e-007	3.408150e-005	-3.408150e-005	-1.989821e-009	1.989822e-009	-2.274058e-002
1.043231231046723e-003	7.987759e-001	-6.587760e-001	5.000000e+000	3.228772e+000	1.771228e+000	3.228776e+000	1.771224e+000	2.500000e+000	2.500000e+000	2.430000e+000	2.430000e+000	-1.247197e-007	1.247197e-007	2.078652e-002	-2.078652e-002	1.821940e-009	-1.821940e-009	1.228978e-007	-2.082207e-002	-1.228978e-007	1.228978e-007	3.542456e-005	-3.542456e-005	-1.821940e-009	1.821939e-009	-2.082194e-002
1.046374088189579e-003	7.363499e-001	-5.963500e-001	5.000000e+000	3.166347e+000	1.833653e+000	3.166350e+000	1.833650e+000	2.500000e+000	2.500000e+000	2.430000e+000	2.430000e+000	-1.140107e-007	1.140107e-007	1.900169e-002	-1.900169e-002	1.665875e-009	-1.665875e-009	1.123448e-007	-1.903847e-002	-1.123448e-007	1.123448e-007	3.667307e-005	-3.667307e-005	-1.665876e-009	1.665874e-009	-1.903836e-002
1.049516945332436e-003	6.786508e-001	-5.386509e-001	5.000000e+000	3.108648e+000	1.891352e+000	3.108651e+000	1.891349e+000	2.500000e+000	2.500000e+000	2.430000e+000	2.430000e+000	-1.041126e-007	1.041126e-007	1.735201e-002	-1.735201e-002	1.521627e-009	-1.521627e-009	1.025909e-007	-1.738994e-002	-1.025909e-007	1.025909e-007	3.782704e-005	-3.782704e-005	-1.521628e-009	1.521626e-009	-1.738983e-002
1.052659802475293e-003	6.256787e-001	-4.856789e-001	5.000000e+000	3.055676e+000	1.944324e+000	3.055679e+000	1.944321e+000	2.500000e+000	2.500000e+000	2.430000e+000	2.430000e+000	-9.502535e-008	9.502534e-008	1.583748e-002	-1.583748e-002	1.389197e-009	-1.389197e-009	9.363614e-008	-1.587646e-002	-9.363614e-008	9.363614e-008	3.888648e-005	-3.888648e-005	-1.389198e-009	1.389196e-009	-1.587636e-002
1.055802659618150e-003	5.774336e-001	-4.374338e-001	5.000000e+000	3.007431e+000	1.992569e+000	3.007434e+000	1.992566e+000	2.500000e+000	2.500000e+000	2.430000e+000	2.430000e+000	-8.674902e-008	8.674901e-008	1.445810e-002	-1.445810e-002	1.268584e-009	-1.268584e-009	8.548043e-008	-1.449803e-002	-8.548043e-008	8.548043e-008	3.985138e-005	-3.985138e-005	-1.268585e-009	1.268584e-009	-1.449795e-002
1.058945516761007e-003	5.339155e-001	-3.939156e-001	5.000000e+000	2.963913e+000	2.036087e+000	2.963916e+000	2.036084e+000	2.500000e+000	2.500000e+000	2.430000e+000	2.430000e+000	-7.928359e-008	7.928359e-008	1.321386e-002	-1.321386e-002	1.159789e-009	-1.159789e-009	7.812379e-008	-1.325466e-002	-7.812380e-008	7.812380e-008	4.072174e-005	-4.072174e-005	-1.159789e-009	1.159789e-009	-1.325458e-002
1.062088373903864e-003	4.951243e-001	-3.551245e-001	5.000000e+000	2.925122e+000	2.074878e+000	2.925124e+000	2.074876e+000	2.500000e+000	2.500000e+000	2.430000e+000	2.430000e+000	-7.262906e-008	7.262906e-008	1.210478e-002	-1.210478e-002	1.062811e-009	-1.062811e-009	7.156625e-008	-1.214635e-002	-7.156626e-008	7.156626e-008	4.149755e-005	-4.149755e-005	-1.062810e-009	1.062812e-009	-1.214628e-002
1.065231231046721e-003	4.593252e-001	-3.193254e-001	5.000000e+000	2.889323e+000	2.110677e+000	2.889325e+000	2.110675e+000	2.500000e+000	2.500000e+000	2.430000e+000	2.430000e+000	-6.648781e-008	6.648781e-008	1.108124e-002	-1.108124e-002	9.733133e-010	-9.733133e-010	6.551449e-008	-1.112352e-002	-6.551450e-008	6.551450e-008	4.221353e-005	-4.221353e-005	-9.733131e-010	9.733141e-010	-1.112346e-002
1.068374088189578e-003	4.260461e-001	-2.860462e-001	5.000000e+000	2.856044e+000	2.143956e+000	2.856046e+000	2.143954e+000	2.500000e+000	2.500000e+000	2.430000e+000	2.430000e+000	-6.077885e-008	6.077885e-008	1.012976e-002	-1.012976e-002	8.901153e-010	-8.901154e-010	5.988873e-008	-1.017269e-002	-5.988873e-008	5.988873e-008	4.287911e-005	-4.287911e-005	-8.901156e-010	8.901161e-010	-1.017264e-002
1.071516945332435e-003	3.952869e-001	-2.552870e-001	5.000000e+000	2.825285e+000	2.174715e+000	2.825287e+000	2.174713e+000	2.500000e+000	2.500000e+000	2.430000e+000	2.430000e+000	-5.550217e-008	5.550217e-008	9.250316e-003	-9.250316e-003	8.132172e-010	-8.132172e-010	5.468896e-008	-9.293864e-003	-5.468896e-008	5.468896e-008	4.349430e-005	-4.349430e-005	-8.132179e-010	8.132179e-010	-9.293809e-003
1.074659802475292e-003	3.670476e-001	-2.270477e-001	5.000000e+000	2.797046e+000	2.202954e+000	2.797048e+000	2.202952e+000	2.500000e+000	2.500000e+000	2.430000e+000	2.430000e+000	-5.065779e-008	5.065779e-008	8.442923e-003	-8.442923e-003	7.426190e-010	-7.426190e-010	4.991517e-008	-8.487031e-003	-4.991517e-008	4.991517e-008	4.405908e-005	-4.405908e-005	-7.426199e-010	7.426196e-010	-8.486981e-003
1.077802659618148e-003	3.413282e-001	-2.013284e-001	5.000000e+000	2.771327e+000	2.228673e+000	2.771328e+000	2.228672e+000	2.500000e+000	2.500000e+000	2.430000e+000	2.430000e+000	-4.624570e-008	4.624570e-008	7.707578e-003	-7.707578e-003	6.783206e-010	-6.783206e-010	4.556738e-008	-7.752196e-003	-4.556738e-008	4.556738e-008	4.457346e-005	-4.457346e-005	-6.783216e-010	6.783211e-010	-7.752151e-003
1.080945516761005e-003	3.181288e-001	-1.781290e-001	5.000000e+000	2.748128e+000	2.251872e+000	2.748129e+000	2.251871e+000	2.500000e+000	2.500000e+000	2.430000e+000	2.430000e+000	-4.226590e-008	4.226590e-008	7.044281e-003	-7.044281e-003	6.203221e-010	-6.203221e-010	4.164558e-008	-7.089359e-003	-4.164558e-008	4.164558e-008	4.503745e-005	-4.503745e-005	-6.203231e-010	6.203225e-010	-7.089318e-003
1.084088373903862e-003	2.974494e-001	-1.574495e-001	5.000000e+000	2.727448e+000	2.272552e+000	2.727449e+000	2.272551e+000	2.500000e+000	2.500000e+000	2.430000e+000	2.430000e+000	-3.871839e-008	3.871839e-008	6.453032e-003	-6.453032e-003	5.686234e-010	-5.686235e-010	3.814976e-008	-6.498521e-003	-3.814976e-008	3.814976e-008	4.545104e-005	-4.545104e-005	-5.686243e-010	5.686238e-010	-6.498483e-003
1.087231231046719e-003	2.783649e-001	-1.383650e-001	5.000000e+000	2.708364e+000	2.291636e+000	2.708365e+000	2.291635e+000	2.500000e+000	2.500000e+000	2.430000e+000	2.430000e+000	-3.544450e-008	3.544450e-008	5.907387e-003	-5.907387e-003	5.209123e-010	-5.209124e-010	3.492359e-008	-5.953254e-003	-3.492359e-008	3.492359e-008	4.583272e-005	-4.583272e-005	-5.209126e-010	5.209120e-010	-5.953219e-003
1.090374088189576e-003	2.606238e-001	-1.206239e-001	5.000000e+000	2.690623e+000	2.309377e+000	2.690624e+000	2.309376e+000	2.500000e+000	2.500000e+000	2.430000e+000	2.430000e+000	-3.240106e-008	3.240106e-008	5.400150e-003	-5.400150e-003	4.765597e-010	-4.765597e-010	3.192450e-008	-5.446369e-003	-3.192450e-008	3.192450e-008	4.618754e-005	-4.618754e-005	-4.765596e-010	4.765588e-010	-5.446337e-003
1.093516945332433e-003	2.442261e-001	-1.042262e-001	5.000000e+000	2.674225e+000	2.325775e+000	2.674226e+000	2.325774e+000	2.500000e+000	2.500000e+000	2.430000e+000	2.430000e+000	-2.958808e-008	2.958808e-008	4.931322e-003	-4.931322e-003	4.355655e-010	-4.355655e-010	2.915252e-008	-4.977866e-003	-2.915252e-008	2.915252e-008	4.651549e-005	-4.651549e-005	-4.355652e-010	4.355644e-010	-4.977837e-003
1.096659802475290e-003	2.291718e-001	-8.917193e-002	5.000000e+000	2.659171e+000	2.340829e+000	2.659172e+000	2.340828e+000	2.500000e+000	2.500000e+000	2.430000e+000	2.430000e+000	-2.700555e-008	2.700555e-008	4.500903e-003	-4.500903e-003	3.979297e-010	-3.979298e-010	2.660762e-008	-4.547746e-003	-2.660762e-008	2.660762e-008	4.681658e-005	-4.681658e-005	-3.979295e-010	3.979288e-010	-4.547719e-003
1.099802659618147e-003	2.154609e-001	-7.546103e-002	5.000000e+000	2.645460e+000	2.354540e+000	2.645461e+000	2.354539e+000	2.500000e+000	2.500000e+000	2.430000e+000	2.430000e+000	-2.465348e-008	2.465348e-008	4.108892e-003	-4.108892e-003	3.636524e-010	-3.636524e-010	2.428982e-008	-4.156007e-003	-2.428982e-008	2.428982e-008	4.709079e-005	-4.709079e-005	-3.636524e-010	3.636518e-010	-4.155983e-003
