time,"V(N016,N007)","V(N017,N004)","V(N018,N005)","V(N019,N006)","V(N020,N008)","V(N021,N009)",V(n001),V(n002),V(n003),V(n004),V(n005),V(n006),V(n007),V(n008),V(n009),V(n010),V(n011),V(n012),V(n013),V(n014),V(n015),V(n016),V(n017),V(n018),V(n019),V(n020),V(n021),I(C1),I(C2),I(C3),I(C4),I(C5),I(C6),I(C7),I(C8),I(R1),I(R2),I(R3),I(R4),I(R5),I(R6),I(R7),I(R8),I(R9),I(R10),I(R11),I(R12),I(R15),I(R16),I(R18),I(R19),I(R21),I(R22),I(R24),I(R25),I(R27),I(R28),I(R30),I(R31),I(V1),I(V2),I(V3),I(V4),I(V5),I(V6),I(V7)
0.005190500000000012,-0.07002258,-0.06993365,-0.0699482,-0.06997752,-0.07005191,-0.07006645,-2.5,-1.250577,-1.249423,-1.250066,-1.250052,-1.2500229999999999,-1.2499770000000001,-1.249948,-1.249934,-1.25,-1.25,-1.25,-1.25,-1.25,-1.25,-1.32,-1.32,-1.32,-1.32,-1.32,-1.32,1.1866620000000002e-13,-1.18666e-13,-1.5195179999999999e-06,1.5195179999999999e-06,2.732515e-13,-2.732515e-13,-3.494655e-13,3.494657e-13,-9.388268999999999e-15,9.388261999999999e-15,-6.827276999999999e-13,2.6507979999999996e-05,-9.242509999999999e-06,9.242509999999999e-06,-2.161802e-14,-2.498846e-05,2.498846e-05,2.1618010000000002e-14,2.764747e-14,-2.764747e-14,-8.753322e-06,-8.512145e-06,8.753322e-06,8.512145e-06,-5.734508000000001e-13,-3.218183e-13,-5.734508000000001e-13,-3.218172e-13,1.726547e-05,8.512145e-06,1.726547e-05,8.512145e-06,9.388757e-15,-9.388323e-15,2.6507979999999996e-05,2.161986e-14,-2.161809e-14,-2.7647629999999998e-14,2.7648750000000002e-14
0.005191500000000012,-0.07002246,-0.06993401,-0.06994843,-0.06997764,-0.07005167,-0.07006609,-2.5,-1.250574,-1.249426,-1.250066,-1.250052,-1.250022,-1.249978,-1.249948,-1.249934,-1.25,-1.25,-1.25,-1.25,-1.25,-1.25,-1.32,-1.32,-1.32,-1.32,-1.32,-1.32,1.082328e-13,-1.082325e-13,-1.385997e-06,1.385997e-06,2.492238e-13,-2.492238e-13,-3.1873470000000003e-13,3.187348e-13,-9.340999000000001e-15,9.340991999999999e-15,-6.178310999999999e-13,2.6374509999999997e-05,-9.195976e-06,9.195976e-06,-2.150917e-14,-2.4988520000000004e-05,2.4988520000000004e-05,2.150916e-14,2.7508260000000002e-14,-2.750827e-14,-8.70925e-06,-8.469287e-06,8.70925e-06,8.469287e-06,-5.189404e-13,-2.912268e-13,-5.189404e-13,-2.912256e-13,1.717854e-05,8.469287e-06,1.717854e-05,8.469287e-06,9.341920000000001e-15,-9.341052e-15,2.6374509999999997e-05,2.1511e-14,-2.1508719999999998e-14,-2.750781e-14,2.750936e-14
0.005192500000000011,-0.07002234,-0.06993437,-0.06994867,-0.06997776,-0.07005143,-0.07006574,-2.5,-1.2505709999999999,-1.2494290000000001,-1.250066,-1.250051,-1.250022,-1.249978,-1.249949,-1.249934,-1.25,-1.25,-1.25,-1.25,-1.25,-1.25,-1.32,-1.32,-1.32,-1.32,-1.32,-1.32,9.872848000000001e-14,-9.87281e-14,-1.264208e-06,1.264208e-06,2.273411e-13,-2.27341e-13,-2.9075029999999997e-13,2.9075029999999997e-13,-9.297882e-15,9.297876e-15,-5.587293000000001e-13,2.625278e-05,-9.15353e-06,9.15353e-06,-2.140988e-14,-2.498857e-05,2.498857e-05,2.140988e-14,2.738128e-14,-2.738129e-14,-8.669050999999999e-06,-8.430196e-06,8.669050999999999e-06,8.430196e-06,-4.692992999999999e-13,-2.63369e-13,-4.692997000000001e-13,-2.633685e-13,1.709925e-05,8.430196e-06,1.709925e-05,8.430196e-06,9.298985e-15,-9.298118000000002e-15,2.625278e-05,2.141148e-14,-2.140863e-14,-2.7380869999999997e-14,2.7381549999999998e-14
0.0051935000000000115,-0.07002223,-0.06993461,-0.06994891,-0.06997788,-0.07005119,-0.0700655,-2.5,-1.250569,-1.249431,-1.250065,-1.250051,-1.250022,-1.249978,-1.249949,-1.249935,-1.25,-1.25,-1.25,-1.25,-1.25,-1.25,-1.32,-1.32,-1.32,-1.32,-1.32,-1.32,9.0047e-14,-9.004662e-14,-1.153121e-06,1.153121e-06,2.073478e-13,-2.073475e-13,-2.651789e-13,2.65179e-13,-9.258554000000001e-15,9.258548000000001e-15,-5.047295e-13,2.614174e-05,-9.114814e-06,9.114814e-06,-2.131932e-14,-2.498862e-05,2.498862e-05,2.131932e-14,2.726547e-14,-2.726547e-14,-8.632384e-06,-8.39454e-06,8.632384e-06,8.39454e-06,-4.239406e-13,-2.3791350000000004e-13,-4.239415e-13,-2.3791350000000004e-13,1.702692e-05,8.39454e-06,1.702692e-05,8.39454e-06,9.259087e-15,-9.257786000000001e-15,2.614174e-05,2.1321049999999998e-14,-2.131876e-14,-2.726506e-14,2.726531e-14
0.005194500000000013,-0.07002223,-0.06993484,-0.06994903,-0.06997788,-0.07005107,-0.07006526,-2.5,-1.250567,-1.249433,-1.250065,-1.250051,-1.250022,-1.249978,-1.249949,-1.249935,-1.25,-1.25,-1.25,-1.25,-1.25,-1.25,-1.32,-1.32,-1.32,-1.32,-1.32,-1.32,8.214057e-14,-8.214029e-14,-1.0517950000000001e-06,1.0517950000000001e-06,1.891447e-13,-1.891443e-13,-2.419e-13,2.419005e-13,-9.222681000000001e-15,9.222675e-15,-4.555653000000001e-13,2.6040460000000003e-05,-9.0795e-06,9.0795e-06,-2.123672e-14,-2.498866e-05,2.498866e-05,2.123671e-14,2.7159820000000002e-14,-2.715983e-14,-8.59894e-06,-8.362016e-06,8.59894e-06,8.362016e-06,-3.8264679999999996e-13,-2.1474029999999997e-13,-3.8264770000000003e-13,-2.147406e-13,1.696096e-05,8.362016e-06,1.696096e-05,8.362016e-06,9.223091e-15,-9.221356e-15,2.6040460000000003e-05,2.123865e-14,-2.123665e-14,-2.7159820000000002e-14,2.715942e-14
0.0051955000000000135,-0.07002211,-0.06993508,-0.06994927,-0.069978,-0.07005084,-0.07006502,-2.5,-1.250565,-1.249435,-1.250065,-1.250051,-1.250022,-1.249978,-1.249949,-1.249935,-1.25,-1.25,-1.25,-1.25,-1.25,-1.25,-1.32,-1.32,-1.32,-1.32,-1.32,-1.32,7.491674e-14,-7.491647e-14,-9.593729e-07,9.593729e-07,1.7250770000000002e-13,-1.725073e-13,-2.206212e-13,2.2062179999999998e-13,-9.189960999999999e-15,9.189955e-15,-4.1062959999999996e-13,2.594807e-05,-9.047288999999999e-06,9.047288999999999e-06,-2.116137e-14,-2.49887e-05,2.49887e-05,2.116137e-14,2.706346e-14,-2.706347e-14,-8.568434e-06,-8.332351e-06,8.568434e-06,8.332351e-06,-3.449027e-13,-1.9355739999999997e-13,-3.449038e-13,-1.935582e-13,1.690079e-05,8.332351e-06,1.690079e-05,8.332351e-06,9.190564999999999e-15,-9.188397e-15,2.594807e-05,2.116319e-14,-2.116068e-14,-2.706415e-14,2.7062880000000002e-14
0.005196500000000014,-0.07002199,-0.06993532,-0.06994939,-0.06997812,-0.07005072,-0.07006478,-2.5,-1.2505629999999999,-1.2494370000000001,-1.250065,-1.250051,-1.250022,-1.249978,-1.249949,-1.249935,-1.25,-1.25,-1.25,-1.25,-1.25,-1.25,-1.32,-1.32,-1.32,-1.32,-1.32,-1.32,6.833987e-14,-6.833954e-14,-8.75072e-07,8.75072e-07,1.57366e-13,-1.573655e-13,-2.012578e-13,2.012583e-13,-9.160115999999999e-15,9.16011e-15,-3.6973420000000003e-13,2.586381e-05,-9.017909e-06,9.017909e-06,-2.109265e-14,-2.498874e-05,2.498874e-05,2.109265e-14,2.6975569999999998e-14,-2.6975580000000003e-14,-8.540608999999999e-06,-8.305293e-06,8.540608999999999e-06,8.305293e-06,-3.105539e-13,-1.7428199999999998e-13,-3.1055500000000003e-13,-1.742825e-13,1.68459e-05,8.305293e-06,1.68459e-05,8.305293e-06,9.160858e-15,-9.158039e-15,2.586381e-05,2.1094450000000002e-14,-2.1092080000000003e-14,-2.6975900000000002e-14,2.6975499999999998e-14
0.005197500000000013,-0.07002199,-0.06993556,-0.06994963,-0.06997812,-0.07005048,-0.07006454,-2.5,-1.250561,-1.249439,-1.2500639999999998,-1.25005,-1.250022,-1.249978,-1.24995,-1.2499360000000002,-1.25,-1.25,-1.25,-1.25,-1.25,-1.25,-1.32,-1.32,-1.32,-1.32,-1.32,-1.32,6.232867e-14,-6.23284e-14,-7.981785999999999e-07,7.981785999999999e-07,1.4352160000000002e-13,-1.4352120000000001e-13,-1.835507e-13,1.835509e-13,-9.132893e-15,9.132886999999999e-15,-3.323416e-13,2.5786950000000002e-05,-8.991111e-06,8.991111e-06,-2.102997e-14,-2.4988769999999998e-05,2.4988769999999998e-05,2.102996e-14,2.6895409999999997e-14,-2.6895409999999997e-14,-8.515229e-06,-8.280611e-06,8.515229e-06,8.280611e-06,-2.7914520000000003e-13,-1.566556e-13,-2.7914580000000003e-13,-1.566551e-13,1.679584e-05,8.280611e-06,1.679584e-05,8.280611e-06,9.134186e-15,-9.131150999999999e-15,2.5786950000000002e-05,2.103179e-14,-2.102976e-14,-2.689476e-14,2.689588e-14
0.005198500000000013,-0.07002187,-0.06993568,-0.06994975,-0.06997824,-0.07005036,-0.07006443,-2.5,-1.2505600000000001,-1.2494399999999999,-1.2500639999999998,-1.25005,-1.250022,-1.249978,-1.24995,-1.2499360000000002,-1.25,-1.25,-1.25,-1.25,-1.25,-1.25,-1.32,-1.32,-1.32,-1.32,-1.32,-1.32,5.685784e-14,-5.685762e-14,-7.28042e-07,7.28042e-07,1.3092670000000002e-13,-1.309264e-13,-1.674444e-13,1.6744460000000002e-13,-9.108062e-15,9.108057e-15,-2.983247e-13,2.5716839999999997e-05,-8.966667e-06,8.966667e-06,-2.097279e-14,-2.49888e-05,2.49888e-05,2.097278e-14,2.682228e-14,-2.6822289999999997e-14,-8.492079e-06,-8.258099e-06,8.492079e-06,8.258099e-06,-2.505752e-13,-1.4062260000000002e-13,-2.505754e-13,-1.406219e-13,1.675018e-05,8.258099e-06,1.675018e-05,8.258099e-06,9.10925e-15,-9.106865000000001e-15,2.5716839999999997e-05,2.0974539999999998e-14,-2.0972329999999998e-14,-2.682148e-14,2.6822820000000003e-14
0.005199500000000013,-0.07002187,-0.0699358,-0.06994987,-0.06997824,-0.07005024,-0.07006431,-2.5,-1.250558,-1.249442,-1.2500639999999998,-1.25005,-1.250022,-1.249978,-1.24995,-1.2499360000000002,-1.25,-1.25,-1.25,-1.25,-1.25,-1.25,-1.32,-1.32,-1.32,-1.32,-1.32,-1.32,5.185566e-14,-5.185544e-14,-6.640683e-07,6.640683e-07,1.194056e-13,-1.194054e-13,-1.5270839999999997e-13,1.527085e-13,-9.085413e-15,9.085408e-15,-2.67207e-13,2.56529e-05,-8.944371e-06,8.944371e-06,-2.092064e-14,-2.498883e-05,2.498883e-05,2.092063e-14,2.6755579999999998e-14,-2.675559e-14,-8.470963000000001e-06,-8.237565e-06,8.470963000000001e-06,8.237565e-06,-2.2443720000000003e-13,-1.2595330000000002e-13,-2.244374e-13,-1.259526e-13,1.670853e-05,8.237565e-06,1.670853e-05,8.237565e-06,9.086265000000001e-15,-9.084313e-15,2.56529e-05,2.092228e-14,-2.092052e-14,-2.675487e-14,2.6755990000000003e-14
0.005200500000000013,-0.07002175,-0.06993604,-0.06994998,-0.06997836,-0.07005012,-0.07006407,-2.5,-1.250557,-1.249443,-1.2500639999999998,-1.25005,-1.250022,-1.249978,-1.24995,-1.2499360000000002,-1.25,-1.25,-1.25,-1.25,-1.25,-1.25,-1.32,-1.32,-1.32,-1.32,-1.32,-1.32,4.7305040000000006e-14,-4.730482e-14,-6.05716e-07,6.05716e-07,1.089298e-13,-1.0892950000000001e-13,-1.393122e-13,1.3931229999999998e-13,-9.064755e-15,9.06475e-15,-2.3891350000000004e-13,2.5594570000000002e-05,-8.924035e-06,8.924035e-06,-2.087307e-14,-2.498886e-05,2.498886e-05,2.0873060000000002e-14,2.6694740000000003e-14,-2.6694749999999998e-14,-8.451702e-06,-8.218835e-06,8.451702e-06,8.218835e-06,-2.006735e-13,-1.1261780000000001e-13,-2.006739e-13,-1.126175e-13,1.667054e-05,8.218835e-06,1.667054e-05,8.218835e-06,9.066315e-15,-9.06393e-15,2.5594570000000002e-05,2.087458e-14,-2.0873480000000002e-14,-2.6693970000000003e-14,2.6694869999999998e-14
0.005202500000000014,-0.07002175,-0.06993628,-0.0699501,-0.06997836,-0.07005,-0.07006383,-2.5,-1.2505549999999999,-1.2494450000000001,-1.2500639999999998,-1.25005,-1.250022,-1.249978,-1.24995,-1.2499360000000002,-1.25,-1.25,-1.25,-1.25,-1.25,-1.25,-1.32,-1.32,-1.32,-1.32,-1.32,-1.32,3.935741e-14,-3.935714e-14,-5.039433e-07,5.039433e-07,9.062877999999999e-14,-9.062835e-14,-1.159067e-13,1.1590710000000003e-13,-9.028725e-15,9.02872e-15,-1.894841e-13,2.549284e-05,-8.888564e-06,8.888564e-06,-2.07901e-14,-2.4988899999999997e-05,2.4988899999999997e-05,2.07901e-14,2.658864e-14,-2.658864e-14,-8.41811e-06,-8.186169e-06,8.41811e-06,8.186169e-06,-1.5915610000000002e-13,-8.931830999999999e-14,-1.591565e-13,-8.931798e-14,1.6604279999999998e-05,8.186169e-06,1.6604279999999998e-05,8.186169e-06,9.029669e-15,-9.028801999999998e-15,2.549284e-05,2.0791089999999998e-14,-2.078984e-14,-2.6588369999999997e-14,2.6589060000000002e-14
0.005204500000000014,-0.07002163,-0.06993639,-0.06995034,-0.06997848,-0.07004976,-0.07006371,-2.5,-1.250553,-1.249447,-1.2500639999999998,-1.25005,-1.250022,-1.249978,-1.24995,-1.2499360000000002,-1.25,-1.25,-1.25,-1.25,-1.25,-1.25,-1.32,-1.32,-1.32,-1.32,-1.32,-1.32,3.274513e-14,-3.2744799999999995e-14,-4.1927050000000004e-07,4.1927050000000004e-07,7.540268e-14,-7.540225e-14,-9.643393e-14,9.643415e-14,-8.998748000000001e-15,8.998743e-15,-1.483605e-13,2.540821e-05,-8.859055e-06,8.859055e-06,-2.072107e-14,-2.4988939999999997e-05,2.4988939999999997e-05,2.072107e-14,2.6500360000000002e-14,-2.6500360000000002e-14,-8.390162e-06,-8.158991e-06,8.390162e-06,8.158991e-06,-1.246147e-13,-6.993386000000001e-14,-1.246152e-13,-6.993386000000001e-14,1.654915e-05,8.158991e-06,1.654915e-05,8.158991e-06,8.999745e-15,-8.999745e-15,2.540821e-05,2.072257e-14,-2.072056e-14,-2.6499759999999997e-14,2.650001e-14
0.005206500000000014,-0.07002163,-0.06993663,-0.06995046,-0.06997848,-0.07004964,-0.07006347,-2.5,-1.250552,-1.249448,-1.250063,-1.25005,-1.250022,-1.249978,-1.24995,-1.249937,-1.25,-1.25,-1.25,-1.25,-1.25,-1.25,-1.32,-1.32,-1.32,-1.32,-1.32,-1.32,2.7243779999999997e-14,-2.724351e-14,-3.488245e-07,3.488245e-07,6.273487e-14,-6.273454e-14,-8.023291000000001e-14,8.023313000000001e-14,-8.973808000000001e-15,8.973803e-15,-1.1414680000000002e-13,2.533779e-05,-8.834503e-06,8.834503e-06,-2.066364e-14,-2.498897e-05,2.498897e-05,2.066364e-14,2.642691e-14,-2.642692e-14,-8.36691e-06,-8.136379e-06,8.36691e-06,8.136379e-06,-9.587621e-14,-5.380667999999999e-14,-9.58773e-14,-5.380635e-14,1.650329e-05,8.136380000000001e-06,1.650329e-05,8.136380000000001e-06,8.974375e-15,-8.973291000000001e-15,2.533779e-05,2.066576e-14,-2.066301e-14,-2.642659e-14,2.642727e-14
0.005208500000000014,-0.07002151,-0.06993675,-0.06995058,-0.06997859,-0.07004952,-0.07006335,-2.5,-1.25055,-1.24945,-1.250063,-1.250049,-1.2500209999999998,-1.2499790000000002,-1.249951,-1.249937,-1.25,-1.25,-1.25,-1.25,-1.25,-1.25,-1.32,-1.32,-1.32,-1.32,-1.32,-1.32,2.266687e-14,-2.266649e-14,-2.902148e-07,2.902148e-07,5.2195439999999995e-14,-5.219534e-14,-6.675411e-14,6.675422e-14,-8.953058e-15,8.953054e-15,-8.568058999999999e-14,2.5279210000000004e-05,-8.814077e-06,8.814077e-06,-2.0615860000000002e-14,-2.498899e-05,2.498899e-05,2.0615860000000002e-14,2.636581e-14,-2.636581e-14,-8.347564e-06,-8.117567e-06,8.347564e-06,8.117567e-06,-7.196739e-14,-4.03887e-14,-7.196717e-14,-4.03887e-14,1.6465129999999998e-05,8.117567e-06,1.6465129999999998e-05,8.117567e-06,8.953558e-15,-8.952908000000001e-15,2.5279210000000004e-05,2.0617840000000002e-14,-2.061522e-14,-2.636567e-14,2.6366129999999998e-14
0.005210500000000015,-0.07002151,-0.06993687,-0.0699507,-0.06997859,-0.07004941,-0.07006323,-2.5,-1.250549,-1.249451,-1.250063,-1.250049,-1.2500209999999998,-1.2499790000000002,-1.249951,-1.249937,-1.25,-1.25,-1.25,-1.25,-1.25,-1.25,-1.32,-1.32,-1.32,-1.32,-1.32,-1.32,1.885883e-14,-1.885856e-14,-2.414528e-07,2.414528e-07,4.3427069999999995e-14,-4.342663e-14,-5.553977e-14,5.553999e-14,-8.935794e-15,8.935791e-15,-6.199772000000001e-14,2.523047e-05,-8.797082e-06,8.797082e-06,-2.057611e-14,-2.4989009999999998e-05,2.4989009999999998e-05,2.057611e-14,2.631497e-14,-2.631497e-14,-8.331470000000001e-06,-8.101915e-06,8.331470000000001e-06,8.101915e-06,-5.207531e-14,-2.922434e-14,-5.207531e-14,-2.9224990000000005e-14,1.643339e-05,8.101915e-06,1.643339e-05,8.101915e-06,8.936645e-15,-8.934693e-15,2.523047e-05,2.0578370000000002e-14,-2.057424e-14,-2.631538e-14,2.631477e-14
0.005212500000000015,-0.07002151,-0.06993699,-0.0699507,-0.06997859,-0.07004941,-0.07006311,-2.5,-1.250548,-1.249452,-1.250063,-1.250049,-1.2500209999999998,-1.2499790000000002,-1.249951,-1.249937,-1.25,-1.25,-1.25,-1.25,-1.25,-1.25,-1.32,-1.32,-1.32,-1.32,-1.32,-1.32,1.569068e-14,-1.569041e-14,-2.0088379999999998e-07,2.0088379999999998e-07,3.613169e-14,-3.613158e-14,-4.620978e-14,4.621e-14,-8.921432e-15,8.921428e-15,-4.229343e-14,2.5189920000000002e-05,-8.782943e-06,8.782943e-06,-2.054304e-14,-2.498903e-05,2.498903e-05,2.054304e-14,2.627267e-14,-2.627268e-14,-8.318079e-06,-8.088894e-06,8.318079e-06,8.088894e-06,-3.5524970000000004e-14,-1.993729e-14,-3.55254e-14,-1.993729e-14,1.6406970000000002e-05,8.088893e-06,1.6406970000000002e-05,8.088893e-06,8.923418000000001e-15,-8.921683e-15,2.5189909999999998e-05,2.0544759999999998e-14,-2.0542e-14,-2.627229e-14,2.6272539999999998e-14
0.005214500000000015,-0.07002139,-0.06993711,-0.06995082,-0.06997871,-0.07004929,-0.07006299,-2.5,-1.250548,-1.249452,-1.250063,-1.250049,-1.2500209999999998,-1.2499790000000002,-1.249951,-1.249937,-1.25,-1.25,-1.25,-1.25,-1.25,-1.25,-1.32,-1.32,-1.32,-1.32,-1.32,-1.32,1.305488e-14,-1.305461e-14,-1.671312e-07,1.671312e-07,3.006232e-14,-3.0062e-14,-3.844744e-14,3.844787e-14,-8.909482e-15,8.909479e-15,-2.5900510000000002e-14,2.515618e-05,-8.77118e-06,8.77118e-06,-2.051552e-14,-2.498905e-05,2.498905e-05,2.051552e-14,2.623748e-14,-2.623748e-14,-8.306939e-06,-8.07806e-06,8.306939e-06,8.07806e-06,-2.1755170000000002e-14,-1.2210280000000001e-14,-2.1756030000000002e-14,-1.221061e-14,1.6385e-05,8.078059e-06,1.6385e-05,8.078059e-06,8.910407e-15,-8.90954e-15,2.515618e-05,2.0517439999999998e-14,-2.051551e-14,-2.6237360000000002e-14,2.623718e-14
0.0052175000000000155,-0.07002139,-0.06993723,-0.06995094,-0.06997871,-0.07004917,-0.07006288,-2.5,-1.2505469999999999,-1.2494530000000001,-1.250063,-1.250049,-1.2500209999999998,-1.2499790000000002,-1.249951,-1.249937,-1.25,-1.25,-1.25,-1.25,-1.25,-1.25,-1.32,-1.32,-1.32,-1.32,-1.32,-1.32,9.901693e-15,-9.901421999999999e-15,-1.268313e-07,1.268313e-07,2.279882e-14,-2.279871e-14,-2.9156689999999995e-14,2.915712e-14,-8.895215e-15,8.895211000000001e-15,-6.283168e-15,2.51159e-05,-8.757135e-06,8.757135e-06,-2.048267e-14,-2.4989070000000002e-05,2.4989070000000002e-05,2.048267e-14,2.619546e-14,-2.619547e-14,-8.293637e-06,-8.065123999999999e-06,8.293637e-06,8.065123999999999e-06,-5.277679e-15,-2.961607e-15,-5.277679e-15,-2.961932e-15,1.635876e-05,8.065123999999999e-06,1.635876e-05,8.065123999999999e-06,8.896746e-15,-8.896096e-15,2.51159e-05,2.048448e-14,-2.048146e-14,-2.619561e-14,2.6195639999999997e-14
0.005220500000000016,-0.07002139,-0.06993723,-0.06995094,-0.06997871,-0.07004917,-0.07006288,-2.5,-1.250546,-1.249454,-1.250063,-1.250049,-1.2500209999999998,-1.2499790000000002,-1.249951,-1.249937,-1.25,-1.25,-1.25,-1.25,-1.25,-1.25,-1.32,-1.32,-1.32,-1.32,-1.32,-1.32,7.519429999999999e-15,-7.519159e-15,-9.624882000000001e-08,9.624882000000001e-08,1.73159e-14,-1.731558e-14,-2.214602e-14,2.214624e-14,-8.884387e-15,8.884385e-15,8.525949e-15,2.508533e-05,-8.746476e-06,8.746476e-06,-2.0457740000000002e-14,-2.498908e-05,2.498908e-05,2.0457740000000002e-14,2.616358e-14,-2.616358e-14,-8.283542e-06,-8.055308e-06,8.283542e-06,8.055308e-06,7.160505e-15,4.017185999999999e-15,7.159854e-15,4.017511e-15,1.633885e-05,8.055309e-06,1.633885e-05,8.055309e-06,8.885254e-15,-8.883084999999999e-15,2.508533e-05,2.045911e-14,-2.0458740000000002e-14,-2.6163010000000003e-14,2.61637e-14
0.0052235000000000155,-0.07002139,-0.06993735,-0.06995106,-0.06997871,-0.07004905,-0.07006276,-2.5,-1.250546,-1.249454,-1.250063,-1.250049,-1.2500209999999998,-1.2499790000000002,-1.249951,-1.249937,-1.25,-1.25,-1.25,-1.25,-1.25,-1.25,-1.32,-1.32,-1.32,-1.32,-1.32,-1.32,5.7010599999999996e-15,-5.700843000000001e-15,-7.304061e-08,7.304061e-08,1.3126329999999998e-14,-1.3125890000000002e-14,-1.678649e-14,1.6786699999999998e-14,-8.876170999999999e-15,8.876168e-15,1.984112e-14,2.5062129999999997e-05,-8.738388e-06,8.738388e-06,-2.043882e-14,-2.498909e-05,2.498909e-05,2.043882e-14,2.613938e-14,-2.613939e-14,-8.275882e-06,-8.047858999999999e-06,8.275882e-06,8.047858999999999e-06,1.6666139999999998e-14,9.352653000000001e-15,1.6665710000000002e-14,9.353304e-15,1.632374e-05,8.047858999999999e-06,1.632374e-05,8.047858999999999e-06,8.877447e-15,-8.875279e-15,2.5062129999999997e-05,2.044025e-14,-2.043784e-14,-2.613908e-14,2.6139980000000003e-14
0.005225928571428588,-0.07002134,-0.06993739,-0.06995106,-0.06997876,-0.07004905,-0.07006271,-2.5,-1.250545,-1.249455,-1.250063,-1.250049,-1.2500209999999998,-1.2499790000000002,-1.249951,-1.249937,-1.25,-1.25,-1.25,-1.25,-1.25,-1.25,-1.32,-1.32,-1.32,-1.32,-1.32,-1.32,4.6438200000000006e-15,-4.643612e-15,-5.94911e-08,5.94911e-08,1.069224e-14,-1.069182e-14,-1.367362e-14,1.367388e-14,-8.871374e-15,8.871372e-15,2.641556e-14,2.5048579999999998e-05,-8.733666e-06,8.733666e-06,-2.0427770000000002e-14,-2.498909e-05,2.498909e-05,2.0427770000000002e-14,2.6125259999999996e-14,-2.6125259999999996e-14,-8.271409999999999e-06,-8.04351e-06,8.271409999999999e-06,8.04351e-06,2.2188e-14,1.245141e-14,2.218756e-14,1.24519e-14,1.6314920000000003e-05,8.04351e-06,1.6314920000000003e-05,8.04351e-06,8.872452e-15,-8.87063e-15,2.5048579999999998e-05,2.042945e-14,-2.0426910000000002e-14,-2.6125080000000004e-14,2.612576e-14
0.0052283571428571604,-0.07002131,-0.06993743,-0.06995106,-0.0699788,-0.07004905,-0.07006267,-2.5,-1.250545,-1.249455,-1.250063,-1.250049,-1.2500209999999998,-1.2499790000000002,-1.249951,-1.249937,-1.25,-1.25,-1.25,-1.25,-1.25,-1.25,-1.32,-1.32,-1.32,-1.32,-1.32,-1.32,3.72453e-15,-3.724324e-15,-4.7708250000000006e-08,4.7708250000000006e-08,8.575791e-15,-8.575400000000001e-15,-1.096701e-14,1.09673e-14,-8.867201999999998e-15,8.8672e-15,3.2132e-14,2.503681e-05,-8.729559e-06,8.729559e-06,-2.041817e-14,-2.4989099999999998e-05,2.4989099999999998e-05,2.041817e-14,2.611297e-14,-2.611297e-14,-8.267521e-06,-8.039728e-06,8.267521e-06,8.039728e-06,2.698922e-14,1.5145769999999998e-14,2.698881e-14,1.5146100000000002e-14,1.630725e-05,8.039728e-06,1.630725e-05,8.039728e-06,8.86812e-15,-8.866559e-15,2.503681e-05,2.042004e-14,-2.041739e-14,-2.61129e-14,2.6113369999999998e-14
0.005230785714285731,-0.07002128,-0.06993746,-0.06995106,-0.06997882,-0.07004905,-0.07006265,-2.5,-1.250545,-1.249455,-1.250063,-1.250049,-1.2500209999999998,-1.2499790000000002,-1.249951,-1.249937,-1.25,-1.25,-1.25,-1.25,-1.25,-1.25,-1.32,-1.32,-1.32,-1.32,-1.32,-1.32,2.943188e-15,-2.94298e-15,-3.769207e-08,3.769207e-08,6.77697e-15,-6.776623999999999e-15,-8.666648e-15,8.666965e-15,-8.863656000000001e-15,8.863654e-15,3.699044e-14,2.502679e-05,-8.726068e-06,8.726068e-06,-2.0409999999999998e-14,-2.4989099999999998e-05,2.4989099999999998e-05,2.0409999999999998e-14,2.6102530000000003e-14,-2.6102530000000003e-14,-8.264215e-06,-8.036513e-06,8.264215e-06,8.036513e-06,3.10698e-14,1.743572e-14,3.106947e-14,1.7435900000000002e-14,1.630073e-05,8.036513e-06,1.630073e-05,8.036513e-06,8.864451e-15,-8.863068e-15,2.502679e-05,2.041202e-14,-2.0409280000000002e-14,-2.6102539999999998e-14,2.6102820000000004e-14
0.005233214285714304,-0.07002126,-0.06993747,-0.06995106,-0.06997884,-0.07004905,-0.07006263,-2.5,-1.250545,-1.249455,-1.250063,-1.250049,-1.2500209999999998,-1.2499790000000002,-1.249951,-1.249937,-1.25,-1.25,-1.25,-1.25,-1.25,-1.25,-1.32,-1.32,-1.32,-1.32,-1.32,-1.32,2.299795e-15,-2.2995799999999998e-15,-2.9442560000000003e-08,2.9442560000000003e-08,5.2957790000000004e-15,-5.295496e-15,-6.7725309999999995e-15,6.772879000000001e-15,-8.860736e-15,8.860734000000002e-15,4.099087e-14,2.501855e-05,-8.723193e-06,8.723193e-06,-2.040328e-14,-2.4989110000000002e-05,2.4989110000000002e-05,2.040328e-14,2.609393e-14,-2.609393e-14,-8.261492e-06,-8.033865e-06,8.261492e-06,8.033865e-06,3.442974e-14,1.9321270000000002e-14,3.442954e-14,1.932132e-14,1.629536e-05,8.033865e-06,1.629536e-05,8.033865e-06,8.861446e-15,-8.860157e-15,2.501855e-05,2.040539e-14,-2.040258e-14,-2.6093999999999998e-14,2.609409e-14
