time	V(N016,N007)	V(N017,N004)	V(N018,N005)	V(N019,N006)	V(N020,N008)	V(N021,N009)	V(n001)	V(n002)	V(n003)	V(n004)	V(n005)	V(n006)	V(n007)	V(n008)	V(n009)	V(n010)	V(n011)	V(n012)	V(n013)	V(n014)	V(n015)	V(n016)	V(n017)	V(n018)	V(n019)	V(n020)	V(n021)	I(C1)	I(C2)	I(C3)	I(C4)	I(C5)	I(C6)	I(C7)	I(C8)	I(R1)	I(R2)	I(R3)	I(R4)	I(R5)	I(R6)	I(R7)	I(R8)	I(R9)	I(R10)	I(R11)	I(R12)	I(R15)	I(R16)	I(R18)	I(R19)	I(R21)	I(R22)	I(R24)	I(R25)	I(R27)	I(R28)	I(R30)	I(R31)	I(V1)	I(V2)	I(V3)	I(V4)	I(V5)	I(V6)	I(V7)
2.528950000000009e-002	-6.997740e-002	-7.006681e-002	-7.005227e-002	-7.002270e-002	-6.994784e-002	-6.993330e-002	2.500000e+000	1.250580e+000	1.249420e+000	1.250067e+000	1.250052e+000	1.250023e+000	1.249977e+000	1.249948e+000	1.249933e+000	1.250000e+000	1.250000e+000	1.250000e+000	1.250000e+000	1.250000e+000	1.250000e+000	1.180000e+000	1.180000e+000	1.180000e+000	1.180000e+000	1.180000e+000	1.180000e+000	-1.301047e-013	1.301040e-013	1.666071e-006	-1.666071e-006	-2.995877e-013	2.995869e-013	3.831450e-013	-3.831458e-013	9.440260e-015	-9.440040e-015	7.538592e-013	-2.665447e-005	9.293586e-006	-9.293586e-006	2.173759e-014	2.498839e-005	-2.498839e-005	-2.173737e-014	-2.780016e-014	2.780038e-014	8.801695e-006	8.559185e-006	-8.801695e-006	-8.559185e-006	6.331938e-013	3.553450e-013	6.331942e-013	3.553450e-013	-1.736088e-005	-8.559186e-006	-1.736088e-005	-8.559186e-006	-9.439715e-015	9.437763e-015	-2.665446e-005	-2.173760e-014	2.173737e-014	2.779924e-014	-2.780166e-014
2.529050000000009e-002	-6.997752e-002	-7.006645e-002	-7.005191e-002	-7.002258e-002	-6.994820e-002	-6.993365e-002	2.500000e+000	1.250577e+000	1.249423e+000	1.250066e+000	1.250052e+000	1.250023e+000	1.249977e+000	1.249948e+000	1.249934e+000	1.250000e+000	1.250000e+000	1.250000e+000	1.250000e+000	1.250000e+000	1.250000e+000	1.180000e+000	1.180000e+000	1.180000e+000	1.180000e+000	1.180000e+000	1.180000e+000	-1.186785e-013	1.186779e-013	1.519672e-006	-1.519672e-006	-2.732796e-013	2.732787e-013	3.495008e-013	-3.495012e-013	9.388431e-015	-9.388210e-015	6.828041e-013	-2.650813e-005	9.242563e-006	-9.242563e-006	2.161825e-014	2.498846e-005	-2.498846e-005	-2.161803e-014	-2.764752e-014	2.764774e-014	8.753373e-006	8.512194e-006	-8.753373e-006	-8.512194e-006	5.735135e-013	3.218534e-013	5.735137e-013	3.218534e-013	-1.726557e-005	-8.512195e-006	-1.726557e-005	-8.512195e-006	-9.388323e-015	9.386589e-015	-2.650813e-005	-2.161791e-014	2.161766e-014	2.764660e-014	-2.764903e-014
2.529150000000009e-002	-6.997764e-002	-7.006609e-002	-7.005167e-002	-7.002246e-002	-6.994843e-002	-6.993401e-002	2.500000e+000	1.250574e+000	1.249426e+000	1.250066e+000	1.250052e+000	1.250022e+000	1.249978e+000	1.249948e+000	1.249934e+000	1.250000e+000	1.250000e+000	1.250000e+000	1.250000e+000	1.250000e+000	1.250000e+000	1.180000e+000	1.180000e+000	1.180000e+000	1.180000e+000	1.180000e+000	1.180000e+000	-1.082440e-013	1.082433e-013	1.386137e-006	-1.386137e-006	-2.492494e-013	2.492486e-013	3.187669e-013	-3.187671e-013	9.341156e-015	-9.340935e-015	6.179005e-013	-2.637465e-005	9.196025e-006	-9.196025e-006	2.150939e-014	2.498852e-005	-2.498852e-005	-2.150917e-014	-2.750830e-014	2.750852e-014	8.709297e-006	8.469332e-006	-8.709297e-006	-8.469332e-006	5.189976e-013	2.912589e-013	5.189978e-013	2.912589e-013	-1.717863e-005	-8.469333e-006	-1.717863e-005	-8.469333e-006	-9.341703e-015	9.339751e-015	-2.637465e-005	-2.150905e-014	2.151005e-014	2.750725e-014	-2.750968e-014
2.529250000000009e-002	-6.997776e-002	-7.006574e-002	-7.005143e-002	-7.002234e-002	-6.994867e-002	-6.993437e-002	2.500000e+000	1.250571e+000	1.249429e+000	1.250066e+000	1.250051e+000	1.250022e+000	1.249978e+000	1.249949e+000	1.249934e+000	1.250000e+000	1.250000e+000	1.250000e+000	1.250000e+000	1.250000e+000	1.250000e+000	1.180000e+000	1.180000e+000	1.180000e+000	1.180000e+000	1.180000e+000	1.180000e+000	-9.873862e-014	9.873797e-014	1.264336e-006	-1.264336e-006	-2.273644e-013	2.273638e-013	2.907793e-013	-2.907798e-013	9.298034e-015	-9.297814e-015	5.587922e-013	-2.625291e-005	9.153575e-006	-9.153575e-006	2.141009e-014	2.498857e-005	-2.498857e-005	-2.140987e-014	-2.738131e-014	2.738153e-014	8.669093e-006	8.430237e-006	-8.669093e-006	-8.430237e-006	4.693516e-013	2.633989e-013	4.693520e-013	2.633989e-013	-1.709933e-005	-8.430237e-006	-1.709933e-005	-8.430237e-006	-9.298768e-015	9.296817e-015	-2.625291e-005	-2.141061e-014	2.141184e-014	2.737982e-014	-2.738225e-014
2.529350000000009e-002	-6.997788e-002	-7.006550e-002	-7.005119e-002	-7.002223e-002	-6.994891e-002	-6.993461e-002	2.500000e+000	1.250569e+000	1.249431e+000	1.250065e+000	1.250051e+000	1.250022e+000	1.249978e+000	1.249949e+000	1.249935e+000	1.250000e+000	1.250000e+000	1.250000e+000	1.250000e+000	1.250000e+000	1.250000e+000	1.180000e+000	1.180000e+000	1.180000e+000	1.180000e+000	1.180000e+000	1.180000e+000	-9.005622e-014	9.005557e-014	1.153238e-006	-1.153238e-006	-2.073690e-013	2.073684e-013	2.652053e-013	-2.652059e-013	9.258702e-015	-9.258482e-015	5.047863e-013	-2.614186e-005	9.114855e-006	-9.114855e-006	2.131952e-014	2.498862e-005	-2.498862e-005	-2.131930e-014	-2.726548e-014	2.726570e-014	8.632423e-006	8.394577e-006	-8.632423e-006	-8.394577e-006	4.239890e-013	2.379405e-013	4.239892e-013	2.379409e-013	-1.702700e-005	-8.394577e-006	-1.702700e-005	-8.394577e-006	-9.259303e-015	9.258219e-015	-2.614186e-005	-2.132062e-014	2.132047e-014	2.726417e-014	-2.726617e-014
2.529450000000009e-002	-6.997788e-002	-7.006526e-002	-7.005107e-002	-7.002223e-002	-6.994903e-002	-6.993484e-002	2.500000e+000	1.250567e+000	1.249433e+000	1.250065e+000	1.250051e+000	1.250022e+000	1.249978e+000	1.249949e+000	1.249935e+000	1.250000e+000	1.250000e+000	1.250000e+000	1.250000e+000	1.250000e+000	1.250000e+000	1.180000e+000	1.180000e+000	1.180000e+000	1.180000e+000	1.180000e+000	1.180000e+000	-8.214902e-014	8.214837e-014	1.051902e-006	-1.051902e-006	-1.891640e-013	1.891634e-013	2.419243e-013	-2.419250e-013	9.222826e-015	-9.222607e-015	4.556173e-013	-2.604056e-005	9.079537e-006	-9.079537e-006	2.123691e-014	2.498866e-005	-2.498866e-005	-2.123669e-014	-2.715983e-014	2.716005e-014	8.598975e-006	8.362051e-006	-8.598975e-006	-8.362051e-006	3.826913e-013	2.147642e-013	3.826915e-013	2.147651e-013	-1.696102e-005	-8.362051e-006	-1.696102e-005	-8.362051e-006	-9.223525e-015	9.222657e-015	-2.604056e-005	-2.123735e-014	2.123732e-014	2.715934e-014	-2.716069e-014
2.529550000000009e-002	-6.997800e-002	-7.006502e-002	-7.005084e-002	-7.002211e-002	-6.994927e-002	-6.993508e-002	2.500000e+000	1.250565e+000	1.249435e+000	1.250065e+000	1.250051e+000	1.250022e+000	1.249978e+000	1.249949e+000	1.249935e+000	1.250000e+000	1.250000e+000	1.250000e+000	1.250000e+000	1.250000e+000	1.250000e+000	1.180000e+000	1.180000e+000	1.180000e+000	1.180000e+000	1.180000e+000	1.180000e+000	-7.492450e-014	7.492385e-014	9.594702e-007	-9.594702e-007	-1.725253e-013	1.725248e-013	2.206435e-013	-2.206442e-013	9.190102e-015	-9.189882e-015	4.106776e-013	-2.594817e-005	9.047324e-006	-9.047324e-006	2.116156e-014	2.498870e-005	-2.498870e-005	-2.116134e-014	-2.706346e-014	2.706368e-014	8.568466e-006	8.332382e-006	-8.568466e-006	-8.332382e-006	3.449433e-013	1.935794e-013	3.449437e-013	1.935802e-013	-1.690085e-005	-8.332382e-006	-1.690085e-005	-8.332382e-006	-9.191215e-015	9.189698e-015	-2.594817e-005	-2.116146e-014	2.116243e-014	2.706326e-014	-2.706482e-014
2.529650000000009e-002	-6.997812e-002	-7.006478e-002	-7.005072e-002	-7.002199e-002	-6.994939e-002	-6.993532e-002	2.500000e+000	1.250563e+000	1.249437e+000	1.250065e+000	1.250051e+000	1.250022e+000	1.249978e+000	1.249949e+000	1.249935e+000	1.250000e+000	1.250000e+000	1.250000e+000	1.250000e+000	1.250000e+000	1.250000e+000	1.180000e+000	1.180000e+000	1.180000e+000	1.180000e+000	1.180000e+000	1.180000e+000	-6.834697e-014	6.834632e-014	8.751607e-007	-8.751607e-007	-1.573819e-013	1.573815e-013	2.012780e-013	-2.012787e-013	9.160254e-015	-9.160035e-015	3.697776e-013	-2.586390e-005	9.017940e-006	-9.017940e-006	2.109283e-014	2.498874e-005	-2.498874e-005	-2.109261e-014	-2.697556e-014	2.697578e-014	8.540638e-006	8.305320e-006	-8.540638e-006	-8.305320e-006	3.105912e-013	1.743024e-013	3.105914e-013	1.743026e-013	-1.684596e-005	-8.305321e-006	-1.684596e-005	-8.305321e-006	-9.161508e-015	9.160207e-015	-2.586390e-005	-2.109294e-014	2.109364e-014	2.697503e-014	-2.697703e-014
2.529750000000009e-002	-6.997812e-002	-7.006454e-002	-7.005048e-002	-7.002199e-002	-6.994963e-002	-6.993556e-002	2.500000e+000	1.250561e+000	1.249439e+000	1.250064e+000	1.250050e+000	1.250022e+000	1.249978e+000	1.249950e+000	1.249936e+000	1.250000e+000	1.250000e+000	1.250000e+000	1.250000e+000	1.250000e+000	1.250000e+000	1.180000e+000	1.180000e+000	1.180000e+000	1.180000e+000	1.180000e+000	1.180000e+000	-6.233523e-014	6.233458e-014	7.982595e-007	-7.982595e-007	-1.435361e-013	1.435357e-013	1.835690e-013	-1.835694e-013	9.133029e-015	-9.132809e-015	3.323813e-013	-2.578703e-005	8.991139e-006	-8.991139e-006	2.103014e-014	2.498877e-005	-2.498877e-005	-2.102992e-014	-2.689538e-014	2.689560e-014	8.515255e-006	8.280637e-006	-8.515255e-006	-8.280637e-006	2.791792e-013	1.566738e-013	2.791790e-013	1.566738e-013	-1.679589e-005	-8.280637e-006	-1.679589e-005	-8.280637e-006	-9.133970e-015	9.132885e-015	-2.578703e-005	-2.103049e-014	2.103036e-014	2.689493e-014	-2.689671e-014
2.529850000000010e-002	-6.997824e-002	-7.006443e-002	-7.005036e-002	-7.002187e-002	-6.994975e-002	-6.993568e-002	2.500000e+000	1.250560e+000	1.249440e+000	1.250064e+000	1.250050e+000	1.250022e+000	1.249978e+000	1.249950e+000	1.249936e+000	1.250000e+000	1.250000e+000	1.250000e+000	1.250000e+000	1.250000e+000	1.250000e+000	1.180000e+000	1.180000e+000	1.180000e+000	1.180000e+000	1.180000e+000	1.180000e+000	-5.686386e-014	5.686321e-014	7.281158e-007	-7.281158e-007	-1.309401e-013	1.309396e-013	1.674611e-013	-1.674617e-013	9.108195e-015	-9.107977e-015	2.983612e-013	-2.571692e-005	8.966693e-006	-8.966693e-006	2.097296e-014	2.498880e-005	-2.498880e-005	-2.097274e-014	-2.682225e-014	2.682247e-014	8.492103e-006	8.258123e-006	-8.492103e-006	-8.258123e-006	2.506055e-013	1.406389e-013	2.506051e-013	1.406389e-013	-1.675023e-005	-8.258123e-006	-1.675023e-005	-8.258123e-006	-9.108816e-015	9.107298e-015	-2.571692e-005	-2.097346e-014	2.097276e-014	2.682208e-014	-2.682365e-014
2.529950000000010e-002	-6.997824e-002	-7.006431e-002	-7.005024e-002	-7.002187e-002	-6.994987e-002	-6.993580e-002	2.500000e+000	1.250558e+000	1.249442e+000	1.250064e+000	1.250050e+000	1.250022e+000	1.249978e+000	1.249950e+000	1.249936e+000	1.250000e+000	1.250000e+000	1.250000e+000	1.250000e+000	1.250000e+000	1.250000e+000	1.180000e+000	1.180000e+000	1.180000e+000	1.180000e+000	1.180000e+000	1.180000e+000	-5.186113e-014	5.186053e-014	6.641355e-007	-6.641355e-007	-1.194178e-013	1.194174e-013	1.527235e-013	-1.527244e-013	9.085545e-015	-9.085326e-015	2.672398e-013	-2.565297e-005	8.944395e-006	-8.944395e-006	2.092080e-014	2.498883e-005	-2.498883e-005	-2.092058e-014	-2.675555e-014	2.675577e-014	8.470985e-006	8.237586e-006	-8.470985e-006	-8.237586e-006	2.244643e-013	1.259679e-013	2.244641e-013	1.259679e-013	-1.670857e-005	-8.237586e-006	-1.670857e-005	-8.237586e-006	-9.086265e-015	9.084747e-015	-2.565297e-005	-2.092142e-014	2.092094e-014	2.675538e-014	-2.675695e-014
2.530050000000010e-002	-6.997836e-002	-7.006407e-002	-7.005012e-002	-7.002175e-002	-6.994998e-002	-6.993604e-002	2.500000e+000	1.250557e+000	1.249443e+000	1.250064e+000	1.250050e+000	1.250022e+000	1.249978e+000	1.249950e+000	1.249936e+000	1.250000e+000	1.250000e+000	1.250000e+000	1.250000e+000	1.250000e+000	1.250000e+000	1.180000e+000	1.180000e+000	1.180000e+000	1.180000e+000	1.180000e+000	1.180000e+000	-4.731003e-014	4.730949e-014	6.057774e-007	-6.057774e-007	-1.089410e-013	1.089404e-013	1.393259e-013	-1.393268e-013	9.064884e-015	-9.064665e-015	2.389432e-013	-2.559463e-005	8.924056e-006	-8.924056e-006	2.087322e-014	2.498886e-005	-2.498886e-005	-2.087301e-014	-2.669470e-014	2.669492e-014	8.451723e-006	8.218855e-006	-8.451723e-006	-8.218855e-006	2.006980e-013	1.126312e-013	2.006980e-013	1.126312e-013	-1.667058e-005	-8.218855e-006	-1.667058e-005	-8.218855e-006	-9.065448e-015	9.063930e-015	-2.559463e-005	-2.087393e-014	2.087426e-014	2.669435e-014	-2.669613e-014
2.530250000000010e-002	-6.997836e-002	-7.006383e-002	-7.005000e-002	-7.002175e-002	-6.995010e-002	-6.993628e-002	2.500000e+000	1.250555e+000	1.249445e+000	1.250064e+000	1.250050e+000	1.250022e+000	1.249978e+000	1.249950e+000	1.249936e+000	1.250000e+000	1.250000e+000	1.250000e+000	1.250000e+000	1.250000e+000	1.250000e+000	1.180000e+000	1.180000e+000	1.180000e+000	1.180000e+000	1.180000e+000	1.180000e+000	-3.936163e-014	3.936098e-014	5.039944e-007	-5.039944e-007	-9.063822e-014	9.063735e-014	1.159182e-013	-1.159190e-013	9.028849e-015	-9.028632e-015	1.895090e-013	-2.549289e-005	8.888583e-006	-8.888583e-006	2.079025e-014	2.498890e-005	-2.498890e-005	-2.079003e-014	-2.658858e-014	2.658880e-014	8.418127e-006	8.186185e-006	-8.418127e-006	-8.186185e-006	1.591765e-013	8.933045e-014	1.591765e-013	8.933002e-014	-1.660431e-005	-8.186185e-006	-1.660431e-005	-8.186185e-006	-9.029236e-015	9.027501e-015	-2.549289e-005	-2.079196e-014	2.079128e-014	2.658701e-014	-2.658966e-014
2.530450000000010e-002	-6.997848e-002	-7.006371e-002	-7.004976e-002	-7.002163e-002	-6.995034e-002	-6.993639e-002	2.500000e+000	1.250553e+000	1.249447e+000	1.250064e+000	1.250050e+000	1.250022e+000	1.249978e+000	1.249950e+000	1.249936e+000	1.250000e+000	1.250000e+000	1.250000e+000	1.250000e+000	1.250000e+000	1.250000e+000	1.180000e+000	1.180000e+000	1.180000e+000	1.180000e+000	1.180000e+000	1.180000e+000	-3.274860e-014	3.274800e-014	4.193130e-007	-4.193130e-007	-7.541049e-014	7.540984e-014	9.644347e-014	-9.644412e-014	8.998870e-015	-8.998652e-015	1.483815e-013	-2.540825e-005	8.859070e-006	-8.859070e-006	2.072121e-014	2.498894e-005	-2.498894e-005	-2.072100e-014	-2.650030e-014	2.650051e-014	8.390176e-006	8.159004e-006	-8.390176e-006	-8.159004e-006	1.246319e-013	6.994373e-014	1.246321e-013	6.994362e-014	-1.654918e-005	-8.159004e-006	-1.654918e-005	-8.159004e-006	-9.000179e-015	8.998011e-015	-2.540825e-005	-2.072192e-014	2.072153e-014	2.649904e-014	-2.650104e-014
2.530650000000010e-002	-6.997848e-002	-7.006347e-002	-7.004964e-002	-7.002163e-002	-6.995046e-002	-6.993663e-002	2.500000e+000	1.250552e+000	1.249448e+000	1.250063e+000	1.250050e+000	1.250022e+000	1.249978e+000	1.249950e+000	1.249937e+000	1.250000e+000	1.250000e+000	1.250000e+000	1.250000e+000	1.250000e+000	1.250000e+000	1.180000e+000	1.180000e+000	1.180000e+000	1.180000e+000	1.180000e+000	1.180000e+000	-2.724671e-014	2.724611e-014	3.488598e-007	-3.488598e-007	-6.274137e-014	6.274083e-014	8.024094e-014	-8.024148e-014	8.973926e-015	-8.973710e-015	1.141628e-013	-2.533783e-005	8.834515e-006	-8.834515e-006	2.066378e-014	2.498897e-005	-2.498897e-005	-2.066356e-014	-2.642684e-014	2.642706e-014	8.366922e-006	8.136391e-006	-8.366922e-006	-8.136391e-006	9.589118e-014	5.381383e-014	9.589096e-014	5.381416e-014	-1.650331e-005	-8.136391e-006	-1.650331e-005	-8.136391e-006	-8.975242e-015	8.973725e-015	-2.533783e-005	-2.066294e-014	2.066394e-014	2.642603e-014	-2.642759e-014
2.530850000000011e-002	-6.997859e-002	-7.006335e-002	-7.004952e-002	-7.002151e-002	-6.995058e-002	-6.993675e-002	2.500000e+000	1.250550e+000	1.249450e+000	1.250063e+000	1.250049e+000	1.250021e+000	1.249979e+000	1.249951e+000	1.249937e+000	1.250000e+000	1.250000e+000	1.250000e+000	1.250000e+000	1.250000e+000	1.250000e+000	1.180000e+000	1.180000e+000	1.180000e+000	1.180000e+000	1.180000e+000	1.180000e+000	-2.266931e-014	2.266866e-014	2.902442e-007	-2.902442e-007	-5.220087e-014	5.220043e-014	6.676051e-014	-6.676116e-014	8.953175e-015	-8.952959e-015	8.569469e-014	-2.527924e-005	8.814087e-006	-8.814087e-006	2.061600e-014	2.498899e-005	-2.498899e-005	-2.061578e-014	-2.636573e-014	2.636595e-014	8.347574e-006	8.117577e-006	-8.347574e-006	-8.117577e-006	7.197888e-014	4.039445e-014	7.197866e-014	4.039445e-014	-1.646515e-005	-8.117576e-006	-1.646515e-005	-8.117576e-006	-8.953775e-015	8.952040e-015	-2.527924e-005	-2.061675e-014	2.061661e-014	2.636576e-014	-2.636711e-014
2.531050000000011e-002	-6.997859e-002	-7.006323e-002	-7.004941e-002	-7.002151e-002	-6.995070e-002	-6.993687e-002	2.500000e+000	1.250549e+000	1.249451e+000	1.250063e+000	1.250049e+000	1.250021e+000	1.249979e+000	1.249951e+000	1.249937e+000	1.250000e+000	1.250000e+000	1.250000e+000	1.250000e+000	1.250000e+000	1.250000e+000	1.180000e+000	1.180000e+000	1.180000e+000	1.180000e+000	1.180000e+000	1.180000e+000	-1.886089e-014	1.886035e-014	2.414773e-007	-2.414773e-007	-4.343151e-014	4.343097e-014	5.554520e-014	-5.554595e-014	8.935910e-015	-8.935694e-015	6.200986e-014	-2.523049e-005	8.797091e-006	-8.797091e-006	2.057624e-014	2.498901e-005	-2.498901e-005	-2.057602e-014	-2.631489e-014	2.631510e-014	8.331478e-006	8.101923e-006	-8.331478e-006	-8.101923e-006	5.208529e-014	2.923128e-014	5.208551e-014	2.923063e-014	-1.643340e-005	-8.101923e-006	-1.643340e-005	-8.101923e-006	-8.936645e-015	8.935127e-015	-2.523049e-005	-2.057707e-014	2.057718e-014	2.631309e-014	-2.631660e-014
2.531250000000011e-002	-6.997859e-002	-7.006311e-002	-7.004941e-002	-7.002151e-002	-6.995070e-002	-6.993699e-002	2.500000e+000	1.250548e+000	1.249452e+000	1.250063e+000	1.250049e+000	1.250021e+000	1.249979e+000	1.249951e+000	1.249937e+000	1.250000e+000	1.250000e+000	1.250000e+000	1.250000e+000	1.250000e+000	1.250000e+000	1.180000e+000	1.180000e+000	1.180000e+000	1.180000e+000	1.180000e+000	1.180000e+000	-1.569247e-014	1.569182e-014	2.009041e-007	-2.009041e-007	-3.613559e-014	3.613505e-014	4.621444e-014	-4.621488e-014	8.921545e-015	-8.921330e-015	4.230427e-014	-2.518994e-005	8.782950e-006	-8.782950e-006	2.054316e-014	2.498903e-005	-2.498903e-005	-2.054295e-014	-2.627259e-014	2.627280e-014	8.318086e-006	8.088900e-006	-8.318086e-006	-8.088900e-006	3.553343e-014	1.994271e-014	3.553343e-014	1.994238e-014	-1.640699e-005	-8.088900e-006	-1.640699e-005	-8.088900e-006	-8.921466e-015	8.920382e-015	-2.518994e-005	-2.054390e-014	2.054476e-014	2.627149e-014	-2.627348e-014
2.531450000000011e-002	-6.997871e-002	-7.006299e-002	-7.004929e-002	-7.002139e-002	-6.995082e-002	-6.993711e-002	2.500000e+000	1.250548e+000	1.249452e+000	1.250063e+000	1.250049e+000	1.250021e+000	1.249979e+000	1.249951e+000	1.249937e+000	1.250000e+000	1.250000e+000	1.250000e+000	1.250000e+000	1.250000e+000	1.250000e+000	1.180000e+000	1.180000e+000	1.180000e+000	1.180000e+000	1.180000e+000	1.180000e+000	-1.305640e-014	1.305575e-014	1.671481e-007	-1.671481e-007	-3.006536e-014	3.006493e-014	3.845112e-014	-3.845188e-014	8.909594e-015	-8.909380e-015	2.590918e-014	-2.515619e-005	8.771186e-006	-8.771186e-006	2.051564e-014	2.498905e-005	-2.498905e-005	-2.051543e-014	-2.623739e-014	2.623761e-014	8.306944e-006	8.078066e-006	-8.306944e-006	-8.078066e-006	2.176297e-014	1.221310e-014	2.176254e-014	1.221375e-014	-1.638501e-005	-8.078066e-006	-1.638501e-005	-8.078066e-006	-8.909757e-015	8.909540e-015	-2.515619e-005	-2.051657e-014	2.051517e-014	2.623741e-014	-2.623832e-014
2.531750000000011e-002	-6.997871e-002	-7.006288e-002	-7.004917e-002	-7.002139e-002	-6.995094e-002	-6.993723e-002	2.500000e+000	1.250547e+000	1.249453e+000	1.250063e+000	1.250049e+000	1.250021e+000	1.249979e+000	1.249951e+000	1.249937e+000	1.250000e+000	1.250000e+000	1.250000e+000	1.250000e+000	1.250000e+000	1.250000e+000	1.180000e+000	1.180000e+000	1.180000e+000	1.180000e+000	1.180000e+000	1.180000e+000	-9.902940e-015	9.902289e-015	1.268442e-007	-1.268442e-007	-2.280142e-014	2.280077e-014	2.915973e-014	-2.916027e-014	8.895325e-015	-8.895111e-015	6.289023e-015	-2.511591e-005	8.757140e-006	-8.757140e-006	2.048279e-014	2.498907e-005	-2.498907e-005	-2.048257e-014	-2.619537e-014	2.619559e-014	8.293640e-006	8.065129e-006	-8.293640e-006	-8.065129e-006	5.282233e-015	2.964209e-015	5.282233e-015	2.965185e-015	-1.635877e-005	-8.065129e-006	-1.635877e-005	-8.065129e-006	-8.897180e-015	8.895228e-015	-2.511591e-005	-2.048470e-014	2.048257e-014	2.619484e-014	-2.619553e-014
2.532050000000012e-002	-6.997871e-002	-7.006288e-002	-7.004917e-002	-7.002139e-002	-6.995094e-002	-6.993723e-002	2.500000e+000	1.250546e+000	1.249454e+000	1.250063e+000	1.250049e+000	1.250021e+000	1.249979e+000	1.249951e+000	1.249937e+000	1.250000e+000	1.250000e+000	1.250000e+000	1.250000e+000	1.250000e+000	1.250000e+000	1.180000e+000	1.180000e+000	1.180000e+000	1.180000e+000	1.180000e+000	1.180000e+000	-7.520297e-015	7.519647e-015	9.625857e-008	-9.625857e-008	-1.731785e-014	1.731720e-014	2.214808e-014	-2.214873e-014	8.884496e-015	-8.884283e-015	-8.521395e-015	-2.508534e-005	8.746480e-006	-8.746480e-006	2.045785e-014	2.498908e-005	-2.498908e-005	-2.045764e-014	-2.616349e-014	2.616370e-014	8.283545e-006	8.055312e-006	-8.283545e-006	-8.055312e-006	-7.155734e-015	-4.015017e-015	-7.156168e-015	-4.015343e-015	-1.633886e-005	-8.055311e-006	-1.633886e-005	-8.055311e-006	-8.885037e-015	8.886121e-015	-2.508534e-005	-2.045803e-014	2.045831e-014	2.616192e-014	-2.616456e-014
2.532350000000012e-002	-6.997871e-002	-7.006276e-002	-7.004905e-002	-7.002139e-002	-6.995106e-002	-6.993735e-002	2.500000e+000	1.250546e+000	1.249454e+000	1.250063e+000	1.250049e+000	1.250021e+000	1.249979e+000	1.249951e+000	1.249937e+000	1.250000e+000	1.250000e+000	1.250000e+000	1.250000e+000	1.250000e+000	1.250000e+000	1.180000e+000	1.180000e+000	1.180000e+000	1.180000e+000	1.180000e+000	1.180000e+000	-5.701873e-015	5.701223e-015	7.304801e-008	-7.304801e-008	-1.312795e-014	1.312719e-014	1.678789e-014	-1.678865e-014	8.876278e-015	-8.876067e-015	-1.983786e-014	-2.506214e-005	8.738391e-006	-8.738391e-006	2.043893e-014	2.498909e-005	-2.498909e-005	-2.043872e-014	-2.613929e-014	2.613950e-014	8.275884e-006	8.047861e-006	-8.275884e-006	-8.047861e-006	-1.666375e-014	-9.351677e-015	-1.666267e-014	-9.351027e-015	-1.632375e-005	-8.047861e-006	-1.632375e-005	-8.047861e-006	-8.878315e-015	8.875713e-015	-2.506214e-005	-2.043960e-014	2.044011e-014	2.613891e-014	-2.614047e-014
2.532592857142869e-002	-6.997876e-002	-7.006271e-002	-7.004905e-002	-7.002134e-002	-6.995106e-002	-6.993739e-002	2.500000e+000	1.250545e+000	1.249455e+000	1.250063e+000	1.250049e+000	1.250021e+000	1.249979e+000	1.249951e+000	1.249937e+000	1.250000e+000	1.250000e+000	1.250000e+000	1.250000e+000	1.250000e+000	1.250000e+000	1.180000e+000	1.180000e+000	1.180000e+000	1.180000e+000	1.180000e+000	1.180000e+000	-4.644507e-015	4.643865e-015	5.949712e-008	-5.949712e-008	-1.069355e-014	1.069284e-014	1.367477e-014	-1.367548e-014	8.871481e-015	-8.871270e-015	-2.641278e-014	-2.504859e-005	8.733668e-006	-8.733668e-006	2.042788e-014	2.498909e-005	-2.498909e-005	-2.042767e-014	-2.612516e-014	2.612537e-014	8.271412e-006	8.043512e-006	-8.271412e-006	-8.043512e-006	-2.218573e-014	-1.245047e-014	-2.218499e-014	-1.244996e-014	-1.631492e-005	-8.043512e-006	-1.631492e-005	-8.043512e-006	-8.873230e-015	8.871426e-015	-2.504859e-005	-2.042830e-014	2.042864e-014	2.612450e-014	-2.612615e-014
2.532835714285727e-002	-6.997880e-002	-7.006267e-002	-7.004905e-002	-7.002131e-002	-6.995106e-002	-6.993743e-002	2.500000e+000	1.250545e+000	1.249455e+000	1.250063e+000	1.250049e+000	1.250021e+000	1.249979e+000	1.249951e+000	1.249937e+000	1.250000e+000	1.250000e+000	1.250000e+000	1.250000e+000	1.250000e+000	1.250000e+000	1.180000e+000	1.180000e+000	1.180000e+000	1.180000e+000	1.180000e+000	1.180000e+000	-3.725107e-015	3.724474e-015	4.771308e-008	-4.771308e-008	-8.576827e-015	8.576166e-015	1.096793e-014	-1.096860e-014	8.867308e-015	-8.867098e-015	-3.212965e-014	-2.503681e-005	8.729560e-006	-8.729560e-006	2.041828e-014	2.498910e-005	-2.498910e-005	-2.041807e-014	-2.611287e-014	2.611308e-014	8.267522e-006	8.039729e-006	-8.267522e-006	-8.039729e-006	-2.698708e-014	-1.514485e-014	-2.698665e-014	-1.514449e-014	-1.630725e-005	-8.039729e-006	-1.630725e-005	-8.039729e-006	-8.868787e-015	8.867597e-015	-2.503681e-005	-2.041850e-014	2.041868e-014	2.611198e-014	-2.611373e-014
