time	V(N008,N005)	V(N009,N004)	V(n004)	V(n005)	V(n008)	V(n009)
5.888778571429908e-003	-7.100914e-002	-6.899693e-002	-5.001006e+000	-4.998994e+000	-5.070003e+000	-5.070003e+000
5.894621428572782e-003	-7.100825e-002	-6.899781e-002	-5.001005e+000	-4.998995e+000	-5.070003e+000	-5.070003e+000
5.900464285715655e-003	-7.100749e-002	-6.899858e-002	-5.001004e+000	-4.998996e+000	-5.070003e+000	-5.070003e+000
5.906307142858528e-003	-7.100683e-002	-6.899923e-002	-5.001004e+000	-4.998996e+000	-5.070003e+000	-5.070003e+000
5.912150000001401e-003	-7.100630e-002	-6.899977e-002	-5.001003e+000	-4.998997e+000	-5.070003e+000	-5.070003e+000
5.915464285715696e-003	-7.100621e-002	-6.900022e-002	-5.001003e+000	-4.998997e+000	-5.070003e+000	-5.070003e+000
5.918778571429990e-003	-7.100608e-002	-6.900064e-002	-5.001003e+000	-4.998997e+000	-5.070003e+000	-5.070003e+000
5.922092857144285e-003	-7.100592e-002	-6.900102e-002	-5.001002e+000	-4.998998e+000	-5.070003e+000	-5.070003e+000
5.925407142858580e-003	-7.100571e-002	-6.900136e-002	-5.001002e+000	-4.998998e+000	-5.070004e+000	-5.070004e+000
5.928721428572875e-003	-7.100547e-002	-6.900166e-002	-5.001002e+000	-4.998998e+000	-5.070004e+000	-5.070004e+000
5.932035714287169e-003	-7.100519e-002	-6.900193e-002	-5.001002e+000	-4.998998e+000	-5.070004e+000	-5.070004e+000
5.935350000001464e-003	-7.100487e-002	-6.900215e-002	-5.001001e+000	-4.998999e+000	-5.070004e+000	-5.070004e+000
5.935450000001464e-003	-7.100487e-002	-6.900215e-002	-5.001001e+000	-4.998999e+000	-5.070004e+000	-5.070004e+000
5.942750000001484e-003	-7.100436e-002	-6.900266e-002	-5.001001e+000	-4.998999e+000	-5.070004e+000	-5.070004e+000
5.950050000001504e-003	-7.100393e-002	-6.900309e-002	-5.001000e+000	-4.999000e+000	-5.070004e+000	-5.070004e+000
5.957350000001524e-003	-7.100358e-002	-6.900344e-002	-5.001000e+000	-4.999000e+000	-5.070004e+000	-5.070004e+000
5.964650000001544e-003	-7.100331e-002	-6.900371e-002	-5.001000e+000	-4.999000e+000	-5.070004e+000	-5.070004e+000
5.971950000001564e-003	-7.100312e-002	-6.900390e-002	-5.001000e+000	-4.999000e+000	-5.070004e+000	-5.070004e+000
5.979250000001584e-003	-7.100300e-002	-6.900402e-002	-5.000999e+000	-4.999001e+000	-5.070004e+000	-5.070004e+000
5.986550000001604e-003	-7.100296e-002	-6.900406e-002	-5.000999e+000	-4.999001e+000	-5.070004e+000	-5.070004e+000
5.993864285715910e-003	-7.100259e-002	-6.900443e-002	-5.000999e+000	-4.999001e+000	-5.070004e+000	-5.070004e+000
6.001178571430215e-003	-7.100230e-002	-6.900472e-002	-5.000999e+000	-4.999001e+000	-5.070004e+000	-5.070004e+000
6.008492857144521e-003	-7.100208e-002	-6.900493e-002	-5.000999e+000	-4.999001e+000	-5.070004e+000	-5.070004e+000
6.015807142858827e-003	-7.100195e-002	-6.900507e-002	-5.000998e+000	-4.999002e+000	-5.070004e+000	-5.070004e+000
6.023121428573133e-003	-7.100189e-002	-6.900513e-002	-5.000998e+000	-4.999002e+000	-5.070004e+000	-5.070004e+000
6.030435714287438e-003	-7.100191e-002	-6.900511e-002	-5.000998e+000	-4.999002e+000	-5.070004e+000	-5.070004e+000
6.037750000001744e-003	-7.100201e-002	-6.900501e-002	-5.000998e+000	-4.999002e+000	-5.070004e+000	-5.070004e+000
6.037850000001744e-003	-7.100201e-002	-6.900501e-002	-5.000998e+000	-4.999002e+000	-5.070004e+000	-5.070004e+000
6.051378571430352e-003	-7.100201e-002	-6.900538e-002	-5.000998e+000	-4.999002e+000	-5.070004e+000	-5.070004e+000
6.064907142858961e-003	-7.100201e-002	-6.900567e-002	-5.000998e+000	-4.999002e+000	-5.070004e+000	-5.070004e+000
6.078435714287569e-003	-7.100201e-002	-6.900589e-002	-5.000998e+000	-4.999002e+000	-5.070004e+000	-5.070004e+000
6.091964285716178e-003	-7.100201e-002	-6.900602e-002	-5.000998e+000	-4.999002e+000	-5.070004e+000	-5.070004e+000
6.105492857144786e-003	-7.100201e-002	-6.900608e-002	-5.000998e+000	-4.999002e+000	-5.070004e+000	-5.070004e+000
6.119021428573395e-003	-7.100201e-002	-6.900606e-002	-5.000998e+000	-4.999002e+000	-5.070004e+000	-5.070004e+000
6.132550000002003e-003	-7.100201e-002	-6.900597e-002	-5.000998e+000	-4.999002e+000	-5.070004e+000	-5.070004e+000
6.140250000002024e-003	-7.100201e-002	-6.900597e-002	-5.000998e+000	-4.999002e+000	-5.070004e+000	-5.070004e+000
6.154864285716350e-003	-7.100219e-002	-6.900615e-002	-5.000998e+000	-4.999002e+000	-5.070004e+000	-5.070004e+000
6.169478571430675e-003	-7.100234e-002	-6.900630e-002	-5.000998e+000	-4.999002e+000	-5.070004e+000	-5.070004e+000
6.184092857145001e-003	-7.100244e-002	-6.900640e-002	-5.000998e+000	-4.999002e+000	-5.070004e+000	-5.070004e+000
6.198707142859327e-003	-7.100251e-002	-6.900647e-002	-5.000998e+000	-4.999002e+000	-5.070004e+000	-5.070004e+000
6.213321428573653e-003	-7.100254e-002	-6.900650e-002	-5.000998e+000	-4.999002e+000	-5.070005e+000	-5.070005e+000
6.227935714287978e-003	-7.100253e-002	-6.900649e-002	-5.000998e+000	-4.999002e+000	-5.070005e+000	-5.070005e+000
6.242550000002304e-003	-7.100248e-002	-6.900644e-002	-5.000998e+000	-4.999002e+000	-5.070004e+000	-5.070004e+000
6.242650000002304e-003	-7.100248e-002	-6.900644e-002	-5.000998e+000	-4.999002e+000	-5.070004e+000	-5.070004e+000
6.345050000002584e-003	-7.100296e-002	-6.900692e-002	-5.000998e+000	-4.999002e+000	-5.070005e+000	-5.070005e+000
6.447450000002864e-003	-7.100296e-002	-6.900692e-002	-5.000998e+000	-4.999002e+000	-5.070005e+000	-5.070005e+000
6.549850000003145e-003	-7.100344e-002	-6.900740e-002	-5.000998e+000	-4.999002e+000	-5.070005e+000	-5.070005e+000
6.652250000003425e-003	-7.100344e-002	-6.900740e-002	-5.000998e+000	-4.999002e+000	-5.070005e+000	-5.070005e+000
6.754650000003705e-003	-7.100391e-002	-6.900787e-002	-5.000998e+000	-4.999002e+000	-5.070006e+000	-5.070006e+000
6.857050000003985e-003	-7.100439e-002	-6.900835e-002	-5.000998e+000	-4.999002e+000	-5.070006e+000	-5.070006e+000
6.959450000004265e-003	-7.100439e-002	-6.900835e-002	-5.000998e+000	-4.999002e+000	-5.070006e+000	-5.070006e+000
7.061850000004545e-003	-7.100487e-002	-6.900883e-002	-5.000998e+000	-4.999002e+000	-5.070007e+000	-5.070007e+000
7.164250000004825e-003	-7.100487e-002	-6.900883e-002	-5.000998e+000	-4.999002e+000	-5.070007e+000	-5.070007e+000
7.266650000005105e-003	-7.100534e-002	-6.900930e-002	-5.000998e+000	-4.999002e+000	-5.070007e+000	-5.070007e+000
7.369050000005385e-003	-7.100534e-002	-6.900930e-002	-5.000998e+000	-4.999002e+000	-5.070007e+000	-5.070007e+000
7.471450000005665e-003	-7.100534e-002	-6.900930e-002	-5.000998e+000	-4.999002e+000	-5.070007e+000	-5.070007e+000
7.573850000005945e-003	-7.100582e-002	-6.900978e-002	-5.000998e+000	-4.999002e+000	-5.070008e+000	-5.070008e+000
7.676250000006225e-003	-7.100582e-002	-6.900978e-002	-5.000998e+000	-4.999002e+000	-5.070008e+000	-5.070008e+000
7.778650000006505e-003	-7.100630e-002	-6.901026e-002	-5.000998e+000	-4.999002e+000	-5.070008e+000	-5.070008e+000
7.881050000006190e-003	-7.100630e-002	-6.901026e-002	-5.000998e+000	-4.999002e+000	-5.070008e+000	-5.070008e+000
7.983450000005582e-003	-7.100630e-002	-6.901026e-002	-5.000998e+000	-4.999002e+000	-5.070008e+000	-5.070008e+000
8.085850000004974e-003	-7.100677e-002	-6.901073e-002	-5.000998e+000	-4.999002e+000	-5.070009e+000	-5.070009e+000
8.188250000004366e-003	-7.100677e-002	-6.901073e-002	-5.000998e+000	-4.999002e+000	-5.070009e+000	-5.070009e+000
8.290650000003758e-003	-7.100677e-002	-6.901073e-002	-5.000998e+000	-4.999002e+000	-5.070009e+000	-5.070009e+000
8.393050000003149e-003	-7.100725e-002	-6.901121e-002	-5.000998e+000	-4.999002e+000	-5.070009e+000	-5.070009e+000
8.495450000002541e-003	-7.100725e-002	-6.901121e-002	-5.000998e+000	-4.999002e+000	-5.070009e+000	-5.070009e+000
8.597850000001933e-003	-7.100725e-002	-6.901121e-002	-5.000998e+000	-4.999002e+000	-5.070009e+000	-5.070009e+000
8.700250000001325e-003	-7.100725e-002	-6.901121e-002	-5.000998e+000	-4.999002e+000	-5.070009e+000	-5.070009e+000
8.802650000000717e-003	-7.100773e-002	-6.901169e-002	-5.000998e+000	-4.999002e+000	-5.070010e+000	-5.070010e+000
8.905050000000109e-003	-7.100773e-002	-6.901169e-002	-5.000998e+000	-4.999002e+000	-5.070010e+000	-5.070010e+000
9.007449999999501e-003	-7.100773e-002	-6.901169e-002	-5.000998e+000	-4.999002e+000	-5.070010e+000	-5.070010e+000
9.109849999998892e-003	-7.100773e-002	-6.901169e-002	-5.000998e+000	-4.999002e+000	-5.070010e+000	-5.070010e+000
9.212249999998284e-003	-7.100821e-002	-6.901217e-002	-5.000998e+000	-4.999002e+000	-5.070010e+000	-5.070010e+000
9.314649999997676e-003	-7.100821e-002	-6.901217e-002	-5.000998e+000	-4.999002e+000	-5.070010e+000	-5.070010e+000
9.417049999997068e-003	-7.100821e-002	-6.901217e-002	-5.000998e+000	-4.999002e+000	-5.070010e+000	-5.070010e+000
9.519449999996460e-003	-7.100821e-002	-6.901217e-002	-5.000998e+000	-4.999002e+000	-5.070010e+000	-5.070010e+000
9.621849999995852e-003	-7.100821e-002	-6.901217e-002	-5.000998e+000	-4.999002e+000	-5.070010e+000	-5.070010e+000
9.724249999995244e-003	-7.100821e-002	-6.901217e-002	-5.000998e+000	-4.999002e+000	-5.070010e+000	-5.070010e+000
9.826649999994636e-003	-7.100868e-002	-6.901264e-002	-5.000998e+000	-4.999002e+000	-5.070011e+000	-5.070011e+000
9.929049999994027e-003	-7.100868e-002	-6.901264e-002	-5.000998e+000	-4.999002e+000	-5.070011e+000	-5.070011e+000
1.003144999999342e-002	-7.100868e-002	-6.901264e-002	-5.000998e+000	-4.999002e+000	-5.070011e+000	-5.070011e+000
1.013384999999281e-002	-7.100868e-002	-6.901264e-002	-5.000998e+000	-4.999002e+000	-5.070011e+000	-5.070011e+000
1.023624999999220e-002	-7.100868e-002	-6.901264e-002	-5.000998e+000	-4.999002e+000	-5.070011e+000	-5.070011e+000
1.033864999999160e-002	-7.100868e-002	-6.901264e-002	-5.000998e+000	-4.999002e+000	-5.070011e+000	-5.070011e+000
1.044104999999099e-002	-7.100868e-002	-6.901264e-002	-5.000998e+000	-4.999002e+000	-5.070011e+000	-5.070011e+000
1.054344999999038e-002	-7.100916e-002	-6.901312e-002	-5.000998e+000	-4.999002e+000	-5.070011e+000	-5.070011e+000
1.064584999998977e-002	-7.100916e-002	-6.901312e-002	-5.000998e+000	-4.999002e+000	-5.070011e+000	-5.070011e+000
1.074824999998916e-002	-7.100916e-002	-6.901312e-002	-5.000998e+000	-4.999002e+000	-5.070011e+000	-5.070011e+000
1.085064999998855e-002	-7.100916e-002	-6.901312e-002	-5.000998e+000	-4.999002e+000	-5.070011e+000	-5.070011e+000
1.095304999998795e-002	-7.100916e-002	-6.901312e-002	-5.000998e+000	-4.999002e+000	-5.070011e+000	-5.070011e+000
1.105544999998734e-002	-7.100916e-002	-6.901312e-002	-5.000998e+000	-4.999002e+000	-5.070011e+000	-5.070011e+000
1.115784999998673e-002	-7.100916e-002	-6.901312e-002	-5.000998e+000	-4.999002e+000	-5.070011e+000	-5.070011e+000
1.126024999998612e-002	-7.100916e-002	-6.901312e-002	-5.000998e+000	-4.999002e+000	-5.070011e+000	-5.070011e+000
1.136264999998551e-002	-7.100916e-002	-6.901312e-002	-5.000998e+000	-4.999002e+000	-5.070011e+000	-5.070011e+000
1.146504999998491e-002	-7.100916e-002	-6.901312e-002	-5.000998e+000	-4.999002e+000	-5.070011e+000	-5.070011e+000
1.156744999998430e-002	-7.100964e-002	-6.901360e-002	-5.000998e+000	-4.999002e+000	-5.070012e+000	-5.070012e+000
1.166984999998369e-002	-7.100964e-002	-6.901360e-002	-5.000998e+000	-4.999002e+000	-5.070012e+000	-5.070012e+000
1.177224999998308e-002	-7.100964e-002	-6.901360e-002	-5.000998e+000	-4.999002e+000	-5.070012e+000	-5.070012e+000
1.187464999998247e-002	-7.100964e-002	-6.901360e-002	-5.000998e+000	-4.999002e+000	-5.070012e+000	-5.070012e+000
1.197704999998187e-002	-7.100964e-002	-6.901360e-002	-5.000998e+000	-4.999002e+000	-5.070012e+000	-5.070012e+000
1.207944999998126e-002	-7.100964e-002	-6.901360e-002	-5.000998e+000	-4.999002e+000	-5.070012e+000	-5.070012e+000
1.218184999998065e-002	-7.100964e-002	-6.901360e-002	-5.000998e+000	-4.999002e+000	-5.070012e+000	-5.070012e+000
1.228424999998004e-002	-7.100964e-002	-6.901360e-002	-5.000998e+000	-4.999002e+000	-5.070012e+000	-5.070012e+000
1.238664999997943e-002	-7.100964e-002	-6.901360e-002	-5.000998e+000	-4.999002e+000	-5.070012e+000	-5.070012e+000
1.248904999997882e-002	-7.100964e-002	-6.901360e-002	-5.000998e+000	-4.999002e+000	-5.070012e+000	-5.070012e+000
1.259144999997822e-002	-7.100964e-002	-6.901360e-002	-5.000998e+000	-4.999002e+000	-5.070012e+000	-5.070012e+000
1.269384999997761e-002	-7.100964e-002	-6.901360e-002	-5.000998e+000	-4.999002e+000	-5.070012e+000	-5.070012e+000
1.279624999997700e-002	-7.100964e-002	-6.901360e-002	-5.000998e+000	-4.999002e+000	-5.070012e+000	-5.070012e+000
1.289864999997639e-002	-7.100964e-002	-6.901360e-002	-5.000998e+000	-4.999002e+000	-5.070012e+000	-5.070012e+000
1.300104999997578e-002	-7.100964e-002	-6.901360e-002	-5.000998e+000	-4.999002e+000	-5.070012e+000	-5.070012e+000
1.310344999997518e-002	-7.100964e-002	-6.901360e-002	-5.000998e+000	-4.999002e+000	-5.070012e+000	-5.070012e+000
1.320584999997457e-002	-7.100964e-002	-6.901360e-002	-5.000998e+000	-4.999002e+000	-5.070012e+000	-5.070012e+000
1.330824999997396e-002	-7.100964e-002	-6.901360e-002	-5.000998e+000	-4.999002e+000	-5.070012e+000	-5.070012e+000
1.341064999997335e-002	-7.101011e-002	-6.901407e-002	-5.000998e+000	-4.999002e+000	-5.070012e+000	-5.070012e+000
1.351304999997274e-002	-7.101011e-002	-6.901407e-002	-5.000998e+000	-4.999002e+000	-5.070012e+000	-5.070012e+000
1.361544999997214e-002	-7.101011e-002	-6.901407e-002	-5.000998e+000	-4.999002e+000	-5.070012e+000	-5.070012e+000
1.371784999997153e-002	-7.101011e-002	-6.901407e-002	-5.000998e+000	-4.999002e+000	-5.070012e+000	-5.070012e+000
1.382024999997092e-002	-7.101011e-002	-6.901407e-002	-5.000998e+000	-4.999002e+000	-5.070012e+000	-5.070012e+000
1.392264999997031e-002	-7.101011e-002	-6.901407e-002	-5.000998e+000	-4.999002e+000	-5.070012e+000	-5.070012e+000
1.402504999996970e-002	-7.101011e-002	-6.901407e-002	-5.000998e+000	-4.999002e+000	-5.070012e+000	-5.070012e+000
1.412744999996909e-002	-7.101011e-002	-6.901407e-002	-5.000998e+000	-4.999002e+000	-5.070012e+000	-5.070012e+000
1.422984999996849e-002	-7.101011e-002	-6.901407e-002	-5.000998e+000	-4.999002e+000	-5.070012e+000	-5.070012e+000
1.433224999996788e-002	-7.101011e-002	-6.901407e-002	-5.000998e+000	-4.999002e+000	-5.070012e+000	-5.070012e+000
1.443464999996727e-002	-7.101011e-002	-6.901407e-002	-5.000998e+000	-4.999002e+000	-5.070012e+000	-5.070012e+000
1.453704999996666e-002	-7.101011e-002	-6.901407e-002	-5.000998e+000	-4.999002e+000	-5.070012e+000	-5.070012e+000
1.463944999996605e-002	-7.101011e-002	-6.901407e-002	-5.000998e+000	-4.999002e+000	-5.070012e+000	-5.070012e+000
1.474184999996545e-002	-7.101011e-002	-6.901407e-002	-5.000998e+000	-4.999002e+000	-5.070012e+000	-5.070012e+000
1.484424999996484e-002	-7.101011e-002	-6.901407e-002	-5.000998e+000	-4.999002e+000	-5.070012e+000	-5.070012e+000
1.494664999996423e-002	-7.101011e-002	-6.901407e-002	-5.000998e+000	-4.999002e+000	-5.070012e+000	-5.070012e+000
1.504904999996362e-002	-7.101011e-002	-6.901407e-002	-5.000998e+000	-4.999002e+000	-5.070012e+000	-5.070012e+000
1.515144999996301e-002	-7.101011e-002	-6.901407e-002	-5.000998e+000	-4.999002e+000	-5.070012e+000	-5.070012e+000
1.525384999996240e-002	-7.101011e-002	-6.901407e-002	-5.000998e+000	-4.999002e+000	-5.070012e+000	-5.070012e+000
1.535624999996180e-002	-7.101011e-002	-6.901407e-002	-5.000998e+000	-4.999002e+000	-5.070012e+000	-5.070012e+000
1.545864999996119e-002	-7.101011e-002	-6.901407e-002	-5.000998e+000	-4.999002e+000	-5.070012e+000	-5.070012e+000
1.556104999996058e-002	-7.101011e-002	-6.901407e-002	-5.000998e+000	-4.999002e+000	-5.070012e+000	-5.070012e+000
1.566344999995997e-002	-7.101011e-002	-6.901407e-002	-5.000998e+000	-4.999002e+000	-5.070012e+000	-5.070012e+000
1.576584999995936e-002	-7.101011e-002	-6.901407e-002	-5.000998e+000	-4.999002e+000	-5.070012e+000	-5.070012e+000
1.586824999995876e-002	-7.101011e-002	-6.901407e-002	-5.000998e+000	-4.999002e+000	-5.070012e+000	-5.070012e+000
1.597064999995815e-002	-7.101011e-002	-6.901407e-002	-5.000998e+000	-4.999002e+000	-5.070012e+000	-5.070012e+000
1.607304999995754e-002	-7.101011e-002	-6.901407e-002	-5.000998e+000	-4.999002e+000	-5.070012e+000	-5.070012e+000
1.617544999995693e-002	-7.101011e-002	-6.901407e-002	-5.000998e+000	-4.999002e+000	-5.070012e+000	-5.070012e+000
1.627784999995632e-002	-7.101011e-002	-6.901407e-002	-5.000998e+000	-4.999002e+000	-5.070012e+000	-5.070012e+000
1.638024999995572e-002	-7.101011e-002	-6.901407e-002	-5.000998e+000	-4.999002e+000	-5.070012e+000	-5.070012e+000
1.648264999995511e-002	-7.101011e-002	-6.901407e-002	-5.000998e+000	-4.999002e+000	-5.070012e+000	-5.070012e+000
1.658504999995450e-002	-7.101011e-002	-6.901407e-002	-5.000998e+000	-4.999002e+000	-5.070012e+000	-5.070012e+000
1.668744999995389e-002	-7.101011e-002	-6.901407e-002	-5.000998e+000	-4.999002e+000	-5.070012e+000	-5.070012e+000
1.678984999995328e-002	-7.101011e-002	-6.901407e-002	-5.000998e+000	-4.999002e+000	-5.070012e+000	-5.070012e+000
1.689224999995267e-002	-7.101011e-002	-6.901407e-002	-5.000998e+000	-4.999002e+000	-5.070012e+000	-5.070012e+000
1.699464999995207e-002	-7.101011e-002	-6.901407e-002	-5.000998e+000	-4.999002e+000	-5.070012e+000	-5.070012e+000
1.709704999995146e-002	-7.101011e-002	-6.901407e-002	-5.000998e+000	-4.999002e+000	-5.070012e+000	-5.070012e+000
1.719944999995085e-002	-7.101011e-002	-6.901407e-002	-5.000998e+000	-4.999002e+000	-5.070012e+000	-5.070012e+000
1.730184999995024e-002	-7.101011e-002	-6.901407e-002	-5.000998e+000	-4.999002e+000	-5.070012e+000	-5.070012e+000
1.740424999994963e-002	-7.101011e-002	-6.901407e-002	-5.000998e+000	-4.999002e+000	-5.070012e+000	-5.070012e+000
1.750664999994903e-002	-7.101011e-002	-6.901407e-002	-5.000998e+000	-4.999002e+000	-5.070012e+000	-5.070012e+000
1.760904999994842e-002	-7.101011e-002	-6.901407e-002	-5.000998e+000	-4.999002e+000	-5.070012e+000	-5.070012e+000
1.771144999994781e-002	-7.101011e-002	-6.901407e-002	-5.000998e+000	-4.999002e+000	-5.070012e+000	-5.070012e+000
1.781384999994720e-002	-7.101011e-002	-6.901407e-002	-5.000998e+000	-4.999002e+000	-5.070012e+000	-5.070012e+000
1.791624999994659e-002	-7.101011e-002	-6.901407e-002	-5.000998e+000	-4.999002e+000	-5.070012e+000	-5.070012e+000
1.801864999994599e-002	-7.101011e-002	-6.901407e-002	-5.000998e+000	-4.999002e+000	-5.070012e+000	-5.070012e+000
1.812104999994538e-002	-7.101011e-002	-6.901407e-002	-5.000998e+000	-4.999002e+000	-5.070012e+000	-5.070012e+000
1.822344999994477e-002	-7.101011e-002	-6.901407e-002	-5.000998e+000	-4.999002e+000	-5.070012e+000	-5.070012e+000
1.832584999994416e-002	-7.101011e-002	-6.901407e-002	-5.000998e+000	-4.999002e+000	-5.070012e+000	-5.070012e+000
1.842824999994355e-002	-7.101011e-002	-6.901407e-002	-5.000998e+000	-4.999002e+000	-5.070012e+000	-5.070012e+000
1.853064999994294e-002	-7.101011e-002	-6.901407e-002	-5.000998e+000	-4.999002e+000	-5.070012e+000	-5.070012e+000
1.863304999994234e-002	-7.101011e-002	-6.901407e-002	-5.000998e+000	-4.999002e+000	-5.070012e+000	-5.070012e+000
1.873544999994173e-002	-7.101011e-002	-6.901407e-002	-5.000998e+000	-4.999002e+000	-5.070012e+000	-5.070012e+000
1.883784999994112e-002	-7.101011e-002	-6.901407e-002	-5.000998e+000	-4.999002e+000	-5.070012e+000	-5.070012e+000
1.894024999994051e-002	-7.101011e-002	-6.901407e-002	-5.000998e+000	-4.999002e+000	-5.070012e+000	-5.070012e+000
1.904264999993990e-002	-7.101011e-002	-6.901407e-002	-5.000998e+000	-4.999002e+000	-5.070012e+000	-5.070012e+000
1.914504999993930e-002	-7.101011e-002	-6.901407e-002	-5.000998e+000	-4.999002e+000	-5.070012e+000	-5.070012e+000
1.924744999993869e-002	-7.101011e-002	-6.901407e-002	-5.000998e+000	-4.999002e+000	-5.070012e+000	-5.070012e+000
1.934984999993808e-002	-7.101011e-002	-6.901407e-002	-5.000998e+000	-4.999002e+000	-5.070012e+000	-5.070012e+000
1.945224999993747e-002	-7.101011e-002	-6.901407e-002	-5.000998e+000	-4.999002e+000	-5.070012e+000	-5.070012e+000
1.955464999993686e-002	-7.101011e-002	-6.901407e-002	-5.000998e+000	-4.999002e+000	-5.070012e+000	-5.070012e+000
1.965704999993626e-002	-7.101011e-002	-6.901407e-002	-5.000998e+000	-4.999002e+000	-5.070012e+000	-5.070012e+000
1.975944999993565e-002	-7.101011e-002	-6.901407e-002	-5.000998e+000	-4.999002e+000	-5.070012e+000	-5.070012e+000
1.986184999993504e-002	-7.101011e-002	-6.901407e-002	-5.000998e+000	-4.999002e+000	-5.070012e+000	-5.070012e+000
1.996424999993443e-002	-7.101011e-002	-6.901407e-002	-5.000998e+000	-4.999002e+000	-5.070012e+000	-5.070012e+000
2.006664999993382e-002	-7.101011e-002	-6.901407e-002	-5.000998e+000	-4.999002e+000	-5.070012e+000	-5.070012e+000
2.016904999993321e-002	-7.101011e-002	-6.901407e-002	-5.000998e+000	-4.999002e+000	-5.070012e+000	-5.070012e+000
2.027144999993261e-002	-7.101011e-002	-6.901407e-002	-5.000998e+000	-4.999002e+000	-5.070012e+000	-5.070012e+000
2.037384999993200e-002	-7.101011e-002	-6.901407e-002	-5.000998e+000	-4.999002e+000	-5.070012e+000	-5.070012e+000
2.047624999993139e-002	-7.101011e-002	-6.901407e-002	-5.000998e+000	-4.999002e+000	-5.070012e+000	-5.070012e+000
2.057864999993078e-002	-7.101011e-002	-6.901407e-002	-5.000998e+000	-4.999002e+000	-5.070012e+000	-5.070012e+000
2.068104999993017e-002	-7.101011e-002	-6.901407e-002	-5.000998e+000	-4.999002e+000	-5.070012e+000	-5.070012e+000
2.078344999992957e-002	-7.101011e-002	-6.901407e-002	-5.000998e+000	-4.999002e+000	-5.070012e+000	-5.070012e+000
2.088584999992896e-002	-7.101011e-002	-6.901407e-002	-5.000998e+000	-4.999002e+000	-5.070012e+000	-5.070012e+000
2.098824999992835e-002	-7.101011e-002	-6.901407e-002	-5.000998e+000	-4.999002e+000	-5.070012e+000	-5.070012e+000
2.109064999992774e-002	-7.101011e-002	-6.901407e-002	-5.000998e+000	-4.999002e+000	-5.070012e+000	-5.070012e+000
2.119304999992713e-002	-7.101011e-002	-6.901407e-002	-5.000998e+000	-4.999002e+000	-5.070012e+000	-5.070012e+000
2.129544999992653e-002	-7.101011e-002	-6.901407e-002	-5.000998e+000	-4.999002e+000	-5.070012e+000	-5.070012e+000
2.139784999992592e-002	-7.101011e-002	-6.901407e-002	-5.000998e+000	-4.999002e+000	-5.070012e+000	-5.070012e+000
2.150024999992531e-002	-7.101011e-002	-6.901407e-002	-5.000998e+000	-4.999002e+000	-5.070012e+000	-5.070012e+000
2.160264999992470e-002	-7.101011e-002	-6.901407e-002	-5.000998e+000	-4.999002e+000	-5.070012e+000	-5.070012e+000
2.170504999992409e-002	-7.101011e-002	-6.901407e-002	-5.000998e+000	-4.999002e+000	-5.070012e+000	-5.070012e+000
2.180744999992348e-002	-7.101011e-002	-6.901407e-002	-5.000998e+000	-4.999002e+000	-5.070012e+000	-5.070012e+000
2.190984999992288e-002	-7.101011e-002	-6.901407e-002	-5.000998e+000	-4.999002e+000	-5.070012e+000	-5.070012e+000
2.201224999992227e-002	-7.101011e-002	-6.901407e-002	-5.000998e+000	-4.999002e+000	-5.070012e+000	-5.070012e+000
2.211464999992166e-002	-7.101011e-002	-6.901407e-002	-5.000998e+000	-4.999002e+000	-5.070012e+000	-5.070012e+000
2.221704999992105e-002	-7.101011e-002	-6.901407e-002	-5.000998e+000	-4.999002e+000	-5.070012e+000	-5.070012e+000
2.231944999992044e-002	-7.101011e-002	-6.901407e-002	-5.000998e+000	-4.999002e+000	-5.070012e+000	-5.070012e+000
2.242184999991984e-002	-7.101011e-002	-6.901407e-002	-5.000998e+000	-4.999002e+000	-5.070012e+000	-5.070012e+000
2.252424999991923e-002	-7.101011e-002	-6.901407e-002	-5.000998e+000	-4.999002e+000	-5.070012e+000	-5.070012e+000
2.262664999991862e-002	-7.101011e-002	-6.901407e-002	-5.000998e+000	-4.999002e+000	-5.070012e+000	-5.070012e+000
2.272904999991801e-002	-7.101011e-002	-6.901407e-002	-5.000998e+000	-4.999002e+000	-5.070012e+000	-5.070012e+000
2.283144999991740e-002	-7.101011e-002	-6.901407e-002	-5.000998e+000	-4.999002e+000	-5.070012e+000	-5.070012e+000
2.293384999991679e-002	-7.101011e-002	-6.901407e-002	-5.000998e+000	-4.999002e+000	-5.070012e+000	-5.070012e+000
2.303624999991619e-002	-7.101011e-002	-6.901407e-002	-5.000998e+000	-4.999002e+000	-5.070012e+000	-5.070012e+000
2.313864999991558e-002	-7.101011e-002	-6.901407e-002	-5.000998e+000	-4.999002e+000	-5.070012e+000	-5.070012e+000
2.324104999991497e-002	-7.101011e-002	-6.901407e-002	-5.000998e+000	-4.999002e+000	-5.070012e+000	-5.070012e+000
2.334344999991436e-002	-7.101011e-002	-6.901407e-002	-5.000998e+000	-4.999002e+000	-5.070012e+000	-5.070012e+000
2.344584999991375e-002	-7.101011e-002	-6.901407e-002	-5.000998e+000	-4.999002e+000	-5.070012e+000	-5.070012e+000
2.354824999991315e-002	-7.101011e-002	-6.901407e-002	-5.000998e+000	-4.999002e+000	-5.070012e+000	-5.070012e+000
2.365064999991254e-002	-7.101011e-002	-6.901407e-002	-5.000998e+000	-4.999002e+000	-5.070012e+000	-5.070012e+000
