time	V(N012,N005)	V(N013,N007)
2.504320800000004e-002	-2.197650e-002	-6.434911e-002
2.504720800000004e-002	-2.029522e-002	-6.415131e-002
2.505120800000004e-002	-1.880320e-002	-6.397577e-002
2.505520800000005e-002	-1.750043e-002	-6.382251e-002
2.505920800000005e-002	-1.638693e-002	-6.369151e-002
2.506320800000006e-002	-1.546269e-002	-6.358278e-002
2.506720800000006e-002	-1.472771e-002	-6.349632e-002
2.506977942857149e-002	-1.428015e-002	-6.344366e-002
2.507235085714292e-002	-1.386526e-002	-6.339484e-002
2.507492228571435e-002	-1.348304e-002	-6.334987e-002
2.507749371428578e-002	-1.313348e-002	-6.330875e-002
2.508006514285721e-002	-1.281659e-002	-6.327148e-002
2.508263657142865e-002	-1.253237e-002	-6.323804e-002
2.508520800000008e-002	-1.228082e-002	-6.320846e-002
2.509035085714294e-002	-1.185546e-002	-6.315842e-002
2.509549371428580e-002	-1.147937e-002	-6.311417e-002
2.510063657142866e-002	-1.115257e-002	-6.307572e-002
2.510577942857153e-002	-1.087506e-002	-6.304307e-002
2.511092228571439e-002	-1.064683e-002	-6.301622e-002
2.511606514285725e-002	-1.046788e-002	-6.299517e-002
2.512120800000011e-002	-1.033822e-002	-6.297992e-002
2.512506514285726e-002	-1.024424e-002	-6.296887e-002
2.512892228571441e-002	-1.015865e-002	-6.295880e-002
2.513277942857155e-002	-1.008147e-002	-6.294972e-002
2.513663657142870e-002	-1.001270e-002	-6.294162e-002
2.514049371428585e-002	-9.952316e-003	-6.293451e-002
2.514435085714300e-002	-9.900338e-003	-6.292839e-002
2.514820800000014e-002	-9.856761e-003	-6.292325e-002
2.520000000000000e-002	-9.526968e-003	-6.288457e-002
2.520007763829531e-002	-9.700656e-003	-6.290507e-002
2.520023291488594e-002	-1.004660e-002	-6.294572e-002
2.520265172339219e-002	-1.510699e-002	-6.354104e-002
2.520507053189845e-002	-1.981142e-002	-6.409448e-002
2.520748934040470e-002	-2.415990e-002	-6.460607e-002
2.520990814891095e-002	-2.815242e-002	-6.507578e-002
2.521232695741721e-002	-3.178899e-002	-6.550364e-002
2.521474576592346e-002	-3.506960e-002	-6.588963e-002
2.521716457442971e-002	-3.799427e-002	-6.623375e-002
2.522016457442972e-002	-4.135692e-002	-6.662929e-002
2.522316457442972e-002	-4.436350e-002	-6.698298e-002
2.522616457442972e-002	-4.705191e-002	-6.729925e-002
2.522916457442972e-002	-4.945564e-002	-6.758213e-002
2.523216457442973e-002	-5.160487e-002	-6.783497e-002
2.523516457442973e-002	-5.352652e-002	-6.806099e-002
2.523816457442973e-002	-5.524492e-002	-6.826317e-002
2.524116457442974e-002	-5.678117e-002	-6.844389e-002
2.524416457442974e-002	-5.815494e-002	-6.860554e-002
2.524716457442974e-002	-5.938327e-002	-6.875002e-002
2.525016457442975e-002	-6.048155e-002	-6.887925e-002
2.525316457442975e-002	-6.146359e-002	-6.899476e-002
2.525616457442975e-002	-6.234157e-002	-6.909811e-002
2.525916457442975e-002	-6.312668e-002	-6.919038e-002
2.526216457442976e-002	-6.382871e-002	-6.927299e-002
2.526516457442976e-002	-6.445634e-002	-6.934690e-002
2.526816457442976e-002	-6.501758e-002	-6.941295e-002
2.527116457442977e-002	-6.551945e-002	-6.947196e-002
2.527416457442977e-002	-6.596804e-002	-6.952477e-002
2.527716457442977e-002	-6.636918e-002	-6.957197e-002
2.528016457442978e-002	-6.672800e-002	-6.961417e-002
2.528316457442978e-002	-6.704867e-002	-6.965184e-002
2.528616457442978e-002	-6.733549e-002	-6.968558e-002
2.528916457442978e-002	-6.759191e-002	-6.971574e-002
2.529216457442979e-002	-6.782115e-002	-6.974280e-002
2.529516457442979e-002	-6.802619e-002	-6.976688e-002
2.529816457442979e-002	-6.820953e-002	-6.978834e-002
2.530116457442980e-002	-6.837332e-002	-6.980777e-002
2.530416457442980e-002	-6.852007e-002	-6.982505e-002
2.530716457442980e-002	-6.865108e-002	-6.984043e-002
2.531016457442981e-002	-6.876814e-002	-6.985426e-002
2.531316457442981e-002	-6.887293e-002	-6.986666e-002
2.531616457442981e-002	-6.896663e-002	-6.987762e-002
2.531916457442981e-002	-6.905043e-002	-6.988740e-002
2.532216457442982e-002	-6.912529e-002	-6.989634e-002
2.532516457442982e-002	-6.919217e-002	-6.990421e-002
2.532816457442982e-002	-6.925201e-002	-6.991124e-002
2.533116457442983e-002	-6.930566e-002	-6.991756e-002
2.533416457442983e-002	-6.935346e-002	-6.992316e-002
2.533716457442983e-002	-6.939626e-002	-6.992817e-002
2.534016457442984e-002	-6.943452e-002	-6.993270e-002
2.534316457442984e-002	-6.946874e-002	-6.993675e-002
2.534616457442984e-002	-6.949937e-002	-6.994033e-002
2.534916457442984e-002	-6.952667e-002	-6.994355e-002
2.535216457442985e-002	-6.955123e-002	-6.994641e-002
2.535516457442985e-002	-6.957304e-002	-6.994891e-002
2.535816457442985e-002	-6.959260e-002	-6.995130e-002
2.536116457442986e-002	-6.961012e-002	-6.995332e-002
2.536416457442986e-002	-6.962574e-002	-6.995511e-002
2.536716457442986e-002	-6.963968e-002	-6.995678e-002
2.537016457442987e-002	-6.965220e-002	-6.995833e-002
2.537316457442987e-002	-6.966341e-002	-6.995964e-002
2.537616457442987e-002	-6.967342e-002	-6.996071e-002
2.537916457442987e-002	-6.968236e-002	-6.996179e-002
2.538216457442988e-002	-6.969023e-002	-6.996274e-002
2.538516457442988e-002	-6.969738e-002	-6.996357e-002
2.538816457442988e-002	-6.970382e-002	-6.996429e-002
2.539116457442989e-002	-6.970954e-002	-6.996500e-002
2.539416457442989e-002	-6.971467e-002	-6.996560e-002
2.539716457442989e-002	-6.971920e-002	-6.996620e-002
2.540016457442990e-002	-6.972325e-002	-6.996667e-002
2.540316457442990e-002	-6.972694e-002	-6.996703e-002
2.540573600300133e-002	-6.972978e-002	-6.996742e-002
2.540830743157276e-002	-6.973239e-002	-6.996777e-002
2.541087886014419e-002	-6.973478e-002	-6.996808e-002
2.541345028871562e-002	-6.973694e-002	-6.996835e-002
2.541602171728705e-002	-6.973888e-002	-6.996859e-002
2.541859314585849e-002	-6.974059e-002	-6.996878e-002
2.542116457442992e-002	-6.974208e-002	-6.996894e-002
2.542387886014421e-002	-6.974360e-002	-6.996913e-002
2.542659314585849e-002	-6.974500e-002	-6.996931e-002
2.542930743157278e-002	-6.974627e-002	-6.996946e-002
2.543202171728707e-002	-6.974741e-002	-6.996960e-002
2.543473600300136e-002	-6.974842e-002	-6.996972e-002
2.543745028871565e-002	-6.974931e-002	-6.996981e-002
2.544016457442994e-002	-6.975007e-002	-6.996989e-002
2.544302171728708e-002	-6.975081e-002	-6.996996e-002
2.544587886014423e-002	-6.975151e-002	-6.997003e-002
2.544873600300137e-002	-6.975215e-002	-6.997010e-002
2.545159314585852e-002	-6.975275e-002	-6.997016e-002
2.545445028871566e-002	-6.975329e-002	-6.997023e-002
2.545730743157281e-002	-6.975379e-002	-6.997030e-002
2.546016457442996e-002	-6.975424e-002	-6.997037e-002
2.546359314585853e-002	-6.975467e-002	-6.997040e-002
2.546702171728710e-002	-6.975505e-002	-6.997044e-002
2.547045028871568e-002	-6.975540e-002	-6.997047e-002
2.547387886014426e-002	-6.975570e-002	-6.997051e-002
2.547730743157283e-002	-6.975597e-002	-6.997054e-002
2.548073600300141e-002	-6.975620e-002	-6.997057e-002
2.548416457442998e-002	-6.975639e-002	-6.997061e-002
2.548859314585856e-002	-6.975658e-002	-6.997065e-002
2.549302171728713e-002	-6.975676e-002	-6.997069e-002
2.549745028871571e-002	-6.975691e-002	-6.997072e-002
2.550187886014428e-002	-6.975705e-002	-6.997073e-002
2.550630743157286e-002	-6.975717e-002	-6.997074e-002
2.551073600300144e-002	-6.975726e-002	-6.997074e-002
2.551516457443001e-002	-6.975734e-002	-6.997073e-002
2.551945028871573e-002	-6.975747e-002	-6.997077e-002
2.552373600300145e-002	-6.975758e-002	-6.997081e-002
2.552802171728717e-002	-6.975766e-002	-6.997084e-002
2.553230743157289e-002	-6.975773e-002	-6.997085e-002
2.553659314585860e-002	-6.975778e-002	-6.997086e-002
2.554087886014432e-002	-6.975781e-002	-6.997086e-002
2.554516457443004e-002	-6.975782e-002	-6.997085e-002
2.554616457443004e-002	-6.975782e-002	-6.997085e-002
2.555745028871577e-002	-6.975787e-002	-6.997089e-002
2.556873600300149e-002	-6.975790e-002	-6.997093e-002
2.558002171728722e-002	-6.975793e-002	-6.997096e-002
2.559130743157295e-002	-6.975795e-002	-6.997097e-002
2.560259314585867e-002	-6.975795e-002	-6.997098e-002
2.561387886014440e-002	-6.975795e-002	-6.997098e-002
2.562516457443012e-002	-6.975794e-002	-6.997097e-002
2.657016457443107e-002	-6.975877e-002	-6.997180e-002
2.759416457443209e-002	-6.975937e-002	-6.997240e-002
2.861816457443311e-002	-6.975973e-002	-6.997275e-002
2.964216457443414e-002	-6.975996e-002	-6.997299e-002
3.066616457443516e-002	-6.976008e-002	-6.997311e-002
3.169016457443619e-002	-6.976020e-002	-6.997323e-002
3.271416457443721e-002	-6.976020e-002	-6.997323e-002
3.373816457443823e-002	-6.976032e-002	-6.997335e-002
3.476216457443926e-002	-6.976032e-002	-6.997335e-002
3.578616457444028e-002	-6.976032e-002	-6.997335e-002
3.681016457444131e-002	-6.976032e-002	-6.997335e-002
3.783416457444233e-002	-6.976032e-002	-6.997335e-002
3.885816457444336e-002	-6.976032e-002	-6.997335e-002
3.988216457444438e-002	-6.976032e-002	-6.997335e-002
4.090616457444540e-002	-6.976032e-002	-6.997335e-002
4.193016457444643e-002	-6.976032e-002	-6.997335e-002
4.295416457444745e-002	-6.976032e-002	-6.997335e-002
4.397816457444848e-002	-6.976032e-002	-6.997335e-002
4.500000000000000e-002	-6.976032e-002	-6.997335e-002
4.500001000000000e-002	-6.978285e-002	-6.997597e-002
4.500003000000000e-002	-6.982780e-002	-6.998134e-002
