,A,B
4972,4.504711600000007e-002,-0.07943906
4973,4.505211600000008e-002,-0.08037394
4974,4.505411600000008e-002,-0.08074325
4975,4.505611600000008e-002,-0.08110994
4976,4.506011600000009e-002,-0.08183552
4977,4.507011600000010e-002,-0.08360493
4978,4.508711600000011e-002,-0.08647203
4979,4.509811600000013e-002,-0.08823693
4980,4.509911600000013e-002,-0.08839321
4981,4.510000000000000e-002,-0.08852559
4982,4.510010000000000e-002,-0.08851886
4983,4.510030000000000e-002,-0.08850527
4984,4.510070000000000e-002,-0.08847785
4985,4.510150000000000e-002,-0.08842313
4986,4.510250000000000e-002,-0.08835614
4987,4.510350000000001e-002,-0.08828998
4988,4.514250000000004e-002,-0.08588689999999999
4989,4.518150000000008e-002,-0.08379948
4990,4.522050000000012e-002,-0.08198631
4991,4.525950000000016e-002,-0.08041143
4992,4.529850000000020e-002,-0.07904342
4993,4.533750000000024e-002,-0.07785514
4994,4.537650000000028e-002,-0.07682297
4995,4.541550000000032e-002,-0.07592639
4996,4.545450000000036e-002,-0.07514760000000001
4997,4.549350000000040e-002,-0.07447115
4998,4.553250000000043e-002,-0.07388356
4999,4.557150000000047e-002,-0.0733732
5000,4.561050000000051e-002,-0.07292986
5001,4.564950000000055e-002,-0.07254478
5002,4.568850000000059e-002,-0.0722103
5003,4.572750000000063e-002,-0.07191975
5004,4.576650000000067e-002,-0.07166739
5005,4.580550000000071e-002,-0.07144818
5006,4.584450000000075e-002,-0.07125778
5007,4.588350000000079e-002,-0.07109239
5008,4.592250000000082e-002,-0.07094872
5009,4.596150000000086e-002,-0.07082395
5010,4.600050000000090e-002,-0.07071556
5011,4.600950000000091e-002,-0.07069264
5012,4.604850000000095e-002,-0.07060151
5013,4.608750000000099e-002,-0.07052235
5014,4.612650000000103e-002,-0.0704536
5015,4.616550000000107e-002,-0.07039388
5016,4.620450000000111e-002,-0.07034201
5017,4.624350000000115e-002,-0.07029695
5018,4.628250000000118e-002,-0.07025782
5019,4.632150000000122e-002,-0.07022383
5020,4.636050000000126e-002,-0.07019431
5021,4.639950000000130e-002,-0.07016868
5022,4.643850000000134e-002,-0.0701464
5023,4.647750000000138e-002,-0.07012706
5024,4.651650000000142e-002,-0.07011026
5025,4.655550000000146e-002,-0.07009568
5026,4.659550000000150e-002,-0.07008271
5027,4.663550000000154e-002,-0.07007148
5028,4.667550000000158e-002,-0.07006177
5029,4.671550000000162e-002,-0.07005337
5030,4.675550000000166e-002,-0.07004609
5031,4.679550000000170e-002,-0.0700398
5032,4.683650000000174e-002,-0.07003423
5033,4.687750000000178e-002,-0.07002943
5034,4.691850000000182e-002,-0.0700253
5035,4.696050000000186e-002,-0.07002165
5036,4.700250000000190e-002,-0.07001852
5037,4.703350000000194e-002,-0.07001649
5038,4.707650000000198e-002,-0.07001403
5039,4.712050000000202e-002,-0.07001189
5040,4.716550000000207e-002,-0.07001003
5041,4.721150000000211e-002,-0.07000841
5042,4.725850000000216e-002,-0.07000702
5043,4.730650000000221e-002,-0.07000582
5044,4.735650000000226e-002,-0.07000478
5045,4.740850000000231e-002,-0.07000388
5046,4.746350000000237e-002,-0.07000310000000001
5047,4.752150000000242e-002,-0.07000243
5048,4.758250000000248e-002,-0.07000187
5049,4.764850000000255e-002,-0.07000139
5050,4.772050000000262e-002,-0.07000098
5051,4.779950000000270e-002,-0.07000065
5052,4.788950000000279e-002,-0.07000037
5053,4.799350000000290e-002,-0.07000016
5054,4.805750000000296e-002,-0.07000006
5055,4.819750000000310e-002,-0.06999993
5056,4.838150000000328e-002,-0.06999985
5057,4.865450000000356e-002,-0.06999983
5058,4.908150000000398e-002,-0.06999986
5059,4.999850000000490e-002,-0.06999999
5060,4.999950000000490e-002,-0.06999999
5061,5.000000000000000e-002,-0.06999999
