time	V(N014,N007)
Step Information: X=50  (Run: 1/11)
4.510070000000000e-002	-1.287533e-001
4.510150000000000e-002	-1.272130e-001
4.510250000000000e-002	-1.253381e-001
4.510350000000001e-002	-1.235216e-001
4.510750000000001e-002	-1.168327e-001
4.511150000000001e-002	-1.109797e-001
4.511550000000002e-002	-1.058583e-001
4.511950000000002e-002	-1.013769e-001
4.512350000000003e-002	-9.745554e-002
4.512750000000003e-002	-9.402430e-002
4.513150000000003e-002	-9.102189e-002
4.513550000000004e-002	-8.839471e-002
4.513950000000004e-002	-8.609587e-002
4.514350000000005e-002	-8.408433e-002
4.514750000000005e-002	-8.232419e-002
4.515150000000005e-002	-8.078403e-002
4.515550000000006e-002	-7.943635e-002
4.515950000000006e-002	-7.825710e-002
4.516350000000007e-002	-7.722523e-002
4.516750000000007e-002	-7.632232e-002
4.517150000000007e-002	-7.553225e-002
4.517550000000008e-002	-7.484093e-002
4.517950000000008e-002	-7.423601e-002
4.518350000000009e-002	-7.370668e-002
4.518750000000009e-002	-7.324351e-002
4.519150000000009e-002	-7.283823e-002
4.519550000000010e-002	-7.248360e-002
4.519950000000010e-002	-7.217329e-002
4.520350000000011e-002	-7.190176e-002
4.520750000000011e-002	-7.166416e-002
4.521150000000011e-002	-7.145626e-002
4.521550000000012e-002	-7.127434e-002
4.521950000000012e-002	-7.111516e-002
4.522350000000013e-002	-7.097587e-002
4.522750000000013e-002	-7.085399e-002
4.523150000000013e-002	-7.074734e-002
4.523550000000014e-002	-7.065402e-002
4.523950000000014e-002	-7.057237e-002
4.524350000000015e-002	-7.050092e-002
4.524750000000015e-002	-7.043839e-002
4.525150000000015e-002	-7.038369e-002
4.525550000000016e-002	-7.033582e-002
4.525950000000016e-002	-7.029392e-002
4.526350000000017e-002	-7.025727e-002
4.526750000000017e-002	-7.022520e-002
4.527150000000017e-002	-7.019713e-002
4.527550000000018e-002	-7.017258e-002
4.527950000000018e-002	-7.015109e-002
4.528350000000019e-002	-7.013229e-002
4.528750000000019e-002	-7.011584e-002
4.529150000000019e-002	-7.010144e-002
4.529550000000020e-002	-7.008884e-002
4.529950000000020e-002	-7.007782e-002
4.530350000000021e-002	-7.006817e-002
4.530750000000021e-002	-7.005973e-002
4.531150000000021e-002	-7.005234e-002
4.531550000000022e-002	-7.004588e-002
4.531950000000022e-002	-7.004023e-002
4.532350000000023e-002	-7.003528e-002
4.532750000000023e-002	-7.003095e-002
4.533150000000023e-002	-7.002716e-002
4.533550000000024e-002	-7.002385e-002
4.533950000000024e-002	-7.002095e-002
4.534350000000025e-002	-7.001841e-002
4.534750000000025e-002	-7.001619e-002
4.535150000000025e-002	-7.001424e-002
4.535550000000026e-002	-7.001254e-002
4.536050000000026e-002	-7.001071e-002
4.536550000000027e-002	-7.000916e-002
4.537050000000027e-002	-7.000785e-002
4.537550000000028e-002	-7.000674e-002
4.538050000000028e-002	-7.000580e-002
4.538550000000029e-002	-7.000501e-002
4.539150000000029e-002	-7.000421e-002
4.539750000000030e-002	-7.000356e-002
4.540350000000031e-002	-7.000302e-002
4.541050000000031e-002	-7.000252e-002
4.541750000000032e-002	-7.000213e-002
4.542550000000033e-002	-7.000178e-002
4.543450000000034e-002	-7.000148e-002
4.544450000000035e-002	-7.000124e-002
4.545650000000036e-002	-7.000103e-002
4.547150000000037e-002	-7.000087e-002
4.549150000000039e-002	-7.000075e-002
4.552150000000042e-002	-7.000066e-002
4.558350000000049e-002	-7.000061e-002
4.600550000000091e-002	-7.000055e-002
4.702950000000193e-002	-7.000045e-002
4.805350000000296e-002	-7.000039e-002
4.907750000000398e-002	-7.000034e-002
4.999850000000490e-002	-7.000032e-002
4.999950000000490e-002	-7.000032e-002
5.000000000000000e-002	-7.000032e-002
Step Information: X=150  (Run: 2/11)
