,A,B
3934,2.500024800000000e-002,-0.07018197
3935,2.500031200000000e-002,-0.07016456
3936,2.500044000000000e-002,-0.07012951
3937,2.500069600000000e-002,-0.07005894
3938,2.500120799999999e-002,-0.06991613
3939,2.500220800000000e-002,-0.06964076
3940,2.500320800000000e-002,-0.06937230000000001
3941,2.500720800000000e-002,-0.06830989999999999
3942,2.501320800000001e-002,-0.06675041
3943,2.502120800000001e-002,-0.06473345
3944,2.503220800000003e-002,-0.06207204
3945,2.504420800000004e-002,-0.05931014
3946,2.505120800000004e-002,-0.05776417
3947,2.505320800000005e-002,-0.05733103
3948,2.505620800000005e-002,-0.05668831
3949,2.505820800000005e-002,-0.05626445
3950,2.506020800000005e-002,-0.05584426
3951,2.506420800000006e-002,-0.05501471
3952,2.507420800000007e-002,-0.05300272
3953,2.509020800000008e-002,-0.04995948
3954,2.511320800000011e-002,-0.045937900000000004
3955,2.513620800000013e-002,-0.04229701
3956,2.515920800000015e-002,-0.03900003
3957,2.518020800000017e-002,-0.03626227
3958,2.519820800000019e-002,-0.03410459
3959,2.519920800000019e-002,-0.03399038
3960,2.520000000000000e-002,-0.03390336
3961,2.520010000000000e-002,-0.0339191
3962,2.520030000000000e-002,-0.03395104
3963,2.520070000000000e-002,-0.03401542
3964,2.520150000000000e-002,-0.03414392
3965,2.520250000000000e-002,-0.03430104
3966,2.520350000000000e-002,-0.03445649
3967,2.521750000000001e-002,-0.03655958
3968,2.523050000000003e-002,-0.03839993
3969,2.524150000000004e-002,-0.03987718
3970,2.525050000000005e-002,-0.04103422
3971,2.525750000000005e-002,-0.04190278
3972,2.526250000000006e-002,-0.04250717
3973,2.526450000000006e-002,-0.04274535
3974,2.526650000000006e-002,-0.04298115
3975,2.527050000000007e-002,-0.04344678
3976,2.527650000000007e-002,-0.04413033
3977,2.528450000000008e-002,-0.04501438
3978,2.529550000000009e-002,-0.04618001
3979,2.530850000000011e-002,-0.04748702
3980,2.532450000000012e-002,-0.04899669
3981,2.534350000000014e-002,-0.05065703
3982,2.536550000000016e-002,-0.05241406
3983,2.539050000000019e-002,-0.05421555
3984,2.541950000000022e-002,-0.056072000000000004
3985,2.545150000000025e-002,-0.05786419
3986,2.548350000000028e-002,-0.05942178
3987,2.551550000000031e-002,-0.06077504
3988,2.554250000000034e-002,-0.06177807
3989,2.557450000000037e-002,-0.06282282
3990,2.560650000000040e-002,-0.06373072
3991,2.563850000000044e-002,-0.06451964
3992,2.567050000000047e-002,-0.06520522
3993,2.570250000000050e-002,-0.06580091
3994,2.573450000000053e-002,-0.06631863
3995,2.576650000000056e-002,-0.06676853
3996,2.579850000000060e-002,-0.06715941
3997,2.583050000000063e-002,-0.06749916
3998,2.586250000000066e-002,-0.06779432
3999,2.589450000000069e-002,-0.06805098
4000,2.592650000000072e-002,-0.0682739
4001,2.595850000000076e-002,-0.06846762
4002,2.599050000000079e-002,-0.06863606
4003,2.602250000000082e-002,-0.06878221
4004,2.605450000000085e-002,-0.06890941
4005,2.608650000000088e-002,-0.06901979
4006,2.611850000000092e-002,-0.06911588
4007,2.615050000000095e-002,-0.06919932
4008,2.618250000000098e-002,-0.06927168
4009,2.621450000000101e-002,-0.06933475
4010,2.624650000000104e-002,-0.06938958
4011,2.627850000000108e-002,-0.06943703
4012,2.631050000000111e-002,-0.06947839
4013,2.634250000000114e-002,-0.06951427
4014,2.637450000000117e-002,-0.06954551
4015,2.640650000000120e-002,-0.06957257
4016,2.643850000000124e-002,-0.06959617
4017,2.647050000000127e-002,-0.06961668
4018,2.650250000000130e-002,-0.06963444
4019,2.653450000000133e-002,-0.06964982
4020,2.656650000000136e-002,-0.06966329
4021,2.659850000000140e-002,-0.06967497
4022,2.663150000000143e-002,-0.06968546
4023,2.666450000000146e-002,-0.06969439999999999
4024,2.669750000000149e-002,-0.06970227
4025,2.673050000000153e-002,-0.06970894
4026,2.676350000000156e-002,-0.06971478
4027,2.679750000000159e-002,-0.06972003
4028,2.683150000000163e-002,-0.06972444
4029,2.686550000000166e-002,-0.06972837
4030,2.689950000000170e-002,-0.06973159
4031,2.693450000000173e-002,-0.06973457
4032,2.696950000000177e-002,-0.06973708
4033,2.700550000000180e-002,-0.06973934
4034,2.704250000000184e-002,-0.06974125
4035,2.707950000000188e-002,-0.06974292
4036,2.711750000000191e-002,-0.06974435
4037,2.715750000000195e-002,-0.06974554
4038,2.719850000000200e-002,-0.06974673
4039,2.724150000000204e-002,-0.06974757
4040,2.728550000000208e-002,-0.06974839999999999
4041,2.733250000000213e-002,-0.069749
4042,2.738250000000218e-002,-0.06974971
4043,2.743550000000223e-002,-0.06975019
4044,2.749350000000229e-002,-0.06975055
4045,2.755750000000235e-002,-0.06975102
4046,2.759050000000239e-002,-0.06975114
4047,2.766650000000246e-002,-0.06975126
4048,2.775550000000255e-002,-0.06975162
4049,2.786350000000266e-002,-0.06975174
4050,2.800250000000280e-002,-0.06975174
4051,2.819950000000300e-002,-0.06975186
4052,2.854750000000335e-002,-0.06975174
4053,2.861450000000341e-002,-0.06975174
4054,2.963850000000444e-002,-0.0697515
4055,3.066250000000546e-002,-0.06975138
4056,3.168650000000648e-002,-0.06975138
4057,3.271050000000750e-002,-0.06975126
4058,3.373450000000853e-002,-0.06975126
4059,3.475850000000955e-002,-0.06975126
4060,3.578250000001058e-002,-0.06975114
4061,3.680650000001160e-002,-0.06975114
4062,3.783050000001263e-002,-0.06975114
4063,3.885450000001365e-002,-0.06975114
4064,3.987850000001467e-002,-0.06975114
4065,4.090250000001570e-002,-0.06975114
4066,4.192650000001672e-002,-0.06975114
4067,4.295050000001775e-002,-0.06975114
4068,4.397450000001877e-002,-0.06975114
4069,4.499850000001979e-002,-0.06975114
4070,4.499950000001979e-002,-0.06975114
4071,4.500000000000000e-002,-0.06975114
4072,4.500001000000000e-002,-0.069754
4073,4.500003000000000e-002,-0.06975937
4074,4.500007000000000e-002,-0.06977022
4075,4.500010000000000e-002,-0.06977832
4076,4.500010800000000e-002,-0.06978047
4077,4.500012400000000e-002,-0.06978488
4078,4.500015600000001e-002,-0.06979346
4079,4.500022000000001e-002,-0.06981099
4080,4.500034800000001e-002,-0.06984615
4081,4.500060400000001e-002,-0.06991661
4082,4.500111600000003e-002,-0.07005954
4083,4.500211600000003e-002,-0.07033491
4084,4.500311600000003e-002,-0.07060361
4085,4.500711600000003e-002,-0.07166648
4086,4.501311600000004e-002,-0.07322651
4087,4.502111600000005e-002,-0.07524425
4088,4.503211600000006e-002,-0.07790676
4089,4.504411600000007e-002,-0.08066979
4090,4.505111600000008e-002,-0.08221634
4091,4.505311600000008e-002,-0.08264966
4092,4.505511600000008e-002,-0.08307924
4093,4.505711600000008e-002,-0.08350511
4094,4.506011600000009e-002,-0.08413703
4095,4.506811600000010e-002,-0.0857825
4096,4.508211600000011e-002,-0.08852834
4097,4.509811600000013e-002,-0.09146917
4098,4.509911600000013e-002,-0.09164548
4099,4.510000000000000e-002,-0.09179485
4100,4.510010000000000e-002,-0.09178519
4101,4.510030000000000e-002,-0.09176582
4102,4.510070000000000e-002,-0.09172666
4103,4.510150000000000e-002,-0.09164858
4104,4.510250000000000e-002,-0.09155297
4105,4.510350000000001e-002,-0.09145862
4106,4.513550000000004e-002,-0.08864748
4107,4.516750000000007e-002,-0.08620459
4108,4.519950000000010e-002,-0.08408165
4109,4.523150000000013e-002,-0.08223689
4110,4.526350000000017e-002,-0.08063379
4111,4.529550000000020e-002,-0.07924068
4112,4.532750000000023e-002,-0.07803005
4113,4.535950000000026e-002,-0.07697803
4114,4.539150000000029e-002,-0.07606384
4115,4.542350000000033e-002,-0.07526939
4116,4.545550000000036e-002,-0.07457902
4117,4.548750000000039e-002,-0.07397908
4118,4.551950000000042e-002,-0.07345775
4119,4.555150000000045e-002,-0.07300471
4120,4.558350000000049e-002,-0.072611
4121,4.561550000000052e-002,-0.0722689
4122,4.564750000000055e-002,-0.07197158
4123,4.567950000000058e-002,-0.07171323
4124,4.571150000000061e-002,-0.07148873
4125,4.574350000000065e-002,-0.07129363
4126,4.577550000000068e-002,-0.07112410000000001
4127,4.580750000000071e-002,-0.07097677
4128,4.583950000000074e-002,-0.07084874
4129,4.587150000000077e-002,-0.07073749
4130,4.590350000000081e-002,-0.07064081
4131,4.593550000000084e-002,-0.0705568
4132,4.596750000000087e-002,-0.07048380000000001
4133,4.599950000000090e-002,-0.07042035
4134,4.600950000000091e-002,-0.07040229
4135,4.604150000000094e-002,-0.07034953
4136,4.607350000000098e-002,-0.07030368
4137,4.610550000000101e-002,-0.07026384
4138,4.613750000000104e-002,-0.07022922
4139,4.616950000000107e-002,-0.07019914
4140,4.620150000000110e-002,-0.070173
4141,4.623350000000114e-002,-0.07015028
4142,4.626550000000117e-002,-0.07013054
4143,4.629750000000120e-002,-0.07011339
4144,4.632950000000123e-002,-0.07009848
4145,4.636150000000126e-002,-0.07008553
4146,4.639450000000130e-002,-0.07007395
4147,4.642750000000133e-002,-0.07006393
4148,4.646050000000136e-002,-0.07005527
4149,4.649350000000140e-002,-0.07004777
4150,4.652650000000143e-002,-0.07004129
4151,4.655950000000146e-002,-0.07003568
4152,4.659350000000150e-002,-0.07003069
4153,4.662750000000153e-002,-0.07002639
4154,4.666150000000156e-002,-0.07002269
4155,4.669650000000160e-002,-0.07001942
4156,4.673150000000163e-002,-0.07001661
4157,4.676750000000167e-002,-0.07001415
4158,4.680350000000171e-002,-0.07001204
4159,4.684050000000174e-002,-0.0700102
4160,4.687850000000178e-002,-0.07000859
4161,4.691750000000182e-002,-0.0700072
4162,4.695750000000186e-002,-0.070006
4163,4.699850000000190e-002,-0.07000498
4164,4.703350000000194e-002,-0.07000424
4165,4.707850000000198e-002,-0.07000344
4166,4.712550000000203e-002,-0.07000276
4167,4.717550000000208e-002,-0.07000218
4168,4.722950000000213e-002,-0.07000168
4169,4.728850000000219e-002,-0.07000125
4170,4.735350000000226e-002,-0.07000089999999999
4171,4.742650000000233e-002,-0.07000061
4172,4.751050000000241e-002,-0.07000039
4173,4.761150000000251e-002,-0.0700002
4174,4.773850000000264e-002,-0.07000007
4175,4.791150000000281e-002,-0.06999999
4176,4.805750000000296e-002,-0.06999996
4177,4.849950000000340e-002,-0.06999999
4178,4.908150000000398e-002,-0.07000004
4179,4.999850000000490e-002,-0.07000011
4180,4.999950000000490e-002,-0.07000011
4181,5.000000000000000e-002,-0.07000011
