,A,B
1553,5.269500000000022e-003,-0.07779109
1554,5.283500000000024e-003,-0.07684588
1555,5.297500000000026e-003,-0.07601941
1556,5.311500000000028e-003,-0.07529628
1557,5.325500000000030e-003,-0.07466388
1558,5.339500000000032e-003,-0.07411063
1559,5.353500000000034e-003,-0.07362688
1560,5.367500000000035e-003,-0.07320356
1561,5.381500000000037e-003,-0.07283354
1562,5.395500000000039e-003,-0.07250977
1563,5.409500000000041e-003,-0.07222652
1564,5.423500000000043e-003,-0.07197869
1565,5.437500000000045e-003,-0.07176208
1566,5.451500000000047e-003,-0.07157266
1567,5.465500000000048e-003,-0.07140684
1568,5.479500000000050e-003,-0.07126176
1569,5.493500000000052e-003,-0.07113504
1570,5.507500000000054e-003,-0.07102418
1571,5.521500000000056e-003,-0.07092714
1572,5.535500000000058e-003,-0.07084215
1573,5.549500000000060e-003,-0.070768
1574,5.563500000000062e-003,-0.07070315
1575,5.577500000000063e-003,-0.07064641
1576,5.591500000000065e-003,-0.07059669
1577,5.605500000000067e-003,-0.07055318
1578,5.619500000000069e-003,-0.07051516
1579,5.633500000000071e-003,-0.07048202
1580,5.647500000000073e-003,-0.07045293
1581,5.661500000000075e-003,-0.07042742
1582,5.675500000000076e-003,-0.07040524
1583,5.689500000000078e-003,-0.07038581
1584,5.704500000000080e-003,-0.07036757
1585,5.719500000000082e-003,-0.07035196
1586,5.734500000000084e-003,-0.07033837
1587,5.749500000000086e-003,-0.07032669
1588,5.764500000000088e-003,-0.07031643
1589,5.779500000000090e-003,-0.07030761
1590,5.794500000000092e-003,-0.07029986
1591,5.809500000000094e-003,-0.07029331
1592,5.824500000000096e-003,-0.07028747
1593,5.839500000000098e-003,-0.07028258
1594,5.854500000000100e-003,-0.07027817
1595,5.869500000000102e-003,-0.07027447
1596,5.885500000000104e-003,-0.07027102
1597,5.901500000000106e-003,-0.07026803
1598,5.917500000000108e-003,-0.07026553
1599,5.933500000000111e-003,-0.07026339
1600,5.950500000000113e-003,-0.07026148
1601,5.967500000000115e-003,-0.07025969
1602,5.984500000000117e-003,-0.07025838
1603,6.002500000000120e-003,-0.07025707
1604,6.020500000000122e-003,-0.07025611
1605,6.039500000000125e-003,-0.07025504
1606,6.059500000000127e-003,-0.07025421
1607,6.080500000000130e-003,-0.07025349
1608,6.096500000000132e-003,-0.07025313
1609,6.119500000000135e-003,-0.07025266
1610,6.144500000000139e-003,-0.07025218
1611,6.172500000000142e-003,-0.0702517
1612,6.203500000000146e-003,-0.07025146
1613,6.238500000000151e-003,-0.07025123
1614,6.279500000000157e-003,-0.07025099
1615,6.329500000000163e-003,-0.07025087
1616,6.393500000000172e-003,-0.07025075
1617,6.484500000000184e-003,-0.07025075
1618,6.646500000000205e-003,-0.07025075
1619,7.120500000000268e-003,-0.07025111
1620,8.144500000000115e-003,-0.07025158
1621,9.168499999999363e-003,-0.07025194
1622,1.019249999999861e-002,-0.07025206
1623,1.121649999999786e-002,-0.07025218
1624,1.224049999999711e-002,-0.0702523
1625,1.326449999999635e-002,-0.0702523
1626,1.428849999999560e-002,-0.07025242
1627,1.531249999999485e-002,-0.07025242
1628,1.633649999999533e-002,-0.07025242
1629,1.736049999999636e-002,-0.07025242
1630,1.838449999999738e-002,-0.07025242
1631,1.940849999999840e-002,-0.07025242
1632,2.043249999999943e-002,-0.07025242
1633,2.145650000000045e-002,-0.07025242
1634,2.248050000000148e-002,-0.07025242
1635,2.350450000000250e-002,-0.07025242
1636,2.452850000000352e-002,-0.07025242
1637,2.499850000000399e-002,-0.07025242
1638,2.499950000000399e-002,-0.07025242
1639,2.500000000000000e-002,-0.07025242
1640,2.500002000000000e-002,-0.0702405
1641,2.500006000000000e-002,-0.07021666
1642,2.500014000000000e-002,-0.07016897
1643,2.500020000000000e-002,-0.07013345
1644,2.500021600000000e-002,-0.07012403
1645,2.500024800000000e-002,-0.07010508
1646,2.500031200000000e-002,-0.07006693
1647,2.500044000000000e-002,-0.06999052
1648,2.500069600000000e-002,-0.06983697
1649,2.500120799999999e-002,-0.06952751
1650,2.500220800000000e-002,-0.06893241
1651,2.500320800000000e-002,-0.06835246
1652,2.500620800000000e-002,-0.06664550000000001
1653,2.501020800000000e-002,-0.06444418
1654,2.501520800000001e-002,-0.06180775
1655,2.502120800000001e-002,-0.05880523
1656,2.502820800000002e-002,-0.05551225
1657,2.503620800000003e-002,-0.05200773
1658,2.504420800000004e-002,-0.04875985
1659,2.505020800000004e-002,-0.04648095
1660,2.505420800000005e-002,-0.04503229
1661,2.505620800000005e-002,-0.04432833
1662,2.505820800000005e-002,-0.04363762
1663,2.506220800000006e-002,-0.04229491
1664,2.506420800000006e-002,-0.04164243
1665,2.506520800000006e-002,-0.04132081
1666,2.506720800000006e-002,-0.04068665
1667,2.506920800000006e-002,-0.04006441
1668,2.507120800000006e-002,-0.03945386
1669,2.507620800000007e-002,-0.03797723
1670,2.508520800000008e-002,-0.03548941
1671,2.509920800000009e-002,-0.03201735
1672,2.511720800000011e-002,-0.02817851
1673,2.513520800000013e-002,-0.02493966
1674,2.515120800000014e-002,-0.02248728
1675,2.516520800000016e-002,-0.02062404
1676,2.517620800000017e-002,-0.01932228
1677,2.518420800000018e-002,-0.01845622
1678,2.518720800000018e-002,-0.01814783
1679,2.519120800000018e-002,-0.01774979
1680,2.519820800000019e-002,-0.01708794
1681,2.519920800000019e-002,-0.01699746
1682,2.520000000000000e-002,-0.0169282
1683,2.520010000000000e-002,-0.01697886
1684,2.520030000000000e-002,-0.01708078
1685,2.520070000000000e-002,-0.01728594
1686,2.520150000000000e-002,-0.01769388
1687,2.520250000000000e-002,-0.01819277
1688,2.520350000000000e-002,-0.01868355
1689,2.520950000000001e-002,-0.02153146
1690,2.521650000000001e-002,-0.02465427
1691,2.522550000000002e-002,-0.02837372
1692,2.523550000000003e-002,-0.032148
1693,2.524750000000004e-002,-0.03622544
1694,2.526050000000006e-002,-0.04014528
1695,2.527450000000007e-002,-0.04385567
1696,2.528850000000009e-002,-0.04710114
1697,2.530250000000010e-002,-0.04993999
1698,2.531650000000011e-002,-0.05242288
1699,2.533050000000013e-002,-0.05459464
1700,2.534450000000014e-002,-0.05649447
1701,2.535850000000016e-002,-0.05815601
1702,2.537250000000017e-002,-0.05960941
1703,2.538650000000018e-002,-0.06088054
1704,2.540050000000020e-002,-0.06199241
1705,2.541450000000021e-002,-0.06296504
1706,2.542850000000023e-002,-0.06381571
1707,2.544250000000024e-002,-0.06455982
1708,2.545650000000025e-002,-0.06521058
1709,2.547050000000027e-002,-0.06577992
1710,2.548450000000028e-002,-0.06627786
1711,2.549850000000030e-002,-0.06671333
1712,2.551250000000031e-002,-0.06709433
1713,2.552650000000032e-002,-0.06742739999999998
1714,2.554050000000034e-002,-0.06771898
1715,2.555450000000035e-002,-0.06797385
1716,2.556850000000037e-002,-0.06819689
1717,2.558250000000038e-002,-0.0683918
1718,2.559650000000039e-002,-0.06856227
1719,2.561050000000041e-002,-0.06871164
1720,2.562450000000042e-002,-0.06884205
1721,2.563850000000044e-002,-0.06895626
1722,2.565250000000045e-002,-0.06905603
1723,2.566650000000046e-002,-0.06914341
1724,2.568050000000048e-002,-0.06921971
1725,2.569450000000049e-002,-0.06928658
1726,2.570850000000051e-002,-0.06934488
1727,2.572250000000052e-002,-0.06939602
1728,2.573650000000053e-002,-0.06944084
1729,2.575050000000055e-002,-0.06947982
1730,2.576450000000056e-002,-0.06951404
1731,2.577850000000058e-002,-0.06954396
1732,2.579250000000059e-002,-0.06957006
1733,2.580650000000060e-002,-0.06959295
1734,2.582050000000062e-002,-0.06961286
1735,2.583550000000063e-002,-0.06963158
1736,2.585050000000065e-002,-0.06964767
1737,2.586550000000066e-002,-0.06966174
1738,2.588050000000068e-002,-0.06967378
1739,2.589550000000069e-002,-0.06968439
1740,2.591050000000071e-002,-0.06969345
1741,2.592550000000072e-002,-0.06970131
1742,2.594050000000074e-002,-0.06970811
1743,2.595550000000075e-002,-0.06971395
1744,2.597050000000077e-002,-0.06971908
1745,2.598550000000078e-002,-0.06972349
1746,2.600050000000080e-002,-0.0697273
1747,2.601650000000081e-002,-0.06973088
1748,2.603250000000083e-002,-0.06973386
1749,2.604850000000085e-002,-0.06973660000000001
1750,2.606450000000086e-002,-0.06973863
1751,2.608050000000088e-002,-0.06974053
1752,2.609750000000089e-002,-0.06974232
1753,2.611450000000091e-002,-0.06974375
1754,2.613250000000093e-002,-0.06974506
1755,2.615050000000095e-002,-0.06974614
1756,2.616950000000097e-002,-0.06974721
1757,2.618950000000099e-002,-0.06974792
1758,2.621050000000101e-002,-0.06974864
1759,2.623250000000103e-002,-0.06974936
1760,2.625650000000105e-002,-0.06974971
1761,2.628150000000108e-002,-0.06975019
1762,2.630950000000111e-002,-0.06975055
1763,2.634050000000114e-002,-0.06975079
1764,2.637550000000117e-002,-0.06975114
1765,2.641650000000121e-002,-0.06975114
1766,2.646650000000126e-002,-0.06975126
1767,2.653150000000133e-002,-0.06975138
1768,2.656450000000136e-002,-0.06975138
1769,2.667850000000148e-002,-0.06975126
1770,2.693650000000173e-002,-0.06975102
1771,2.758850000000239e-002,-0.06975031
1772,2.861250000000341e-002,-0.06974947
1773,2.963650000000443e-002,-0.069749
1774,3.066050000000546e-002,-0.06974864
1775,3.168450000000648e-002,-0.06974852
1776,3.270850000000750e-002,-0.06974828
1777,3.373250000000853e-002,-0.06974828
1778,3.475650000000955e-002,-0.06974816
1779,3.578050000001058e-002,-0.06974816
1780,3.680450000001160e-002,-0.06974816
1781,3.782850000001262e-002,-0.06974804
1782,3.885250000001365e-002,-0.06974804
1783,3.987650000001467e-002,-0.06974804
1784,4.090050000001570e-002,-0.06974804
1785,4.192450000001672e-002,-0.06974804
1786,4.294850000001774e-002,-0.06974804
1787,4.397250000001877e-002,-0.06974804
1788,4.499650000001979e-002,-0.06974804
1789,4.499850000001979e-002,-0.06974804
1790,4.499950000001979e-002,-0.06974804
1791,4.500000000000000e-002,-0.06974804
1792,4.500001000000000e-002,-0.069754
1793,4.500003000000000e-002,-0.06976593
1794,4.500007000000000e-002,-0.06978977
1795,4.500010000000000e-002,-0.06980753
1796,4.500010800000000e-002,-0.06981230000000001
1797,4.500012400000000e-002,-0.06982183
1798,4.500015600000001e-002,-0.06984091
1799,4.500022000000001e-002,-0.06987894
1800,4.500034800000001e-002,-0.06995547
1801,4.500060400000001e-002,-0.07010913
1802,4.500111600000003e-002,-0.07041883
1803,4.500211600000003e-002,-0.07101439999999999
1804,4.500311600000003e-002,-0.07159483
1805,4.500511600000003e-002,-0.07273924
1806,4.500811600000004e-002,-0.07441545
1807,4.501211600000004e-002,-0.07657719
1808,4.501711600000004e-002,-0.07916623
1809,4.502311600000005e-002,-0.08211476
1810,4.503011600000006e-002,-0.08534849
1811,4.503911600000007e-002,-0.08920211
1812,4.504711600000007e-002,-0.09236142
1813,4.505211600000008e-002,-0.09421745
1814,4.505511600000008e-002,-0.09528951
1815,4.505711600000008e-002,-0.09598741
1816,4.506011600000009e-002,-0.09700975
1817,4.506211600000009e-002,-0.09767531
1818,4.506411600000009e-002,-0.09832836
1819,4.506611600000009e-002,-0.09896912
1820,4.506711600000009e-002,-0.09928497
1821,4.507011600000010e-002,-0.1002147
1822,4.507711600000010e-002,-0.102284
1823,4.508911600000012e-002,-0.1055271
1824,4.509811600000013e-002,-0.1077286
1825,4.509911600000013e-002,-0.1079609
1826,4.510000000000000e-002,-0.1081585
1827,4.510010000000000e-002,-0.1081219
1828,4.510030000000000e-002,-0.1080483
1829,4.510070000000000e-002,-0.1079001
1830,4.510150000000000e-002,-0.1076054
1831,4.510250000000000e-002,-0.107245
1832,4.510350000000001e-002,-0.1068906
1833,4.511750000000002e-002,-0.1022672
1834,4.513150000000003e-002,-0.09822321
1835,4.514550000000005e-002,-0.094686
1836,4.515950000000006e-002,-0.09159210000000001
1837,4.517350000000008e-002,-0.08888589999999999
1838,4.518750000000009e-002,-0.08651885
1839,4.520150000000010e-002,-0.08444843
1840,4.521550000000012e-002,-0.08263749
1841,4.522950000000013e-002,-0.08105347
1842,4.524350000000015e-002,-0.07966797
1843,4.525750000000016e-002,-0.07845609
1844,4.527150000000017e-002,-0.07739609
1845,4.528550000000019e-002,-0.07646892
1846,4.529950000000020e-002,-0.07565795
1847,4.531350000000022e-002,-0.07494862
1848,4.532750000000023e-002,-0.07432816
1849,4.534150000000024e-002,-0.07378548
1850,4.535550000000026e-002,-0.07331079
1851,4.536950000000027e-002,-0.0728956
1852,4.538350000000029e-002,-0.07253244
1853,4.539750000000030e-002,-0.0722148
1854,4.541150000000031e-002,-0.07193695
1855,4.542550000000033e-002,-0.07169394
1856,4.543950000000034e-002,-0.07148138
1857,4.545350000000036e-002,-0.07129545
1858,4.546750000000037e-002,-0.07113283
1859,4.548150000000038e-002,-0.07099059
1860,4.549550000000040e-002,-0.07086618
1861,4.550950000000041e-002,-0.07075735
1862,4.552350000000043e-002,-0.07066217
1863,4.553750000000044e-002,-0.07057892
1864,4.555150000000045e-002,-0.0705061
1865,4.556550000000047e-002,-0.07044241
1866,4.557950000000048e-002,-0.07038671
1867,4.559350000000050e-002,-0.07033798
1868,4.560750000000051e-002,-0.07029536
1869,4.562150000000052e-002,-0.07025809
1870,4.563550000000054e-002,-0.07022549
1871,4.564950000000055e-002,-0.07019697
1872,4.566350000000057e-002,-0.07017204
1873,4.567750000000058e-002,-0.07015023
1874,4.569250000000059e-002,-0.07012988
1875,4.570750000000061e-002,-0.07011226
1876,4.572250000000062e-002,-0.07009699
1877,4.573750000000064e-002,-0.07008376
1878,4.575250000000065e-002,-0.07007231
1879,4.576750000000067e-002,-0.07006238
1880,4.578250000000068e-002,-0.07005379
1881,4.579750000000070e-002,-0.07004634
1882,4.581250000000071e-002,-0.07003989999999999
1883,4.582750000000073e-002,-0.07003431
1884,4.584250000000074e-002,-0.07002948
1885,4.585750000000076e-002,-0.07002529
1886,4.587250000000077e-002,-0.07002167
1887,4.588850000000079e-002,-0.07001834
1888,4.590450000000081e-002,-0.07001547
1889,4.592050000000082e-002,-0.07001302
1890,4.593650000000084e-002,-0.07001092
1891,4.595350000000086e-002,-0.07000902
1892,4.597050000000087e-002,-0.0700074
1893,4.598750000000089e-002,-0.07000602
1894,4.600550000000091e-002,-0.0700048
1895,4.600750000000091e-002,-0.07000468
1896,4.602650000000093e-002,-0.07000361
1897,4.604550000000095e-002,-0.07000273
1898,4.606550000000097e-002,-0.07000196
1899,4.608650000000099e-002,-0.0700013
1900,4.610950000000101e-002,-0.07000072
1901,4.613350000000104e-002,-0.07000024
1902,4.615950000000106e-002,-0.06999983
1903,4.618850000000109e-002,-0.06999949
1904,4.622150000000112e-002,-0.0699992
1905,4.625950000000116e-002,-0.06999898
1906,4.630450000000121e-002,-0.06999881
1907,4.636050000000126e-002,-0.0699987
1908,4.643650000000134e-002,-0.06999863
1909,4.655450000000146e-002,-0.06999864
1910,4.683650000000174e-002,-0.0699988
1911,4.703150000000193e-002,-0.06999891
1912,4.805550000000296e-002,-0.06999938
1913,4.907950000000398e-002,-0.06999969
1914,4.999850000000490e-002,-0.06999987
1915,4.999950000000490e-002,-0.06999987
1916,5.000000000000000e-002,-0.06999987
