,A,B
1084,5.334500000000031e-003,-0.07259405
1085,5.345500000000033e-003,-0.07229209
1086,5.356500000000034e-003,-0.07202911
1087,5.367500000000035e-003,-0.07179987
1088,5.378500000000037e-003,-0.07160019999999999
1089,5.389500000000038e-003,-0.07142639
1090,5.400500000000040e-003,-0.07127488
1091,5.411500000000041e-003,-0.07114279
1092,5.422500000000043e-003,-0.07102787
1093,5.433500000000044e-003,-0.07092774
1094,5.444500000000046e-003,-0.07084048
1095,5.455500000000047e-003,-0.07076442
1096,5.466500000000049e-003,-0.07069826
1097,5.477500000000050e-003,-0.07064068
1098,5.488500000000052e-003,-0.0705905
1099,5.499500000000053e-003,-0.07054663
1100,5.510500000000054e-003,-0.07050848
1101,5.521500000000056e-003,-0.07047534
1102,5.532500000000057e-003,-0.07044637
1103,5.543500000000059e-003,-0.07042122
1104,5.554500000000060e-003,-0.07039928
1105,5.565500000000062e-003,-0.07038021
1106,5.576500000000063e-003,-0.07036352
1107,5.587500000000065e-003,-0.07034898
1108,5.598500000000066e-003,-0.07033646
1109,5.609500000000068e-003,-0.07032537
1110,5.620500000000069e-003,-0.07031584
1111,5.631500000000071e-003,-0.07030749
1112,5.642500000000072e-003,-0.07030022
1113,5.653500000000073e-003,-0.07029389999999999
1114,5.664500000000075e-003,-0.07028842
1115,5.675500000000076e-003,-0.07028365
1116,5.686500000000078e-003,-0.07027948
1117,5.698500000000079e-003,-0.07027543
1118,5.710500000000081e-003,-0.07027209
1119,5.722500000000083e-003,-0.07026923
1120,5.734500000000084e-003,-0.07026672
1121,5.746500000000086e-003,-0.07026458
1122,5.758500000000087e-003,-0.07026267
1123,5.771500000000089e-003,-0.070261
1124,5.784500000000091e-003,-0.07025957
1125,5.797500000000093e-003,-0.07025826
1126,5.811500000000094e-003,-0.07025719
1127,5.825500000000096e-003,-0.07025635
1128,5.840500000000098e-003,-0.07025552
1129,5.856500000000100e-003,-0.0702548
1130,5.873500000000103e-003,-0.07025409
1131,5.891500000000105e-003,-0.07025361
1132,5.910500000000108e-003,-0.07025325
1133,5.931500000000110e-003,-0.0702529
1134,5.954500000000113e-003,-0.07025254
1135,5.981500000000117e-003,-0.07025242
1136,6.012500000000121e-003,-0.07025218
1137,6.050500000000126e-003,-0.07025206
1138,6.097500000000132e-003,-0.07025194
1139,6.166500000000142e-003,-0.07025206
1140,6.288500000000158e-003,-0.07025218
1141,7.076500000000262e-003,-0.07025325
1142,7.121500000000268e-003,-0.07025337
1143,8.145500000000115e-003,-0.07025433
1144,9.169499999999362e-003,-0.07025492
1145,1.019349999999861e-002,-0.0702554
1146,1.121749999999786e-002,-0.07025564
1147,1.224149999999711e-002,-0.07025576
1148,1.326549999999635e-002,-0.07025588
1149,1.428949999999560e-002,-0.07025599
1150,1.531349999999485e-002,-0.07025599
1151,1.633749999999533e-002,-0.07025599
1152,1.736149999999636e-002,-0.07025611
1153,1.838549999999738e-002,-0.07025611
1154,1.940949999999840e-002,-0.07025611
1155,2.043349999999943e-002,-0.07025611
1156,2.145750000000045e-002,-0.07025611
1157,2.248150000000148e-002,-0.07025611
1158,2.350550000000250e-002,-0.07025611
1159,2.452950000000352e-002,-0.07025611
1160,2.499850000000399e-002,-0.07025611
1161,2.499950000000399e-002,-0.07025611
1162,2.500000000000000e-002,-0.07025611
1163,2.500002000000000e-002,-0.0702405
1164,2.500006000000000e-002,-0.07020926
1165,2.500014000000000e-002,-0.07014680000000001
1166,2.500020000000000e-002,-0.07010019
1167,2.500021600000000e-002,-0.07008755
1168,2.500024800000000e-002,-0.07006264
1169,2.500031200000000e-002,-0.07001269
1170,2.500044000000000e-002,-0.06991267
1171,2.500069600000000e-002,-0.06971192
1172,2.500120799999999e-002,-0.06930839999999999
1173,2.500220800000000e-002,-0.06853342
1174,2.500320800000000e-002,-0.06777835
1175,2.500520800000000e-002,-0.06629622
1176,2.500820800000000e-002,-0.06414175
1177,2.501220800000001e-002,-0.06139159
1178,2.501720800000001e-002,-0.05814183
1179,2.502320800000002e-002,-0.05450058
1180,2.503020800000002e-002,-0.05058342
1181,2.503820800000003e-002,-0.04650623
1182,2.504620800000004e-002,-0.0428164
1183,2.505220800000005e-002,-0.04028076
1184,2.505620800000005e-002,-0.03869268
1185,2.505820800000005e-002,-0.03792784
1186,2.505920800000005e-002,-0.03755248
1187,2.506220800000006e-002,-0.03645411
1188,2.506720800000006e-002,-0.03471227
1189,2.506920800000006e-002,-0.03404533
1190,2.507120800000006e-002,-0.03339478
1191,2.507320800000007e-002,-0.03276022
1192,2.507520800000007e-002,-0.03214126
1193,2.507820800000007e-002,-0.03124121
1194,2.508520800000008e-002,-0.02926715
1195,2.509720800000009e-002,-0.02625787
1196,2.511420800000011e-002,-0.02269316
1197,2.513120800000012e-002,-0.01980466
1198,2.514620800000014e-002,-0.01771343
1199,2.515820800000015e-002,-0.01629698
1200,2.516620800000016e-002,-0.01546204
1201,2.517020800000016e-002,-0.01507425
1202,2.517420800000017e-002,-0.01470494
1203,2.518420800000018e-002,-0.01385665
1204,2.519820800000019e-002,-0.01282942
1205,2.519920800000019e-002,-0.012762899999999999
1206,2.520000000000000e-002,-0.01271188
1207,2.520010000000000e-002,-0.01278365
1208,2.520030000000000e-002,-0.01292753
1209,2.520070000000000e-002,-0.01321673
1210,2.520150000000000e-002,-0.01379061
1211,2.520250000000000e-002,-0.01449203
1212,2.520350000000000e-002,-0.01518071
1213,2.521150000000001e-002,-0.02039015
1214,2.522050000000002e-002,-0.02565885
1215,2.523050000000003e-002,-0.03085601
1216,2.524150000000004e-002,-0.03586841
1217,2.525250000000005e-002,-0.0402348
1218,2.526350000000006e-002,-0.04403865
1219,2.527450000000007e-002,-0.04735243
1220,2.528550000000008e-002,-0.05023909
1221,2.529650000000009e-002,-0.05275393
1222,2.530750000000010e-002,-0.05494463
1223,2.531850000000012e-002,-0.05685306
1224,2.532950000000013e-002,-0.05851555
1225,2.534050000000014e-002,-0.05996394
1226,2.535150000000015e-002,-0.06122553
1227,2.536250000000016e-002,-0.06232464
1228,2.537350000000017e-002,-0.06328213
1229,2.538450000000018e-002,-0.06411636
1230,2.539550000000019e-002,-0.06484294
1231,2.540650000000020e-002,-0.06547594
1232,2.541750000000021e-002,-0.06602728
1233,2.542850000000023e-002,-0.0665077
1234,2.543950000000024e-002,-0.06692612
1235,2.545050000000025e-002,-0.06729066
1236,2.546150000000026e-002,-0.06760836
1237,2.547250000000027e-002,-0.06788492
1238,2.548350000000028e-002,-0.06812596
1239,2.549450000000029e-002,-0.06833577
1240,2.550550000000030e-002,-0.06851876
1241,2.551650000000031e-002,-0.0686779
1242,2.552750000000032e-002,-0.06881666
1243,2.553850000000034e-002,-0.06893766
1244,2.554150000000034e-002,-0.0689677
1245,2.555250000000035e-002,-0.06906927
1246,2.556350000000036e-002,-0.0691576
1247,2.557450000000037e-002,-0.06923449
1248,2.558550000000038e-002,-0.06930149
1249,2.559650000000039e-002,-0.06935989999999999
1250,2.560750000000040e-002,-0.06941080000000001
1251,2.561850000000042e-002,-0.06945515
1252,2.562950000000043e-002,-0.06949365
1253,2.564050000000044e-002,-0.06952727
1254,2.565150000000045e-002,-0.06955659
1255,2.566250000000046e-002,-0.06958199
1256,2.567350000000047e-002,-0.06960416
1257,2.568450000000048e-002,-0.06962359
1258,2.569550000000049e-002,-0.0696404
1259,2.570650000000050e-002,-0.06965506
1260,2.571750000000051e-002,-0.06966794
1261,2.572850000000053e-002,-0.0696789
1262,2.573950000000054e-002,-0.06968868
1263,2.575050000000055e-002,-0.06969702
1264,2.576150000000056e-002,-0.06970441
1265,2.577250000000057e-002,-0.06971073
1266,2.578350000000058e-002,-0.06971633
1267,2.579450000000059e-002,-0.06972110000000001
1268,2.580550000000060e-002,-0.06972528
1269,2.581750000000061e-002,-0.06972933
1270,2.582950000000063e-002,-0.06973267
1271,2.584150000000064e-002,-0.06973565
1272,2.585350000000065e-002,-0.06973815
1273,2.586550000000066e-002,-0.0697403
1274,2.587750000000067e-002,-0.0697422
1275,2.589050000000069e-002,-0.06974387
1276,2.590350000000070e-002,-0.0697453
1277,2.591650000000071e-002,-0.06974661
1278,2.593050000000073e-002,-0.06974769
1279,2.594450000000074e-002,-0.06974852
1280,2.595950000000076e-002,-0.06974936
1281,2.597550000000077e-002,-0.06975007
1282,2.599250000000079e-002,-0.06975067
1283,2.601050000000081e-002,-0.06975114
1284,2.602950000000083e-002,-0.0697515
1285,2.605050000000085e-002,-0.06975186
1286,2.607350000000087e-002,-0.06975198
1287,2.609950000000090e-002,-0.06975234
1288,2.613050000000093e-002,-0.06975234
1289,2.616750000000096e-002,-0.06975245
1290,2.621550000000101e-002,-0.06975245
1291,2.628350000000108e-002,-0.06975234
1292,2.640250000000120e-002,-0.06975186
1293,2.656550000000136e-002,-0.0697515
1294,2.758950000000239e-002,-0.069749
1295,2.861350000000341e-002,-0.06974745
1296,2.963750000000444e-002,-0.06974638
1297,3.066150000000546e-002,-0.06974566
1298,3.168550000000648e-002,-0.0697453
1299,3.270950000000750e-002,-0.06974494
1300,3.373350000000853e-002,-0.06974483
1301,3.475750000000955e-002,-0.06974471
1302,3.578150000001058e-002,-0.06974459
1303,3.680550000001160e-002,-0.06974447
1304,3.782950000001262e-002,-0.06974447
1305,3.885350000001365e-002,-0.06974447
1306,3.987750000001467e-002,-0.06974447
1307,4.090150000001570e-002,-0.06974447
1308,4.192550000001672e-002,-0.06974447
1309,4.294950000001774e-002,-0.06974447
1310,4.397350000001877e-002,-0.06974447
1311,4.499750000001979e-002,-0.06974447
1312,4.499850000001979e-002,-0.06974447
1313,4.499950000001979e-002,-0.06974447
1314,4.500000000000000e-002,-0.06974447
1315,4.500001000000000e-002,-0.06975222
1316,4.500003000000000e-002,-0.06976783
1317,4.500007000000000e-002,-0.06979907
1318,4.500010000000000e-002,-0.06982243
1319,4.500010800000000e-002,-0.06982875
1320,4.500012400000000e-002,-0.06984115
1321,4.500015600000001e-002,-0.06986618
1322,4.500022000000001e-002,-0.06991625
1323,4.500034800000001e-002,-0.07001638
1324,4.500060400000001e-002,-0.07021737
1325,4.500111600000003e-002,-0.07062125
1326,4.500211600000003e-002,-0.07139730000000001
1327,4.500311600000003e-002,-0.07215309
1328,4.500511600000003e-002,-0.07363689
1329,4.500811600000004e-002,-0.07579386
1330,4.501211600000004e-002,-0.07854718
1331,4.501711600000004e-002,-0.08180076
1332,4.502211600000005e-002,-0.0848574
1333,4.502811600000006e-002,-0.08828211
1334,4.503511600000006e-002,-0.09196651
1335,4.504311600000007e-002,-0.09580147
1336,4.505011600000008e-002,-0.09885713
1337,4.505511600000008e-002,-0.1008821
1338,4.505811600000009e-002,-0.1020379
1339,4.505911600000009e-002,-0.1024137
1340,4.506211600000009e-002,-0.1035134
1341,4.506511600000009e-002,-0.10457260000000003
1342,4.506611600000009e-002,-0.104917
1343,4.506811600000010e-002,-0.1055931
1344,4.507011600000010e-002,-0.1062526
1345,4.507211600000010e-002,-0.1068958
1346,4.507311600000010e-002,-0.1072115
1347,4.507611600000010e-002,-0.1081352
1348,4.508311600000011e-002,-0.1101613
1349,4.509511600000012e-002,-0.1132498
1350,4.509811600000013e-002,-0.1139526
1351,4.509911600000013e-002,-0.1141804
1352,4.510000000000000e-002,-0.1143745
1353,4.510010000000000e-002,-0.1143188
1354,4.510030000000000e-002,-0.1142068
1355,4.510070000000000e-002,-0.1139818
1356,4.510150000000000e-002,-0.1135353
1357,4.510250000000000e-002,-0.1129897
1358,4.510350000000001e-002,-0.1124538
1359,4.511450000000002e-002,-0.1069829
1360,4.512550000000003e-002,-0.1022169
1361,4.513650000000004e-002,-0.09806496
1362,4.514750000000005e-002,-0.09444804
1363,4.515850000000006e-002,-0.09129716
1364,4.516950000000007e-002,-0.08855227
1365,4.518050000000008e-002,-0.08616106
1366,4.519150000000009e-002,-0.08407797
1367,4.520250000000010e-002,-0.0822633
1368,4.521350000000012e-002,-0.08068244
1369,4.522450000000013e-002,-0.07930528
1370,4.523550000000014e-002,-0.07810558
1371,4.524650000000015e-002,-0.07706046
1372,4.525750000000016e-002,-0.07615001
1373,4.526850000000017e-002,-0.07535687
1374,4.527950000000018e-002,-0.07466593
1375,4.529050000000019e-002,-0.07406402
1376,4.530150000000020e-002,-0.07353968
1377,4.531250000000021e-002,-0.07308289999999999
1378,4.532350000000023e-002,-0.07268498
1379,4.533450000000024e-002,-0.07233833
1380,4.534550000000025e-002,-0.07203635
1381,4.535650000000026e-002,-0.07177330000000001
1382,4.536750000000027e-002,-0.07154413
1383,4.537850000000028e-002,-0.0713445
1384,4.538950000000029e-002,-0.07117059
1385,4.540050000000030e-002,-0.07101909
1386,4.541150000000031e-002,-0.07088712
1387,4.542250000000032e-002,-0.07077216
1388,4.543350000000034e-002,-0.07067201
1389,4.544450000000035e-002,-0.07058477
1390,4.545550000000036e-002,-0.07050877
1391,4.546650000000037e-002,-0.07044257
1392,4.547750000000038e-002,-0.07038489999999999
1393,4.548850000000039e-002,-0.07033467
1394,4.549950000000040e-002,-0.07029091
1395,4.551050000000041e-002,-0.07025279
1396,4.552150000000042e-002,-0.07021959
1397,4.553250000000043e-002,-0.07019067
1398,4.554350000000045e-002,-0.07016547
1399,4.555450000000046e-002,-0.07014353
1400,4.556550000000047e-002,-0.07012442
1401,4.557650000000048e-002,-0.07010777
1402,4.558750000000049e-002,-0.07009327
1403,4.559850000000050e-002,-0.07008065
1404,4.560950000000051e-002,-0.07006965
1405,4.562050000000052e-002,-0.07006007
1406,4.563150000000053e-002,-0.07005173
1407,4.564250000000054e-002,-0.07004447
1408,4.565350000000056e-002,-0.07003815
1409,4.566450000000057e-002,-0.07003263
1410,4.567550000000058e-002,-0.07002784
1411,4.568650000000059e-002,-0.07002367
1412,4.569850000000060e-002,-0.07001973
1413,4.571050000000061e-002,-0.07001635
1414,4.572250000000062e-002,-0.07001343
1415,4.573450000000064e-002,-0.07001094
1416,4.574650000000065e-002,-0.07000879
1417,4.575850000000066e-002,-0.07000694
1418,4.577150000000067e-002,-0.07000524
1419,4.578450000000069e-002,-0.0700038
1420,4.579750000000070e-002,-0.07000257
1421,4.581150000000071e-002,-0.07000146
1422,4.582550000000073e-002,-0.07000054
1423,4.584050000000074e-002,-0.06999972
1424,4.585650000000076e-002,-0.069999
1425,4.587350000000078e-002,-0.06999839
1426,4.589150000000079e-002,-0.06999788
1427,4.591050000000081e-002,-0.06999745
1428,4.593150000000083e-002,-0.0699971
1429,4.595450000000086e-002,-0.06999680000000001
1430,4.598150000000088e-002,-0.06999657
1431,4.600850000000091e-002,-0.06999642
1432,4.604550000000095e-002,-0.06999630000000001
1433,4.609250000000099e-002,-0.06999625
1434,4.615850000000106e-002,-0.06999626
1435,4.627150000000117e-002,-0.06999639
1436,4.675550000000166e-002,-0.06999708
1437,4.703250000000193e-002,-0.06999743
1438,4.805650000000296e-002,-0.06999841
1439,4.908050000000398e-002,-0.06999905
1440,4.999850000000490e-002,-0.06999944
1441,4.999950000000490e-002,-0.06999944
1442,5.000000000000000e-002,-0.06999944
