,A,B
2109,2.500002000000000e-002,-0.07024086
2110,2.500006000000000e-002,-0.07022154
2111,2.500014000000000e-002,-0.07018316
2112,2.500020000000000e-002,-0.07015443
2113,2.500021600000000e-002,-0.07014668
2114,2.500024800000000e-002,-0.0701313
2115,2.500031200000000e-002,-0.07010055
2116,2.500044000000000e-002,-0.0700388
2117,2.500069600000000e-002,-0.06991446
2118,2.500120799999999e-002,-0.06966352
2119,2.500220800000000e-002,-0.06918073
2120,2.500320800000000e-002,-0.06870985
2121,2.500620800000000e-002,-0.06731927
2122,2.501020800000000e-002,-0.06551421
2123,2.501520800000001e-002,-0.0633347
2124,2.502220800000002e-002,-0.06042069
2125,2.503020800000002e-002,-0.05727679
2126,2.504020800000003e-002,-0.05360904
2127,2.504820800000004e-002,-0.05087104
2128,2.505320800000005e-002,-0.04924321
2129,2.505520800000005e-002,-0.04860935
2130,2.505720800000005e-002,-0.04798517
2131,2.506020800000005e-002,-0.04706664
2132,2.506120800000005e-002,-0.04676513
2133,2.506220800000006e-002,-0.04646593
2134,2.506420800000006e-002,-0.04587436
2135,2.506620800000006e-002,-0.0452918
2136,2.506920800000006e-002,-0.04443452
2137,2.507620800000007e-002,-0.04250921
2138,2.508820800000008e-002,-0.03943962
2139,2.510520800000010e-002,-0.03554636
2140,2.512420800000012e-002,-0.03175378
2141,2.514320800000014e-002,-0.02847266
2142,2.516020800000015e-002,-0.02591348
2143,2.517520800000017e-002,-0.02391398
2144,2.518720800000018e-002,-0.02247036
2145,2.519620800000019e-002,-0.02147055
2146,2.519820800000019e-002,-0.021257400000000003
2147,2.519920800000019e-002,-0.02115273
2148,2.520000000000000e-002,-0.02107286
2149,2.520010000000000e-002,-0.02111053
2150,2.520030000000000e-002,-0.02118683
2151,2.520070000000000e-002,-0.02133989
2152,2.520150000000000e-002,-0.02164531
2153,2.520250000000000e-002,-0.02201843
2154,2.520350000000000e-002,-0.02238607
2155,2.520550000000000e-002,-0.02311301
2156,2.520850000000001e-002,-0.02418256
2157,2.521250000000001e-002,-0.02557015
2158,2.521850000000002e-002,-0.02757335
2159,2.522550000000002e-002,-0.02979553
2160,2.523350000000003e-002,-0.03219247
2161,2.524350000000004e-002,-0.03498733
2162,2.525550000000005e-002,-0.03806782
2163,2.526950000000007e-002,-0.04131877
2164,2.528550000000008e-002,-0.04462767
2165,2.530350000000010e-002,-0.04789209
2166,2.532150000000012e-002,-0.05073249
2167,2.533950000000014e-002,-0.05320382
2168,2.535750000000015e-002,-0.05535388
2169,2.537550000000017e-002,-0.05722475
2170,2.539350000000019e-002,-0.05885243
2171,2.541150000000021e-002,-0.06026876
2172,2.542950000000023e-002,-0.06150103
2173,2.544750000000024e-002,-0.06257308
2174,2.546550000000026e-002,-0.06350589
2175,2.548350000000028e-002,-0.06431758
2176,2.550150000000030e-002,-0.06502366
2177,2.551950000000032e-002,-0.06563807
2178,2.553750000000033e-002,-0.06617260000000001
2179,2.554350000000034e-002,-0.06633496
2180,2.556150000000036e-002,-0.0667789
2181,2.557950000000038e-002,-0.06716526
2182,2.559750000000039e-002,-0.06750131
2183,2.561550000000041e-002,-0.06779385
2184,2.563350000000043e-002,-0.06804836
2185,2.565150000000045e-002,-0.06826961
2186,2.566950000000047e-002,-0.06846225
2187,2.568750000000048e-002,-0.06862998
2188,2.570550000000050e-002,-0.06877565
2189,2.572350000000052e-002,-0.06890261
2190,2.574150000000054e-002,-0.069013
2191,2.575950000000056e-002,-0.06910908
2192,2.577750000000057e-002,-0.06919265
2193,2.579550000000059e-002,-0.06926525
2194,2.581350000000061e-002,-0.06932843
2195,2.583150000000063e-002,-0.0693835
2196,2.584950000000065e-002,-0.06943142
2197,2.586750000000066e-002,-0.06947315
2198,2.588550000000068e-002,-0.06950939
2199,2.590350000000070e-002,-0.06954086
2200,2.592150000000072e-002,-0.06956828
2201,2.593950000000074e-002,-0.06959212
2202,2.595750000000075e-002,-0.06961286
2203,2.597550000000077e-002,-0.06963098
2204,2.599350000000079e-002,-0.06964672
2205,2.601150000000081e-002,-0.06966031
2206,2.602950000000083e-002,-0.06967223
2207,2.604750000000084e-002,-0.0696826
2208,2.606550000000086e-002,-0.06969166
2209,2.608350000000088e-002,-0.06969941
2210,2.610250000000090e-002,-0.06970656
2211,2.612150000000092e-002,-0.06971276
2212,2.614050000000094e-002,-0.06971799999999999
2213,2.615950000000096e-002,-0.06972265
2214,2.617850000000098e-002,-0.06972671
2215,2.619750000000099e-002,-0.06973016
2216,2.621750000000101e-002,-0.06973326
2217,2.623750000000103e-002,-0.06973588
2218,2.625750000000105e-002,-0.06973815
2219,2.627750000000107e-002,-0.06974006
2220,2.629850000000110e-002,-0.06974185
2221,2.631950000000112e-002,-0.06974328
2222,2.634150000000114e-002,-0.06974471
2223,2.636450000000116e-002,-0.06974578
2224,2.638850000000119e-002,-0.06974685
2225,2.641350000000121e-002,-0.06974757
2226,2.643950000000124e-002,-0.06974839999999999
2227,2.646650000000126e-002,-0.069749
2228,2.649550000000129e-002,-0.06974947
2229,2.652750000000132e-002,-0.06974995
2230,2.656250000000136e-002,-0.06975031
2231,2.656750000000136e-002,-0.06975031
2232,2.660650000000140e-002,-0.06975079
2233,2.665150000000145e-002,-0.06975091
2234,2.670450000000150e-002,-0.06975114
2235,2.676950000000157e-002,-0.06975114
2236,2.685450000000165e-002,-0.06975126
2237,2.698050000000178e-002,-0.06975138
2238,2.722950000000203e-002,-0.06975126
2239,2.759150000000239e-002,-0.06975114
2240,2.861550000000341e-002,-0.06975079
2241,2.963950000000444e-002,-0.06975055
2242,3.066350000000546e-002,-0.06975043
2243,3.168750000000648e-002,-0.06975031
2244,3.271150000000751e-002,-0.06975019
2245,3.373550000000853e-002,-0.06975019
2246,3.475950000000955e-002,-0.06975019
2247,3.578350000001058e-002,-0.06975019
2248,3.680750000001160e-002,-0.06975007
2249,3.783150000001263e-002,-0.06975007
2250,3.885550000001365e-002,-0.06975007
2251,3.987950000001467e-002,-0.06975007
2252,4.090350000001570e-002,-0.06975007
2253,4.192750000001672e-002,-0.06975007
2254,4.295150000001775e-002,-0.06975007
2255,4.397550000001877e-002,-0.06975007
2256,4.499850000001979e-002,-0.06975007
2257,4.499950000001979e-002,-0.06975007
2258,4.500000000000000e-002,-0.06975007
2259,4.500001000000000e-002,-0.06975496
2260,4.500003000000000e-002,-0.06976449
2261,4.500007000000000e-002,-0.06978369
2262,4.500010000000000e-002,-0.06979811
2263,4.500010800000000e-002,-0.06980205
2264,4.500012400000000e-002,-0.06980968
2265,4.500015600000001e-002,-0.06982505
2266,4.500022000000001e-002,-0.06985581
2267,4.500034800000001e-002,-0.0699178
2268,4.500060400000001e-002,-0.07004213
2269,4.500111600000003e-002,-0.07029319
2270,4.500211600000003e-002,-0.07077646
2271,4.500311600000003e-002,-0.07124746
2272,4.500611600000003e-002,-0.07263911
2273,4.501011600000004e-002,-0.07444543
2274,4.501511600000004e-002,-0.07662654
2275,4.502211600000005e-002,-0.07954258
2276,4.503011600000006e-002,-0.08268875
2277,4.504011600000007e-002,-0.08635899
2278,4.504811600000008e-002,-0.08909896
2279,4.505311600000008e-002,-0.09072794
2280,4.505511600000008e-002,-0.09136222
2281,4.505711600000008e-002,-0.09198686
2282,4.505911600000009e-002,-0.09260199
2283,4.506111600000009e-002,-0.09320775
2284,4.506211600000009e-002,-0.09350717
2285,4.506411600000009e-002,-0.09409915
2286,4.506811600000010e-002,-0.09525624
2287,4.507611600000010e-002,-0.09746666
2288,4.508911600000012e-002,-0.1007819
2289,4.509811600000013e-002,-0.1028913
2290,4.509911600000013e-002,-0.10311589999999997
2291,4.510000000000000e-002,-0.1033067
2292,4.510010000000000e-002,-0.1032808
2293,4.510030000000000e-002,-0.1032287
2294,4.510070000000000e-002,-0.1031239
2295,4.510150000000000e-002,-0.1029152
2296,4.510250000000000e-002,-0.1026597
2297,4.510350000000001e-002,-0.1024082
2298,4.512150000000002e-002,-0.09819716
2299,4.513950000000004e-002,-0.09453338
2300,4.515750000000006e-002,-0.09134564
2301,4.517550000000008e-002,-0.08857206
2302,4.519350000000010e-002,-0.08615884
2303,4.521150000000011e-002,-0.08405918
2304,4.522950000000013e-002,-0.08223233
2305,4.524750000000015e-002,-0.08064285
2306,4.526550000000017e-002,-0.07925987
2307,4.528350000000019e-002,-0.07805662
2308,4.530150000000020e-002,-0.07700971
2309,4.531950000000022e-002,-0.07609880000000001
2310,4.533750000000024e-002,-0.07530626
2311,4.535550000000026e-002,-0.07461669
2312,4.537350000000028e-002,-0.07401673
2313,4.539150000000029e-002,-0.07349472
2314,4.540950000000031e-002,-0.07304053
2315,4.542750000000033e-002,-0.07264535
2316,4.544550000000035e-002,-0.07230153
2317,4.546350000000037e-002,-0.07200238
2318,4.548150000000038e-002,-0.0717421
2319,4.549950000000040e-002,-0.07151563
2320,4.551750000000042e-002,-0.07131859
2321,4.553550000000044e-002,-0.07114716
2322,4.555350000000046e-002,-0.07099801
2323,4.557150000000047e-002,-0.07086822
2324,4.558950000000049e-002,-0.07075531
2325,4.560750000000051e-002,-0.07065707
2326,4.562550000000053e-002,-0.07057159
2327,4.564350000000055e-002,-0.07049722
2328,4.566150000000056e-002,-0.07043251
2329,4.567950000000058e-002,-0.07037622
2330,4.569750000000060e-002,-0.07032723
2331,4.571550000000062e-002,-0.07028462
2332,4.573350000000064e-002,-0.07024754
2333,4.575150000000065e-002,-0.07021528
2334,4.576950000000067e-002,-0.07018721
2335,4.578750000000069e-002,-0.07016279
2336,4.580550000000071e-002,-0.07014155
2337,4.582350000000073e-002,-0.07012307
2338,4.584150000000074e-002,-0.07010698
2339,4.585950000000076e-002,-0.07009299
2340,4.587750000000078e-002,-0.07008082
2341,4.589550000000080e-002,-0.07007023
2342,4.591350000000082e-002,-0.07006102
2343,4.593150000000083e-002,-0.07005301
2344,4.595050000000085e-002,-0.07004567
2345,4.596950000000087e-002,-0.07003934
2346,4.598850000000089e-002,-0.07003388
2347,4.600750000000091e-002,-0.07002916
2348,4.601050000000091e-002,-0.07002848
2349,4.602950000000093e-002,-0.0700245
2350,4.604850000000095e-002,-0.07002107
2351,4.606850000000097e-002,-0.07001796
2352,4.608850000000099e-002,-0.0700153
2353,4.610850000000101e-002,-0.07001302
2354,4.612850000000103e-002,-0.07001107
2355,4.614950000000105e-002,-0.07000932
2356,4.617050000000107e-002,-0.07000784
2357,4.619250000000109e-002,-0.07000652
2358,4.621550000000112e-002,-0.07000537
2359,4.623950000000114e-002,-0.07000436
2360,4.626450000000117e-002,-0.0700035
2361,4.629050000000119e-002,-0.07000276
2362,4.631750000000122e-002,-0.07000215
2363,4.634650000000125e-002,-0.07000161
2364,4.637850000000128e-002,-0.07000114
2365,4.641350000000132e-002,-0.07000075
2366,4.645250000000135e-002,-0.07000043
2367,4.649650000000140e-002,-0.07000017
2368,4.654850000000145e-002,-0.06999996
2369,4.661150000000151e-002,-0.0699998
2370,4.669350000000160e-002,-0.0699997
2371,4.681250000000171e-002,-0.06999964
2372,4.703450000000194e-002,-0.06999966
2373,4.805850000000296e-002,-0.06999986
2374,4.908250000000398e-002,-0.07
2375,4.999850000000490e-002,-0.07000008
2376,4.999950000000490e-002,-0.07000008
2377,5.000000000000000e-002,-0.07000008
